Geneid	Chr	Start	End	Strand	Length	SRR5298122	SRR5298123	SRR5298124	SRR5298125	SRR5298126	SRR5298127	SRR5298128	SRR5298129	SRR5298130	SRR5298131	SRR5298132	SRR5298133	SRR5298134	SRR5298135
gene:PVX_113240	11	1990213	1992605	+	2393	1354	1444	687	691	1028	1178	550	610	1056	1081	773	939	126	235
gene:PVX_113235	11	1994632	1997239	-	2608	1385	1506	732	806	1034	1279	791	800	1043	1084	685	736	85	237
gene:PVX_113230	11	2005940	2007942	+	2003	1128	1277	437	510	817	889	305	340	832	967	752	800	98	131
gene:PVX_113225	11	2011317	2012528	+	1212	655	715	294	301	566	569	166	193	500	599	430	492	61	100
gene:PVX_113220	11	2014630	2015614	-	985	691	739	279	291	557	648	157	158	536	558	300	321	23	37
gene:PVX_124725	11	2026322	2027081	+	760	4	6	2	2	3	3	0	0	1	2	2	3	0	3
gene:PVX_124720	11	2030263	2032035	+	1773	4	2	2	0	3	3	2	0	3	6	7	4	0	3
gene:PVX_124715	11	2034466	2036602	-	2137	20	11	5	3	17	6	0	3	1	2	2	3	16	7
gene:PVX_124712	11	2043094	2044443	+	1350	3	3	0	3	2	6	4	1	5	6	8	3	2	1
gene:PVX_124710	11	2049744	2050877	-	1134	0	0	0	0	4	1	0	1	4	2	6	0	12	4
gene:PVX_124705	11	2059103	2060756	+	1654	7	6	1	0	2	4	2	1	9	6	3	3	1	2
gene:PVX_124700	11	2063949	2064840	+	892	0	1	1	0	1	0	0	0	1	0	2	0	0	1
gene:PVX_083590	12	377	3087	-	2711	7172	8581	2437	3023	5656	6756	1750	2098	6732	8097	3879	4596	343	674
gene:PVX_083585	12	4615	6367	+	1753	1304	1329	529	565	944	1038	323	344	1047	1229	765	861	99	251
gene:PVX_083580	12	8782	10790	-	2009	1312	1417	477	493	1075	1158	246	207	711	826	382	441	149	269
gene:PVX_083575	12	12944	14755	-	1812	1042	1113	414	452	839	836	280	267	798	812	653	711	90	128
gene:PVX_083570	12	16639	18566	-	1928	1073	1189	528	516	861	949	339	343	869	944	675	770	102	138
gene:PVX_083565	12	19800	21272	-	1473	844	909	377	448	630	699	240	278	650	673	514	596	72	121
gene:PVX_083560	12	22630	24970	-	2341	1321	1528	658	738	973	1128	513	580	1024	1086	694	796	117	203
gene:PVX_083555	12	29014	30708	+	1695	967	1099	520	552	842	869	404	409	744	733	463	480	64	136
gene:PVX_083550	12	32743	35808	+	3066	1622	1720	1647	1870	1310	1400	1423	1582	1291	1386	1104	1217	58	143
gene:PVX_083545	12	38669	40602	+	1934	1077	1115	1718	1895	838	901	1325	1478	789	804	539	720	37	64
gene:PVX_083535	12	41837	44844	-	3008	1390	1531	3104	3437	1039	1185	2089	2424	1101	1197	842	960	49	75
gene:PVX_083530	12	45791	53156	-	7366	3431	3781	5302	5917	2539	2806	3478	3839	2640	2811	2084	2405	83	155
gene:PVX_083525	12	54398	55957	+	1560	721	742	1987	2134	602	623	1352	1483	577	636	488	523	17	44
gene:PVX_083520	12	57576	58068	+	493	232	259	685	732	182	168	510	578	168	178	178	151	4	9
gene:PVX_083515	12	59343	60620	+	1278	524	671	1448	1625	507	488	910	1049	423	480	410	443	19	38
gene:PVX_083510	12	62531	67918	-	5388	2427	2678	3758	4159	1905	2035	2520	2802	1897	2028	1603	1769	67	140
gene:PVX_083505	12	68427	70400	+	1974	864	971	2103	2447	706	755	1481	1615	680	724	546	671	22	53
gene:PVX_083500	12	70713	74423	-	3711	1537	1684	3903	4521	1189	1326	2713	3054	1147	1237	965	1105	33	73
gene:PVX_083495	12	75466	78462	+	2997	1306	1417	2843	3341	1056	1136	1924	2207	1038	1076	784	936	31	63
gene:PVX_083490	12	79132	84706	-	5575	1718	2030	3002	3393	1405	1493	2063	2286	1407	1559	1170	1354	28	86
gene:PVX_083485	12	84907	86401	+	1495	497	586	1571	1865	400	479	1229	1387	462	515	368	380	14	24
gene:PVX_083480	12	87566	89063	-	1498	671	774	1518	1735	542	643	1079	1194	504	544	456	504	7	29
gene:PVX_083475	12	90559	94714	-	4156	1452	1712	3178	3461	1136	1165	2304	2489	1210	1311	970	1086	37	71
gene:PVX_083470	12	97746	99916	-	2171	934	1032	2392	2810	632	788	1517	1951	698	857	600	751	22	67
gene:PVX_083465	12	100904	103317	-	2414	925	1133	2524	3004	706	909	1588	2014	726	892	644	645	19	44
gene:PVX_083460	12	106660	108069	+	1410	584	617	1724	1948	409	411	1254	1310	444	530	381	419	18	25
gene:PVX_083455	12	108967	113193	-	4227	1736	2022	3178	3436	1346	1578	2026	2316	1364	1556	1150	1219	65	113
gene:PVX_083450	12	113981	117136	+	3156	1106	1286	3288	3845	923	1021	2054	2421	869	987	742	927	55	74
gene:PVX_083445	12	117244	120382	-	3139	1263	1288	2425	2728	907	1009	1780	1930	970	1153	803	922	22	64
gene:PVX_083440	12	127112	129094	+	1983	702	771	1773	2063	538	599	1406	1615	529	637	439	503	40	30
gene:PVX_083435	12	130302	131483	+	1182	496	551	1108	1286	372	439	919	936	335	435	326	365	13	22
gene:PVX_083430	12	131774	133006	-	1233	502	503	911	1055	352	426	574	698	400	430	313	350	11	20
gene:PVX_083425	12	134418	135330	-	913	389	441	905	1047	295	324	665	694	291	335	252	296	12	16
gene:PVX_083420	12	138969	142826	+	3858	1467	1596	2281	2535	1237	1298	1589	1677	1273	1355	1045	1109	76	65
gene:PVX_083415	12	143639	145396	-	1758	573	732	1238	1458	478	515	858	1059	488	622	407	503	11	39
gene:PVX_083410	12	146092	147114	-	1023	310	375	925	1087	226	284	602	768	213	276	178	233	10	16
gene:PVX_083405	12	148064	148815	+	752	269	308	820	972	161	223	552	658	238	235	144	217	8	16
gene:PVX_083400	12	150042	152234	+	2193	892	872	1841	2035	618	674	1252	1372	677	710	557	582	23	41
gene:PVX_083395	12	152705	154799	+	2095	832	908	2112	2344	638	708	1486	1571	670	707	543	615	25	54
gene:PVX_083390	12	154870	155993	+	1124	394	460	1357	1603	337	325	897	967	346	395	280	283	12	10
gene:PVX_083385	12	156764	158017	-	1254	651	785	1713	1903	530	591	1168	1247	546	597	437	502	9	49
gene:PVX_083380	12	159286	160482	-	1197	476	530	1341	1495	383	399	980	1107	391	419	299	362	14	33
gene:PVX_083375	12	160928	162273	-	1346	570	663	1684	1823	430	611	985	1164	464	547	416	475	8	31
gene:PVX_083370	12	162888	171053	+	8166	3139	3456	3699	3967	2393	2609	2428	2781	2486	2615	2048	2180	95	180
gene:PVX_083365	12	171794	173279	-	1486	550	666	1514	1740	443	474	1051	1123	462	554	418	463	31	34
gene:PVX_083360	12	173642	179319	-	5678	1898	2154	2297	2541	1367	1674	1604	1726	1506	1793	1305	1461	53	103
gene:PVX_083355	12	183225	185588	+	2364	1086	1169	2351	2548	780	947	1503	1691	848	918	727	687	25	51
gene:PVX_083350	12	187111	188123	+	1013	327	359	965	1144	263	315	711	803	277	273	201	258	10	9
gene:PVX_083345	12	188380	191701	+	3322	1264	1334	3212	3671	886	1022	2205	2388	976	1138	847	891	97	63
gene:PVX_083340	12	191912	192775	+	864	325	425	970	1218	261	305	574	686	271	311	239	319	12	23
gene:PVX_083335	12	193456	199134	-	5679	2185	2492	3415	3922	1753	1916	2656	2902	1753	1943	1548	1604	57	122
gene:PVX_083330	12	200120	203955	+	3836	1551	1650	3063	3603	1104	1291	2199	2374	1281	1299	1017	1130	49	92
gene:PVX_083325	12	204152	206242	-	2091	910	887	2642	2827	610	744	1751	1904	710	794	610	600	19	31
gene:PVX_083320	12	207999	209546	-	1548	689	796	1454	1689	501	571	1022	1182	578	619	468	495	16	42
gene:PVX_083315	12	212484	223572	+	11089	4234	4541	5634	6295	3046	3526	4008	4258	3466	3623	2762	3100	126	227
gene:PVX_083310	12	225457	230077	+	4621	1721	1814	3368	3741	1260	1468	2129	2363	1289	1473	1084	1172	44	78
gene:PVX_083305	12	231057	232761	-	1705	722	777	1900	2109	542	572	1156	1325	505	603	480	493	18	55
gene:PVX_083300	12	233641	236033	-	2393	1002	1149	2687	3051	801	868	1856	2037	738	888	633	744	30	91
gene:PVX_083295	12	236348	241163	+	4816	1912	2024	4023	4597	1399	1659	2729	3105	1441	1546	1268	1307	55	92
gene:PVX_083290	12	242175	247839	+	5665	2255	2524	4357	4851	1658	1842	3286	3670	1841	1915	1388	1688	84	104
gene:PVX_083285	12	248522	249650	-	1129	324	420	903	1119	240	285	657	742	245	284	222	263	16	21
gene:PVX_083280	12	250367	252776	-	2410	1051	1165	2217	2402	792	883	1434	1661	771	854	641	711	21	53
gene:PVX_083275	12	257724	260634	-	2911	1104	1201	2998	3584	808	880	2067	2461	786	941	671	817	27	70
gene:PVX_083270	12	263808	265943	+	2136	853	1001	2403	2730	631	782	1628	1803	714	779	591	671	27	55
gene:PVX_083265	12	267716	268198	-	483	217	226	547	712	168	177	372	533	149	180	153	171	1	11
gene:PVX_083260	12	273419	275129	+	1711	853	936	2403	2531	669	665	1402	1592	604	642	546	542	20	51
gene:PVX_083255	12	276566	278909	-	2344	909	1023	2116	2361	713	776	1384	1538	737	790	652	690	33	70
gene:PVX_083250	12	280598	282743	+	2146	704	776	2002	2443	467	600	1526	1782	588	662	469	560	16	36
gene:PVX_083245	12	282807	283764	-	958	391	400	997	1128	269	291	714	801	290	365	230	324	9	28
gene:PVX_083240	12	285765	287865	+	2101	953	1032	2475	2711	757	753	1624	1834	757	806	662	682	32	63
gene:PVX_083235	12	288630	290717	+	2088	845	1029	1836	2277	648	774	1402	1638	624	792	570	603	37	41
gene:PVX_083230	12	292006	292545	+	540	234	308	581	691	207	236	398	455	175	217	164	187	2	19
gene:PVX_083225	12	292929	295226	-	2298	815	891	1561	1794	649	714	1003	1179	618	723	560	649	26	54
gene:PVX_083220	12	295877	312538	-	16662	6118	6691	6374	6914	4501	5183	4136	4512	4986	5514	3989	4484	189	357
gene:PVX_083215	12	315229	316793	-	1565	614	630	1724	1969	384	456	1254	1443	480	537	365	425	16	33
gene:PVX_083210	12	320816	321322	+	507	232	237	587	655	200	166	449	469	190	203	158	219	2	10
gene:PVX_083205	12	322369	323754	-	1386	624	691	1786	2018	476	508	1106	1243	503	586	405	475	17	21
gene:PVX_083200	12	327432	329673	+	2242	928	1073	2735	3074	724	848	1824	2037	729	811	606	674	28	41
gene:PVX_083195	12	330941	332695	+	1755	702	735	2089	2288	508	505	1437	1527	520	603	411	468	32	39
gene:PVX_083190	12	333447	336850	-	3404	1360	1509	2861	3211	1071	1183	1980	2369	1074	1189	922	1036	35	47
gene:PVX_083185	12	339353	341048	+	1696	745	801	1509	1722	506	606	1055	1157	560	636	401	481	14	32
gene:PVX_083180	12	341604	342966	-	1363	565	588	1550	1750	402	455	1122	1239	438	455	368	428	10	19
gene:PVX_083175	12	345578	346225	-	648	313	349	682	855	234	272	453	648	205	293	217	228	14	21
gene:PVX_083170	12	347782	353524	+	5743	2129	2446	3594	4025	1605	1841	2331	2680	1710	1932	1376	1676	68	127
gene:PVX_083165	12	354321	355583	+	1263	581	638	1578	1803	463	506	1019	1069	436	494	389	419	13	27
gene:PVX_083160	12	356749	358422	+	1674	855	797	1648	1934	547	624	1180	1367	550	671	521	502	17	26
gene:PVX_083155	12	360595	362360	+	1766	631	687	1801	1984	439	475	1247	1424	471	554	382	448	167	283
gene:PVX_083150	12	362224	365710	-	3487	1382	1531	3686	4270	1074	1242	2674	2946	1098	1211	957	1029	64	101
gene:PVX_083145	12	366921	368951	-	2031	644	743	730	848	479	558	498	523	517	584	416	449	9	33
gene:PVX_083140	12	369580	372360	-	2781	1136	1282	2495	2842	868	993	1693	1885	977	1044	723	881	32	59
gene:PVX_083135	12	375354	377414	-	2061	969	988	2507	2748	703	804	1726	1821	669	773	610	627	15	44
gene:PVX_083130	12	378276	381764	+	3489	1549	1676	2337	2726	1223	1386	1707	1807	1322	1438	1100	1214	38	558
gene:PVX_083125	12	382258	383883	-	1626	744	739	1531	1793	469	595	1033	1258	526	582	377	446	22	33
gene:PVX_083120	12	384049	385387	+	1339	482	544	1350	1638	366	425	990	1107	373	460	288	359	13	21
gene:PVX_083115	12	386570	389230	+	2661	922	1105	2301	2599	715	817	1611	1899	808	817	645	719	47	63
gene:PVX_083110	12	396182	401993	+	5812	2187	2259	2647	2921	1571	1723	1929	2061	1687	1925	1323	1359	62	114
gene:PVX_083105	12	403444	406379	-	2936	1391	1482	2242	2496	995	1175	1468	1606	1070	1198	872	934	28	85
gene:PVX_083100	12	409193	412262	-	3070	1300	1467	2301	2699	1078	1160	1502	1750	1068	1140	939	974	66	91
gene:PVX_083095	12	413950	417184	-	3235	1441	1523	3617	3836	1010	1112	2445	2647	1074	1159	956	1016	35	66
gene:PVX_083090	12	417792	419726	-	1935	849	1008	2033	2277	732	704	1353	1462	676	771	603	676	13	54
gene:PVX_083085	12	422873	444640	+	21768	8951	9748	8081	8958	6735	7352	5595	6201	7147	7673	6016	6643	300	476
gene:PVX_083080	12	447729	449867	+	2139	1060	1156	1315	1429	803	910	787	948	837	811	649	737	31	41
gene:PVX_083075	12	451375	452985	+	1611	625	714	1161	1269	460	599	849	982	528	542	432	460	17	31
gene:PVX_083070	12	452695	455009	-	2315	807	988	2318	2552	696	731	1581	1780	623	750	529	597	19	50
gene:PVX_083065	12	455754	461363	-	5610	2240	2460	4219	4780	1705	1886	2781	3066	1842	1977	1526	1604	112	126
gene:PVX_083060	12	464458	467184	+	2727	1164	1246	2598	2748	918	1002	1689	1887	878	1058	784	842	45	49
gene:PVX_083055	12	468909	471074	-	2166	915	997	2261	2576	686	733	1547	1654	727	742	585	644	23	53
gene:PVX_083050	12	475884	477158	+	1275	617	652	1578	1812	519	576	937	1053	463	522	448	470	21	47
gene:PVX_083045	12	478506	481634	-	3129	1373	1616	3803	4501	1071	1311	2642	2977	1057	1221	882	1080	59	80
gene:PVX_083040	12	484914	496300	+	11387	4066	4525	5539	6203	2960	3318	4097	4400	3341	3606	2900	3117	177	219
gene:PVX_083035	12	496672	498997	-	2326	1000	1032	1914	2328	675	831	1343	1618	752	819	682	760	36	45
gene:PVX_083030	12	502044	505194	-	3151	1309	1470	3570	4215	1023	1165	2539	2908	1048	1183	818	936	40	71
gene:PVX_083025	12	508419	509112	+	694	231	297	714	856	195	259	494	624	179	229	179	214	24	12
gene:PVX_083020	12	512034	515295	+	3262	1215	1296	2870	3246	891	971	1943	2258	903	975	747	914	38	72
gene:PVX_083015	12	514644	515881	-	1238	524	538	1472	1627	432	425	989	1074	393	424	329	368	16	16
gene:PVX_083010	12	516356	519119	+	2764	1098	1138	3186	3308	805	890	2056	2175	880	882	658	804	22	47
gene:PVX_083005	12	519646	522369	-	2724	1156	1186	2113	2472	745	815	1534	1786	901	976	714	714	42	34
gene:PVX_083000	12	525866	528048	+	2183	838	1024	2210	2767	643	759	1636	1970	646	728	615	665	34	52
gene:PVX_082995	12	530207	531969	+	1763	683	732	1571	1738	495	574	1139	1305	476	568	456	479	19	26
gene:PVX_082990	12	533501	534829	+	1329	545	598	1505	1695	380	437	1009	1145	421	519	365	404	19	21
gene:PVX_082985	12	535464	536468	-	1005	381	398	1095	1226	264	297	748	861	302	338	286	282	11	21
gene:PVX_082980	12	537060	539432	-	2373	889	987	2270	2521	659	760	1498	1710	723	808	564	648	32	47
gene:PVX_082975	12	540865	542388	-	1524	570	643	1654	1860	429	492	1066	1235	412	537	399	392	16	33
gene:PVX_082970	12	543843	546029	-	2187	970	1076	2407	2824	722	842	1582	1722	729	798	633	707	26	49
gene:PVX_082965	12	547310	548809	+	1500	641	704	1935	2100	441	554	1368	1350	525	519	430	453	23	32
gene:PVX_082960	12	553985	555727	-	1743	716	740	2159	2468	546	619	1588	1742	593	663	520	518	27	41
gene:PVX_082955	12	560529	560723	-	195	117	162	377	465	91	121	242	324	119	127	94	120	3	2
gene:PVX_082950	12	562812	564902	+	2091	804	943	2759	2881	652	795	1817	1940	680	738	559	581	21	36
gene:PVX_082945	12	567402	569102	+	1701	714	764	1971	2191	552	590	1255	1389	525	585	472	475	23	50
gene:PVX_082940	12	570102	576529	+	6428	2579	2809	6069	6269	1951	2177	4217	4533	2029	2203	1734	1866	86	96
gene:PVX_082935	12	577492	580978	-	3487	1389	1543	3497	3894	1075	1233	2175	2306	1138	1203	1019	1092	48	80
gene:PVX_082930	12	581689	581868	+	180	84	121	217	305	43	86	113	214	65	67	41	67	5	5
gene:PVX_082925	12	582495	584225	+	1731	877	949	1786	1924	665	789	1112	1330	604	765	656	622	23	47
gene:PVX_082920	12	584446	588555	+	4110	1606	1784	1503	1757	1309	1385	1124	1216	1337	1452	1063	1225	57	91
gene:PVX_082915	12	589698	592145	-	2448	931	959	1548	1623	721	724	1050	1074	726	802	622	586	31	46
gene:PVX_082910	12	592721	594245	+	1525	543	673	1663	1870	441	481	1111	1309	478	547	340	487	21	38
gene:PVX_082905	12	595005	600189	+	5185	1958	2339	4631	5417	1555	1749	3362	3698	1657	1855	1443	1536	50	115
gene:PVX_082900	12	600625	602235	-	1611	766	800	1854	2186	608	652	1175	1372	515	610	475	496	18	39
gene:PVX_082895	12	602538	603646	+	1109	477	473	1394	1495	353	397	933	967	330	360	337	330	9	49
gene:PVX_082890	12	604305	605111	+	807	319	371	948	1162	228	268	678	838	244	262	177	205	10	16
gene:PVX_082885	12	607011	608083	-	1073	319	405	863	981	251	309	614	650	288	334	259	310	17	21
gene:PVX_082880	12	623512	625356	+	1845	751	747	1937	2034	592	569	1404	1483	574	672	522	520	23	35
gene:PVX_082875	12	625920	629798	+	3879	1324	1456	3646	3821	862	1061	2489	2682	1092	1186	859	943	36	68
gene:PVX_082870	12	629967	630664	-	698	201	241	576	762	156	181	406	492	153	222	121	135	2	9
gene:PVX_082865	12	631656	634002	+	2347	1034	1141	1953	2147	757	863	1293	1503	774	876	680	799	23	63
gene:PVX_082860	12	635382	638908	+	3527	1280	1369	2363	2547	994	1074	1669	1853	1020	1108	870	917	36	69
gene:PVX_082855	12	639203	641359	-	2157	806	934	2013	2288	664	722	1356	1524	690	695	553	640	45	35
gene:PVX_082850	12	642303	645181	+	2879	911	1056	2283	2840	714	796	1783	1919	762	864	636	707	54	41
gene:PVX_082845	12	645244	648061	-	2818	1082	1238	2595	3051	838	894	1808	2092	890	963	771	825	31	58
gene:PVX_082840	12	650485	651575	+	1091	510	563	1362	1573	387	387	988	1091	362	449	342	376	30	25
gene:PVX_082835	12	652253	654292	-	2040	755	784	1696	1808	596	593	1111	1319	634	648	509	514	17	36
gene:PVX_082830	12	655273	660413	-	5141	1839	2146	4917	5736	1354	1618	3473	3967	1405	1577	1249	1375	93	104
gene:PVX_082825	12	661470	662246	-	777	306	316	810	1047	198	259	536	623	247	251	152	178	8	10
gene:PVX_082820	12	667298	668989	+	1692	737	881	837	1037	612	639	555	659	541	698	484	532	19	38
gene:PVX_082815	12	669195	671847	-	2653	1109	1188	2560	2722	897	963	1788	1945	914	908	716	798	28	53
gene:PVX_082810	12	678131	684544	+	6414	2246	2462	3570	3913	1655	1861	2491	2697	1781	2051	1483	1595	47	108
gene:PVX_082800	12	685613	688070	-	2458	814	930	2346	2631	579	715	1679	1868	660	773	552	637	17	63
gene:PVX_082795	12	688515	692678	-	4164	1554	1809	3673	3963	1247	1346	2536	2639	1283	1319	1074	1095	52	82
gene:PVX_082790	12	693715	697050	-	3336	1304	1360	2140	2299	968	1087	1438	1602	977	1163	787	921	45	58
gene:PVX_082785	12	698517	699601	-	1085	394	472	954	1195	261	294	633	733	291	343	218	250	50	21
gene:PVX_082780	12	700563	703688	+	3126	1225	1375	2784	3146	910	991	1915	2171	986	1015	755	894	40	64
gene:PVX_082775	12	704803	707758	+	2956	1139	1203	2372	2514	803	863	1606	1613	869	926	687	800	36	117
gene:PVX_082770	12	707978	709442	-	1465	689	792	1866	2205	510	624	1204	1418	497	608	493	517	19	100
gene:PVX_082765	12	712187	714136	+	1950	897	948	2173	2463	645	679	1512	1553	605	716	530	575	15	42
gene:PVX_082760	12	714190	715447	-	1258	514	578	1470	1646	360	443	1018	1120	422	451	287	365	8	26
gene:PVX_082755	12	715613	718630	+	3018	953	1246	2906	3740	705	890	2016	2492	780	941	637	782	28	76
gene:PVX_082750	12	718791	719927	-	1137	610	640	1508	1667	464	535	921	1013	442	481	354	417	19	50
gene:PVX_082745	12	721831	723278	-	1448	603	635	1604	1888	425	507	1100	1345	433	523	407	459	12	16
gene:PVX_082740	12	725005	728373	-	3369	1417	1603	4113	4521	1263	1320	2646	2985	1111	1293	1019	1098	46	58
gene:PVX_082735	12	731600	733270	+	1671	743	809	1919	2100	533	656	1420	1541	580	589	463	529	15	35
gene:PVX_082730	12	734094	736106	-	2013	736	842	1774	1971	555	634	1238	1355	674	738	532	609	26	45
gene:PVX_082725	12	736865	741610	+	4746	1693	1840	2940	3268	1271	1531	1845	2051	1370	1657	1252	1291	44	111
gene:PVX_082720	12	741802	743239	-	1438	576	675	1658	1840	441	547	1027	1234	454	523	361	402	19	31
gene:PVX_082715	12	744226	746094	-	1869	612	726	1271	1540	451	559	832	858	508	594	413	435	21	41
gene:PVX_082710	12	751041	752666	+	1626	737	716	1328	1468	550	607	1000	1116	561	618	472	534	24	52
gene:PVX_082700	12	755053	756315	+	1263	524	582	1195	1326	391	386	891	943	435	503	342	410	14	29
gene:PVX_082695	12	758403	759338	+	936	377	467	1151	1468	262	332	817	963	349	396	255	338	11	30
gene:PVX_082690	12	761061	761345	+	285	129	181	416	431	99	119	237	332	82	122	77	98	2	4
gene:PVX_082685	12	762152	763318	+	1167	193	289	690	814	163	201	649	805	255	326	253	284	3	8
gene:PVX_082680	12	764405	765559	+	1155	265	378	758	1173	201	269	539	556	203	200	171	171	6	21
gene:PVX_082675	12	766598	767959	+	1362	281	316	707	786	190	237	534	630	238	277	190	255	16	23
gene:PVX_082670	12	768998	770233	+	1236	440	561	1397	1678	354	415	910	1110	369	447	278	347	13	29
gene:PVX_082665	12	771164	772282	+	1119	263	315	747	906	207	274	648	922	255	353	229	307	5	22
gene:PVX_082660	12	773194	773724	+	531	228	263	578	705	162	199	397	484	144	227	141	168	2	10
gene:PVX_082655	12	775179	776342	+	1164	465	491	1324	1512	355	353	636	845	284	326	225	262	10	29
gene:PVX_082650	12	777353	778714	+	1362	432	528	1254	1420	306	352	594	730	267	303	247	276	31	26
gene:PVX_082645	12	780142	781275	+	1134	434	516	1172	1293	350	365	821	937	373	429	300	341	17	26
gene:PVX_082640	12	782215	784305	-	2091	790	898	1739	2088	555	750	1189	1373	593	731	497	614	39	46
gene:PVX_082635	12	786715	789744	+	3030	1231	1326	2317	2692	930	893	1619	1758	977	987	831	946	55	46
gene:PVX_082630	12	791579	792949	+	1371	758	803	1997	2153	638	694	1316	1411	585	624	480	514	19	49
gene:PVX_082625	12	793837	797804	-	3968	1470	1705	2908	3323	1119	1276	1764	2097	1194	1300	1014	1130	45	80
gene:PVX_082620	12	799707	800615	-	909	329	377	996	1129	231	267	591	696	263	261	235	232	7	24
gene:PVX_082615	12	802437	802931	+	495	188	187	628	634	140	158	465	530	164	169	134	118	4	9
gene:PVX_082610	12	804238	807765	+	3528	1380	1540	2590	2888	984	1150	1952	2085	1114	1243	978	1030	52	77
gene:PVX_082605	12	808267	809286	-	1020	393	465	1281	1443	320	319	872	1025	337	392	285	282	17	39
gene:PVX_082600	12	810254	810964	-	711	294	321	733	868	216	211	427	536	246	251	194	215	168	11
gene:PVX_082595	12	812821	813731	+	911	115	159	348	436	86	115	246	290	108	116	91	87	5	7
gene:PVX_082590	12	813840	818789	-	4950	1736	1996	3986	4786	1217	1473	2831	3256	1413	1495	1136	1306	62	127
gene:PVX_082585	12	820929	823108	+	2180	773	895	1982	2220	622	729	1519	1668	686	700	520	554	28	29
gene:PVX_082580	12	824137	826459	-	2323	683	841	1999	2210	651	587	1236	1293	613	691	481	514	38	48
gene:PVX_082575	12	827063	830683	+	3621	1400	1510	2487	2712	1069	1170	1958	2037	1150	1273	1037	1082	36	96
