Geneid	Chr	Start	End	Strand	Length	SRR4302519	SRR4302520	SRR4302521	SRR4302522	SRR4302523	SRR4302524	SRR4302525	SRR4302526	SRR4302527	SRR4302528	SRR4302529	SRR4302530	SRR4343872	SRR4343873	SRR4343875	SRR4343876	SRR4343877	SRR4343878	SRR4343879	SRR4343880	SRR5146153	SRR5146154	SRR5146155	SRR5146214	SRR5146215	SRR5146216	SRR5146217	SRR5146218	SRR5146305	SRR5146306	SRR5146307	SRR5146308	SRR5146379	SRR5146380	SRR5150405	SRR5150407	SRR5150408	SRR5150409	SRR5150410
gene:PF3D7_1240400	12	1704512	1712490	+	7979	417	5880	84	1099	853	2915	853	808	498	741	216	512	226	278	4382	23752	5152	3078	38706	6843	1565	2772	1830	3196	1455	1678	1787	8555	201	545	221	119	2917	5314	43	696	73	1418	556
gene:PF3D7_1240600	12	1719574	1727456	+	7883	410	5987	112	1154	922	3046	922	670	417	668	209	512	222	346	3940	22351	4714	2925	40073	6291	1844	2865	1886	2897	1670	1647	1851	7952	412	390	341	185	1569	3062	39	759	59	1238	1275
gene:PF3D7_1240900	12	1735543	1743408	+	7866	262	4239	53	826	503	2038	503	733	355	658	108	312	126	156	3317	8991	2135	2292	15902	3250	977	1858	1272	2328	1003	1295	1286	5988	334	1268	523	340	381	899	88	794	234	1654	575
gene:PF3D7_1241100	12	1746444	1747993	-	1550	56	863	7	157	83	349	83	141	68	102	30	54	37	25	822	302	217	467	231	296	157	351	300	488	170	274	243	1170	8	3	8	5	682	1997	16	351	56	330	225
gene:PF3D7_1241200	12	1748873	1756237	-	7365	330	3391	55	642	229	1333	229	456	308	603	100	281	120	74	3204	1542	885	2041	893	1363	287	508	853	2804	665	1183	957	4702	94	23	44	24	356	778	71	683	157	2700	414
gene:PF3D7_1241300	12	1757517	1759199	-	1683	62	958	18	168	95	459	95	124	90	163	31	70	39	22	876	427	251	526	271	394	118	231	299	641	165	339	302	1310	47	76	54	34	0	2	14	113	25	51	15
gene:PF3D7_1241400	12	1760416	1766391	-	5976	239	3448	40	604	274	1475	274	353	181	394	81	260	125	67	2907	1275	834	1727	768	1137	401	723	959	2262	649	1012	1028	4646	389	1114	424	311	8	5	6	95	19	1122	83
gene:PF3D7_1241500	12	1771996	1773258	-	1263	45	634	13	117	50	267	50	123	75	89	18	46	37	9	683	277	162	454	153	286	58	139	194	553	122	255	122	894	5	16	9	7	2	4	18	189	61	85	24
gene:PF3D7_1241600	12	1774901	1776582	+	1682	58	532	5	115	18	165	18	70	54	119	18	53	18	13	627	326	175	390	173	319	51	89	135	505	102	199	132	803	2	21	10	9	4	7	1	93	7	81	98
gene:PF3D7_1241700	12	1778154	1779411	+	1258	34	765	9	134	76	289	76	114	45	71	23	43	23	17	557	206	148	327	148	249	91	249	228	392	157	247	221	960	0	3	16	0	32	29	20	187	28	1286	1580
gene:PF3D7_1241800	12	1780012	1782648	-	2637	108	1488	26	320	124	670	124	257	136	262	33	145	39	33	1394	534	404	873	331	486	243	418	502	1015	321	561	429	2075	101	64	43	34	2006	3210	89	884	124	808	127
gene:PF3D7_1241900	12	1784380	1786410	+	2031	87	1145	22	263	67	465	67	171	180	320	33	103	36	30	1008	358	339	639	250	398	140	243	334	808	226	559	303	1568	345	231	167	112	358	837	53	516	77	594	147
gene:PF3D7_1242000	12	1787236	1788831	-	1596	57	840	6	223	80	416	80	111	120	158	24	85	23	15	758	280	191	417	179	296	102	173	244	568	189	334	248	1195	873	4382	645	782	10	22	4	65	13	940	640
gene:PF3D7_1242100	12	1790557	1790763	+	207	11	95	4	11	2	26	2	22	21	54	0	4	3	5	92	32	21	42	16	37	2	10	24	70	10	66	10	146	11	30	3	11	0	1	0	1	4	7	8
gene:PF3D7_1242200	12	1791156	1793075	+	1920	81	1016	12	244	75	430	75	150	97	198	38	105	21	14	865	426	228	581	245	348	142	282	321	677	232	386	287	1425	373	1812	666	409	121	301	20	264	45	927	322
gene:PF3D7_1242300	12	1793532	1794835	-	1304	54	388	7	66	24	107	24	59	34	95	4	52	8	8	528	257	156	282	107	257	14	33	68	372	71	126	64	635	1	0	21	0	16	9	6	105	15	321	735
gene:PF3D7_1242400	12	1795845	1797860	+	2016	76	897	13	175	57	334	57	131	82	123	33	78	37	11	783	319	168	496	232	374	62	118	217	672	114	308	324	1099	2	11	10	11	0	2	2	36	10	238	75
gene:PF3D7_1242500	12	1798643	1799788	+	1146	48	715	12	134	50	242	50	141	76	103	26	49	31	30	658	164	131	355	147	196	59	120	219	477	136	330	223	847	2	12	9	11	8	6	33	359	53	414	208
gene:PF3D7_1242600	12	1800562	1802310	+	1749	62	799	7	193	62	390	62	140	109	170	15	75	28	15	858	317	170	502	177	371	65	158	238	616	150	424	277	1207	23	14	1	3	193	560	8	108	33	113	33
gene:PF3D7_1242700	12	1803653	1804483	+	831	20	324	3	57	24	83	24	65	35	55	18	28	8	7	247	55	35	171	59	99	59	99	75	164	10	104	69	351	158	126	109	47	7952	20298	171	2028	337	3928	5601
gene:PF3D7_1242800	12	1805380	1807356	-	1977	60	899	12	214	81	387	81	132	88	157	26	83	31	40	835	313	205	432	199	263	150	335	282	544	160	333	220	1245	3	10	44	11	3247	8550	98	920	190	1124	392
gene:PF3D7_1242900	12	1808878	1809622	-	745	29	208	3	50	11	49	11	34	36	54	7	21	4	12	294	122	106	173	67	112	30	29	45	164	53	128	31	269	10	7	10	7	6	12	8	112	29	693	841
gene:PF3D7_1243000	12	1811790	1812698	+	909	37	519	3	120	48	194	48	86	68	99	18	38	21	8	387	144	103	245	107	166	72	151	197	330	96	231	159	717	4	43	13	13	5	7	5	79	10	462	176
gene:PF3D7_1243100	12	1813507	1814235	-	729	39	425	7	48	43	173	43	52	41	47	18	26	15	20	379	141	78	266	83	138	42	105	143	270	78	161	144	577	1	5	8	0	632	1758	23	229	29	896	1049
gene:PF3D7_1243200	12	1815311	1815562	+	252	13	216	2	33	15	91	15	33	23	25	3	9	8	1	206	98	35	106	59	84	23	42	57	146	45	83	83	285	0	0	0	0	0	0	0	1	0	1	8
gene:PF3D7_1243300	12	1816069	1816448	-	380	19	188	2	34	10	78	10	35	13	21	0	13	4	3	187	52	34	99	34	54	30	34	45	118	62	45	51	256	2	13	7	5	3	9	10	35	16	15	7
gene:PF3D7_1243400	12	1818738	1820069	+	1332	62	582	7	98	37	192	37	135	90	171	13	40	12	15	568	234	88	383	131	272	36	78	148	458	32	307	136	790	4	8	4	4	2	7	7	28	7	18	2
gene:PF3D7_1243500	12	1820881	1822595	-	1715	63	497	9	78	30	169	30	98	96	128	8	33	8	5	531	236	146	271	120	209	25	71	130	329	92	256	95	604	461	1807	320	501	42	66	46	479	99	1023	1180
gene:PF3D7_1243600	12	1825959	1826884	+	926	23	276	4	49	18	79	18	62	53	140	4	23	8	4	359	195	57	215	87	132	33	49	64	169	12	146	65	347	2301	9682	1889	2617	4499	9782	118	1420	264	4629	4496
gene:PF3D7_1243700	12	1829660	1831057	+	1398	52	851	7	194	71	381	71	113	79	185	17	68	27	24	739	374	210	529	173	258	132	228	295	555	176	389	298	1336	94	192	114	47	105	123	15	246	41	758	101
gene:PF3D7_1243800	12	1831484	1832949	-	1466	52	675	10	132	59	301	59	77	71	119	19	34	15	12	640	199	154	358	148	216	68	117	189	462	125	328	196	858	18	8	6	6	182	520	10	71	12	61	64
gene:PF3D7_1243900	12	1834064	1840736	-	6673	232	3487	46	693	284	1468	284	356	251	461	103	292	110	78	2892	1076	708	1803	711	1165	413	828	1019	2217	725	1020	1023	4716	32	115	81	26	35	36	16	436	47	3509	2452
gene:PF3D7_1244000	12	1842399	1845651	-	3253	124	1532	23	256	114	653	114	166	104	166	37	151	49	38	1512	598	487	921	349	661	172	321	391	1151	343	419	421	2227	0	1	29	3	44	37	22	247	43	521	115
gene:PF3D7_1244100	12	1847677	1852156	+	4480	190	2144	35	407	159	778	159	255	164	274	67	186	80	52	1795	757	466	1081	398	708	162	352	558	1600	316	655	547	2843	40	21	42	6	133	313	26	290	50	398	63
gene:PF3D7_1244200	12	1852844	1855681	-	2838	148	1784	30	317	162	791	162	188	101	223	48	150	80	44	1408	476	360	937	379	592	216	429	499	1148	321	549	523	2344	50	31	33	9	500	812	18	191	49	320	97
gene:PF3D7_1244400	12	1859656	1863846	+	4191	170	2088	32	383	164	806	164	192	191	279	57	165	61	39	1835	770	565	1182	494	794	215	408	563	1478	421	620	625	2731	421	134	166	86	184	248	84	680	178	401	50
gene:PF3D7_1244500	12	1864229	1866661	-	2433	98	1519	23	317	123	547	123	146	90	205	43	151	54	37	1210	523	371	712	300	498	178	369	447	939	245	387	398	2022	124	295	197	81	9	9	21	246	38	220	15
gene:PF3D7_1244600	12	1868533	1869531	-	999	51	665	11	148	52	269	52	160	97	133	15	38	34	22	530	192	145	359	137	216	97	177	188	443	147	295	195	972	2785	16708	2546	2993	324	968	29	340	49	741	704
gene:PF3D7_1244700	12	1871919	1872911	+	993	34	372	10	49	36	155	36	70	48	111	14	31	15	7	357	172	161	243	120	208	33	76	87	309	76	151	95	489	1660	11872	2998	2644	304	589	11	122	13	1319	486
gene:PF3D7_1244800	12	1873194	1875287	-	2094	67	873	8	191	49	347	49	113	75	142	20	49	12	12	813	330	238	464	184	287	65	148	194	584	151	271	195	1083	1	15	41	4	1916	3934	69	960	114	997	572
gene:PF3D7_1244900	12	1877039	1880041	+	3003	121	935	5	178	55	410	55	213	139	139	26	81	34	20	1077	433	250	663	266	445	72	101	196	866	181	432	234	1246	17	16	22	7	35	37	7	124	36	228	102
gene:PF3D7_1245000	12	1880036	1881406	-	1371	67	727	18	132	42	256	42	110	93	101	22	37	27	24	716	312	239	441	187	353	54	82	188	596	118	271	201	1081	3	7	21	1	1	4	3	25	13	159	139
gene:PF3D7_1245100	12	1883469	1887681	+	4213	173	2346	27	475	196	881	196	267	116	207	59	172	86	46	1852	810	513	1131	459	848	285	518	638	1501	376	617	638	3095	23	26	29	13	50	27	42	413	60	1694	239
gene:PF3D7_1245200	12	1888250	1892698	-	4449	177	1562	16	283	84	542	84	234	167	382	28	130	50	33	1752	706	373	1028	428	834	105	171	381	1404	225	663	391	2158	9	9	5	2	2	1	9	46	16	198	36
gene:PF3D7_1245300	12	1893069	1893903	+	835	13	189	4	32	17	69	17	57	22	41	5	13	13	4	155	65	29	72	21	39	11	31	38	96	6	91	58	216	7	2	19	0	8	7	5	61	12	87	248
gene:PF3D7_1245400	12	1894942	1895967	+	1026	49	534	9	122	55	225	55	200	92	146	12	35	14	18	478	184	139	287	131	178	71	144	144	387	85	258	187	703	99	201	72	63	11	21	9	100	13	359	351
gene:PF3D7_1245500	12	1896891	1899837	+	2947	80	710	8	88	31	240	31	132	108	136	19	51	19	17	698	241	185	368	155	284	66	93	141	526	117	296	194	912	148	315	156	64	19	17	23	609	71	265	117
gene:PF3D7_1245600	12	1900249	1905066	-	4818	209	2610	51	507	215	1068	215	261	180	374	73	233	98	60	2369	905	703	1466	567	1068	286	560	685	2077	488	856	745	3684	35	24	57	11	12	11	15	66	18	3528	453
gene:PF3D7_1245800	12	1908149	1909764	+	1616	51	850	8	147	73	334	73	112	102	142	16	91	29	28	628	220	208	408	131	230	150	256	230	449	180	318	264	1020	285	857	495	154	494	1079	9	245	32	499	728
gene:PF3D7_1245900	12	1910963	1911898	+	936	65	393	8	61	22	180	22	89	54	128	2	24	15	10	443	191	62	300	97	243	26	48	95	381	99	206	127	656	15	8	7	4	29	99	2	22	5	7	12
gene:PF3D7_1246000	12	1912457	1914595	+	2139	71	931	8	203	72	334	72	140	109	293	15	83	21	26	880	279	174	547	228	366	67	140	243	682	233	450	274	1355	5	6	18	7	21	46	3	9	2	311	357
gene:PF3D7_1246100	12	1915749	1917798	+	2050	92	1053	10	177	64	424	64	114	80	189	27	94	40	22	874	302	244	562	211	368	118	276	297	700	179	364	285	1527	9	30	22	6	12	10	21	250	51	374	77
gene:PF3D7_1246200	12	1920784	1921914	+	1131	56	798	13	142	84	378	84	178	96	115	24	72	31	20	625	308	110	382	175	202	179	304	241	385	144	306	214	1051	2207	13726	2659	2047	1400	1391	451	5759	919	22361	23854
gene:PF3D7_1246300	12	1925642	1929438	+	3797	110	1512	31	319	113	494	113	199	128	250	28	137	48	43	1288	432	251	734	292	439	155	325	363	949	276	519	361	1747	155	97	159	35	1253	2063	11	167	27	948	183
gene:PF3D7_1246400	12	1931970	1932584	+	615	23	408	9	69	43	123	43	88	53	82	11	42	12	10	345	151	110	202	97	110	113	138	130	245	87	164	108	527	335	2789	456	224	183	305	13	119	24	6532	11508
gene:PF3D7_1246500	12	1933761	1935467	-	1707	75	966	15	215	114	403	114	112	105	132	22	93	26	22	842	291	174	553	241	298	140	304	316	666	306	391	268	1396	2	1	4	2	63	160	4	76	5	151	65
gene:PF3D7_1246600	12	1936522	1937694	+	1173	57	827	9	123	72	341	72	72	48	120	14	51	33	11	625	185	180	395	163	286	86	174	208	519	145	281	155	900	15	12	27	2	416	901	27	347	57	962	165
gene:PF3D7_1246700	12	1938643	1939965	+	1323	52	730	4	129	55	266	55	214	119	188	26	53	25	12	631	225	194	385	164	218	59	156	199	497	94	374	175	960	111	61	55	11	3	6	14	152	35	145	45
gene:PF3D7_1246800	12	1941365	1942491	+	1127	24	345	3	46	31	165	31	85	58	95	11	11	8	5	328	163	95	196	59	123	36	104	90	214	59	147	115	482	419	625	163	166	40	261	44	367	81	413	317
gene:PF3D7_1246900	12	1943358	1945803	-	2446	97	1279	22	184	84	539	84	198	143	309	32	61	51	29	1086	454	458	635	274	477	138	308	348	888	290	440	368	1683	840	2924	950	586	13	12	12	192	25	1808	378
gene:PF3D7_1247000.2	12	1946914	1948733	+	1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1247000.1	12	1946914	1948733	+	1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1247100	12	1949594	1950493	+	900	23	463	4	72	26	180	26	97	63	116	8	42	9	4	442	172	126	268	105	172	27	71	101	399	114	206	142	657	14	18	38	9	188	392	13	106	20	251	272
gene:PF3D7_1247200	12	1950989	1951513	-	525	20	316	5	67	26	119	26	81	73	146	15	19	15	9	262	100	50	152	57	113	25	58	98	250	62	192	91	422	123	458	94	58	42	89	2	8	1	123	109
gene:PF3D7_1247300	12	1952568	1954624	+	2057	98	1291	20	236	104	481	104	314	215	361	44	103	33	21	980	405	188	599	235	360	126	285	365	766	241	656	428	1661	251	627	130	91	58	229	7	94	28	55	19
gene:PF3D7_1247400	12	1955124	1956038	-	915	50	577	8	115	42	241	42	136	73	118	26	37	23	13	499	239	118	320	89	182	94	185	184	404	63	282	144	774	12	40	42	18	286	615	31	318	47	1281	1000
gene:PF3D7_1247500	12	1959612	1962341	+	2730	121	1783	16	352	131	730	131	272	205	311	36	140	62	33	1403	589	396	905	348	609	254	492	512	1081	280	720	468	2198	1128	7698	1457	1047	20	25	4	64	10	1773	265
gene:PF3D7_1247600	12	1962774	1964258	-	1485	57	910	13	166	62	343	62	158	110	168	35	86	24	15	780	267	145	472	187	358	71	146	259	675	180	367	220	1036	8	63	9	20	1	0	1	6	4	12	15
gene:PF3D7_1247700	12	1964862	1966025	-	1164	43	582	6	112	41	209	41	109	98	185	15	17	22	10	537	274	165	307	143	236	52	110	157	468	121	303	151	718	32	303	75	75	5	10	1	27	7	286	238
gene:PF3D7_1247800	12	1968163	1971074	+	2912	83	1254	22	200	122	569	122	195	103	161	36	139	49	31	973	437	269	554	187	400	173	351	374	765	223	528	390	1754	19	350	31	66	35	28	18	226	16	28085	21916
gene:PF3D7_1247900	12	1972438	1973076	+	639	33	366	2	59	32	156	32	51	35	36	15	34	10	10	298	127	79	199	76	140	51	67	92	237	97	127	127	435	7	16	11	5	1164	2491	14	191	28	302	222
gene:PF3D7_1248000	12	1973584	1974246	+	663	42	389	10	75	29	146	29	52	75	142	12	28	21	9	397	90	72	201	84	125	35	89	125	272	64	255	117	475	1	0	11	1	0	7	3	12	1	16	11
gene:PF3D7_1248100	12	1975172	1976437	+	1266	62	763	11	117	63	363	63	241	147	195	17	56	25	14	682	238	201	394	144	259	110	186	219	535	125	456	235	917	43	152	14	27	158	607	4	60	11	307	84
gene:PF3D7_1248200	12	1977865	1978938	+	1074	42	648	4	153	68	302	68	146	61	119	24	61	28	18	611	214	125	372	146	194	104	235	200	410	188	284	196	804	208	540	95	116	670	1796	19	208	43	1441	1636
gene:PF3D7_1248300	12	1979786	1980199	-	414	21	264	4	76	25	126	25	72	37	78	3	12	8	3	225	112	99	136	64	93	46	58	69	196	20	117	83	354	15	4	3	0	2	8	4	68	10	113	197
gene:PF3D7_1248400	12	1981906	1982763	+	858	38	505	5	83	48	186	48	110	82	108	6	54	22	11	471	204	178	293	127	218	63	135	171	307	95	238	160	663	41	706	59	115	16	23	22	139	11	30244	26291
gene:PF3D7_1248500	12	1983480	1984349	-	870	27	541	7	99	54	229	54	107	77	94	10	49	16	22	482	188	141	286	85	129	101	225	189	327	97	209	189	715	916	4845	845	1019	4415	11677	89	1211	205	4727	6254
gene:PF3D7_1248600	12	1988237	1990745	+	2509	107	1257	11	119	88	473	88	169	89	182	33	103	39	26	1164	422	299	718	285	493	121	203	327	886	173	359	312	1798	65	107	49	51	45	90	21	270	56	394	159
gene:PF3D7_1248700	12	1994775	2000744	+	5970	226	3624	67	758	327	1460	327	435	247	541	146	327	124	78	2733	1011	714	1819	729	1174	1006	1078	1068	2305	1039	1040	1095	4960	10577	36935	11675	8238	6727	10156	445	6305	825	3936	936
gene:PF3D7_1248800	12	2001987	2002271	+	285	13	153	1	29	8	48	8	29	18	35	3	8	2	8	131	69	39	65	60	63	32	43	37	113	2	80	54	239	15	48	28	13	5	2	4	31	5	473	849
gene:PF3D7_1248900	12	2002723	2004030	-	1308	52	862	13	185	77	392	77	95	44	112	32	73	33	32	717	261	189	462	167	264	167	361	294	489	227	278	320	1161	13	5	5	5	1287	2953	66	977	194	1711	989
gene:PF3D7_1249000	12	2005175	2007193	-	2019	107	812	16	148	42	315	42	126	60	113	22	58	28	16	943	342	188	528	224	413	57	98	191	776	151	294	285	1292	1	1	1	3	24	52	0	12	5	44	27
gene:PF3D7_1249100	12	2008194	2009708	+	1515	46	790	7	159	66	306	66	105	86	132	20	74	22	18	645	241	141	392	136	246	99	235	227	466	150	341	272	972	13	29	17	7	1115	2755	60	838	148	4133	2271
gene:PF3D7_1249200	12	2010428	2011101	+	674	28	243	2	46	16	78	16	61	39	89	1	7	11	3	265	129	74	164	66	113	14	19	53	243	34	109	43	320	9	5	12	3	1	2	0	13	7	335	639
gene:PF3D7_1249300	12	2012643	2015726	+	3084	127	1923	16	390	148	774	148	264	131	234	51	185	56	38	1543	567	345	949	345	613	224	413	533	1144	362	533	501	2528	58	142	36	59	384	738	98	639	136	1378	204
gene:PF3D7_1249400	12	2016325	2016756	-	432	27	233	2	46	13	74	13	49	45	116	10	18	6	9	224	126	57	136	44	72	39	59	74	155	89	152	60	321	226	1544	239	240	6	6	5	78	8	125	112
gene:PF3D7_1249500	12	2017364	2018469	-	1106	32	263	2	33	20	141	20	80	66	88	5	25	12	7	299	108	60	137	48	117	12	49	78	217	74	157	31	335	23	56	29	19	8	8	8	91	16	82	11
gene:PF3D7_1249600	12	2018995	2022007	-	3013	118	1466	29	286	127	649	127	118	147	266	40	120	40	33	1257	479	352	776	303	556	144	297	444	964	161	536	397	2017	140	211	124	64	13	3	11	225	22	195	27
gene:PF3D7_1249700	12	2023455	2026181	-	2727	99	1228	23	191	111	421	111	131	94	171	33	85	49	30	1062	410	326	639	277	396	193	218	298	796	160	357	317	1502	75	980	79	213	5	3	1	15	1	290	26
gene:PF3D7_1249800	12	2030004	2039852	-	9849	401	4303	66	812	339	1806	339	500	482	883	161	335	164	97	4086	1559	1139	2560	965	1841	406	803	1209	3417	834	1637	1362	6192	715	508	510	160	699	1214	89	1187	196	529	126
gene:PF3D7_1249900	12	2041293	2043212	-	1920	60	952	12	154	106	455	106	155	79	125	27	74	26	25	876	339	253	543	201	338	115	224	303	569	122	343	211	1162	387	274	216	89	351	906	26	349	54	168	30
gene:PF3D7_1250000	12	2044120	2044626	+	507	26	287	9	48	28	135	28	79	46	69	6	22	12	8	274	71	78	167	60	119	52	80	96	181	69	171	80	407	178	111	100	45	1076	2699	40	474	78	681	727
gene:PF3D7_1250100	12	2045070	2054429	-	9360	391	5519	78	1143	453	2445	453	548	359	661	173	451	192	123	4583	1786	1142	2906	1297	1874	786	1543	1703	3496	1069	1539	1727	7670	17	15	39	11	10	12	28	196	56	4323	445
gene:PF3D7_1250200	12	2059108	2063227	+	4120	136	1913	40	349	153	803	153	265	181	318	61	158	60	44	1756	710	414	1168	412	713	212	444	513	1318	428	692	537	2596	878	3248	1377	661	1746	3476	23	532	46	1225	409
gene:PF3D7_1250300	12	2064987	2066040	+	1054	40	522	5	118	71	290	71	68	40	91	19	35	24	13	447	191	118	229	110	146	89	189	145	296	132	196	198	624	30	32	35	13	92	121	22	523	65	1940	1105
gene:PF3D7_1250400	12	2067400	2069370	+	1971	87	1087	13	216	71	449	71	134	115	211	33	91	26	22	933	383	342	592	264	441	83	143	289	899	202	518	363	1559	3	6	10	2	7	9	11	226	38	13960	2594
gene:PF3D7_1250500	12	2070094	2071073	+	980	16	201	4	41	14	77	14	23	33	88	6	27	13	0	266	89	101	166	57	109	22	29	44	181	26	109	39	318	37	81	31	25	79	307	5	130	25	80	60
gene:PF3D7_1250600	12	2071602	2073641	-	2040	91	1262	17	207	109	573	109	108	106	236	36	113	39	28	1035	447	299	669	268	476	172	295	364	804	295	393	362	1676	3	8	5	1	764	1696	17	168	26	1034	616
gene:PF3D7_1250700	12	2075792	2076517	+	726	21	331	6	46	26	138	26	99	67	52	15	26	10	1	332	119	37	187	74	121	40	96	90	235	102	197	107	397	5	6	5	6	185	358	20	222	23	173	159
gene:PF3D7_1250800	12	2077718	2082887	+	5170	206	3080	58	549	282	1261	282	265	178	327	90	239	111	76	2418	962	613	1611	636	994	471	905	850	1939	569	852	913	4145	219	116	173	66	414	588	101	1059	165	1129	423
gene:PF3D7_1250900	12	2083353	2084318	-	966	39	546	6	84	49	180	49	108	101	139	10	34	13	7	465	176	135	304	125	176	43	99	143	397	96	311	154	625	8	12	25	7	10	38	1	36	8	47	16
gene:PF3D7_1251000	12	2085370	2086959	-	1590	38	376	4	50	21	133	21	44	78	110	5	25	15	4	427	140	89	173	89	133	39	70	84	245	48	228	68	386	6	16	13	3	2	10	1	9	2	445	535
gene:PF3D7_1251100	12	2089484	2090220	+	737	22	242	1	32	17	142	17	76	55	117	12	32	4	8	323	160	79	216	71	131	34	43	67	209	55	144	67	344	11	31	28	15	1010	2849	8	71	22	340	435
gene:PF3D7_1251200	12	2092087	2094231	+	2145	78	1254	12	230	102	586	102	183	95	146	39	87	49	38	1105	416	207	672	252	408	224	385	358	735	282	393	409	1757	863	3633	1264	647	443	767	9	60	12	1071	222
gene:PF3D7_1251300	12	2095062	2096508	-	1447	17	294	8	39	20	67	20	56	30	68	2	29	8	4	242	121	102	118	44	79	35	58	63	148	10	113	73	361	0	7	12	1	31	22	9	165	28	1211	2535
gene:PF3D7_1251400	12	2097436	2098845	-	1410	75	832	16	143	67	348	67	202	72	175	23	60	32	12	736	236	151	498	185	269	51	134	186	655	124	348	251	1250	0	0	4	2	22	40	5	51	9	37	13
gene:PF3D7_1251500	12	2099852	2101969	+	2118	92	1308	18	242	104	591	104	197	113	181	43	73	48	27	1165	367	290	714	275	474	151	345	416	904	252	422	339	1796	24	20	30	6	1326	2380	31	273	51	511	106
gene:PF3D7_1251600	12	2103117	2105255	+	2139	102	1046	13	200	80	411	80	200	114	151	30	93	25	23	983	320	176	638	213	382	106	181	260	819	127	336	207	1474	621	341	362	170	587	1274	53	463	75	873	122
gene:PF3D7_1251700	12	2106216	2108293	-	2078	81	1010	8	205	58	372	58	224	134	174	35	77	36	32	906	298	269	569	196	361	60	169	246	752	160	529	226	1251	68	145	45	43	47	87	6	69	20	151	53
gene:PF3D7_1251800	12	2108960	2110927	-	1968	88	934	11	108	75	368	75	146	88	214	22	60	36	16	936	392	212	601	216	366	77	162	243	787	266	376	359	1441	262	615	266	280	158	334	39	296	62	405	51
gene:PF3D7_1252100	12	2114628	2122487	-	7860	346	4236	70	896	394	1925	394	413	250	420	132	357	145	136	3410	1264	963	1970	840	1411	500	979	1281	2699	819	1152	1170	5669	3	4	51	6	113	78	54	849	98	437	17
gene:PF3D7_1252200	12	2125435	2126571	+	1137	48	753	5	132	95	426	95	82	28	87	26	59	20	24	678	287	191	403	160	285	148	269	237	373	127	193	277	983	6	2	6	1	20	8	1	24	4	93	33
gene:PF3D7_1252300	12	2128400	2128786	-	387	21	245	2	42	22	52	22	14	17	30	5	12	2	13	228	103	71	127	57	52	45	63	60	141	51	56	73	286	4	2	7	0	3957	9935	0	37	7	169	127
gene:PF3D7_1252500	12	2145266	2146616	-	1351	62	736	8	153	125	439	125	20	8	36	26	58	21	46	597	201	128	332	104	221	89	154	181	422	129	113	210	977	0	0	3	2	52	248	2	5	4	233	112
gene:PF3D7_1252600	12	2150554	2151915	+	1362	66	959	12	187	213	503	213	113	29	61	38	101	40	74	829	243	187	438	191	279	133	266	274	552	189	199	315	1513	0	6	11	1	1048	2704	2	2	4	91	14
gene:PF3D7_1252700	12	2154618	2156124	+	1507	71	943	10	170	144	554	144	95	23	24	25	88	32	77	834	377	190	509	190	292	103	224	240	594	247	139	293	1587	1	1	2	1	394	836	1	28	3	723	294
gene:PF3D7_1252800	12	2159573	2161615	+	2043	97	1214	20	250	225	596	225	64	32	75	40	95	35	77	1091	492	304	667	380	492	82	187	325	838	193	213	429	1883	15	112	38	93	196	347	2	6	3	68	7
gene:PF3D7_1252900	12	2162707	2163145	-	439	21	157	4	18	31	91	31	17	4	12	5	19	4	17	176	172	98	99	122	75	6	13	42	123	17	29	31	236	0	1	4	0	8	239	0	1	0	0	0
gene:PF3D7_1253000	12	2168181	2169759	+	1579	67	1028	10	198	207	504	207	80	17	76	35	100	30	80	891	911	369	542	950	447	118	270	280	629	267	177	310	1591	202	3693	504	987	459	1494	5	15	5	65	11
gene:PF3D7_1253100	12	2171342	2172349	+	1008	31	431	2	80	83	190	83	38	8	36	20	35	18	41	431	165	84	269	164	175	32	79	95	337	108	81	150	674	2	10	3	7	89	330	0	3	3	20	13
gene:PF3D7_1253200	12	2173799	2174322	-	524	20	219	3	39	44	170	44	17	6	12	2	27	7	8	232	164	94	142	161	140	19	35	55	190	59	34	51	366	0	0	10	0	50	121	0	4	1	2	0
