Geneid	Chr	Start	End	Strand	Length	SRR5260544	SRR5260545	SRR5260546	SRR5260547	SRR5260548	SRR5260549	SRR5260550	SRR5260551	SRR5260552
gene:PBANKA_132650	13	1024589	1026868	-	2280	1230	1204	1112	1099	783	1075	139	147	131
gene:PBANKA_132660	13	1028307	1029257	-	951	1875	1713	1436	979	958	773	4466	4443	5139
gene:PBANKA_132670	13	1030319	1048730	-	18412	1245	1134	1055	525	401	508	192	214	240
gene:PBANKA_132680	13	1051019	1052497	+	1479	1468	2369	1211	4383	4387	6419	210	166	162
gene:PBANKA_132690	13	1053929	1055554	+	1626	965	1455	674	4998	4333	6207	282	283	299
gene:PBANKA_132700	13	1056618	1057634	+	1017	1	1	1	1	0	1	2	0	0
gene:PBANKA_132708	13	1063744	1064255	-	512	369	367	350	267	240	222	184	242	237
gene:PBANKA_132710	13	1067509	1072444	+	4936	93	132	125	101	85	41	23	15	8
gene:PBANKA_132720	13	1074290	1074634	-	345	1123	991	1286	532	453	447	248	246	262
gene:PBANKA_132730	13	1081475	1083034	-	1560	15982	15587	14594	4883	5721	3179	1689	1571	559
gene:PBANKA_132740	13	1088291	1090147	-	1857	2080	2137	1899	561	668	270	248	257	143
gene:PBANKA_132750	13	1091011	1093542	+	2532	649	546	349	240	250	197	77	66	48
gene:PBANKA_132760	13	1093856	1095121	-	1266	372	339	128	1236	1339	1807	35	44	37
gene:PBANKA_132770	13	1096497	1099054	+	2558	335	530	260	2106	1790	2906	120	131	128
gene:PBANKA_132780	13	1099092	1099892	-	801	989	1187	976	975	1077	1122	692	562	590
gene:PBANKA_132790	13	1101110	1110508	+	9399	4007	3416	3170	2090	1614	1302	1248	1369	1325
gene:PBANKA_132800	13	1111804	1115772	+	3969	1238	1377	1537	1189	1062	1255	210	176	141
gene:PBANKA_132810	13	1117159	1118307	-	1149	2369	3014	1551	4580	4478	5999	825	651	743
gene:PBANKA_132820	13	1120568	1121584	+	1017	283	658	247	4167	3965	4898	312	315	332
gene:PBANKA_132830	13	1122519	1124630	-	2112	3368	2792	2729	1277	1184	822	1303	1014	1106
gene:PBANKA_132840	13	1127550	1128380	+	831	2763	3334	2874	1595	1732	1593	2401	2267	2477
gene:PBANKA_132850	13	1129339	1131783	+	2445	488	434	440	151	134	100	111	102	108
gene:PBANKA_132860	13	1132331	1133380	-	1050	768	762	751	195	234	114	45	58	24
gene:PBANKA_132870	13	1134353	1137898	+	3546	1446	1562	1518	2063	2075	2407	152	137	59
gene:PBANKA_132880	13	1138252	1138794	-	543	1623	1581	972	1755	1609	1759	3382	2894	2759
gene:PBANKA_132890	13	1141973	1146379	+	4407	191	570	165	3138	2595	3523	282	259	261
gene:PBANKA_132900	13	1146555	1149175	-	2621	252	794	288	7061	5464	8414	429	338	412
gene:PBANKA_132910	13	1149560	1152090	-	2531	362	933	267	9707	9912	11636	37711	33903	34711
gene:PBANKA_132920	13	1153870	1174835	+	20966	962	2784	734	17811	18183	22573	1265	1514	1458
gene:PBANKA_132930	13	1175944	1177217	+	1274	19926	17116	19968	6973	8640	4959	3630	3592	2623
gene:PBANKA_132940	13	1177861	1180164	-	2304	29	89	53	252	423	129	17739	17854	17494
gene:PBANKA_132950	13	1182183	1184928	+	2746	1099	1233	425	351	391	178	3012	2615	3235
gene:PBANKA_132960	13	1186182	1192529	-	6348	1985	2136	1317	3240	3049	3728	1004	1098	1267
gene:PBANKA_132970	13	1197211	1201087	+	3877	12887	13334	14082	6159	5099	4706	3548	2899	3013
gene:PBANKA_132980	13	1202577	1205408	-	2832	485	522	225	339	715	365	276	443	259
gene:PBANKA_132990	13	1211753	1212830	+	1078	58	159	44	156	304	68	11442	12526	11378
gene:PBANKA_133000	13	1213129	1213950	-	822	58	320	40	2470	3483	3678	26	38	40
gene:PBANKA_133010	13	1215642	1216857	+	1216	741	638	508	391	550	341	537	492	511
gene:PBANKA_133020	13	1217728	1220397	+	2670	537	325	384	499	453	488	151	170	156
gene:PBANKA_133030	13	1221626	1224867	+	3242	1101	1172	554	1010	1064	969	439	465	492
gene:PBANKA_133040	13	1225632	1227032	-	1401	687	587	592	171	125	81	78	61	45
gene:PBANKA_133050	13	1227974	1229599	+	1626	614	471	404	179	149	67	34	41	16
gene:PBANKA_133060	13	1230236	1231723	+	1488	1375	1407	1619	384	305	183	109	93	42
gene:PBANKA_133070	13	1231873	1232772	-	900	872	1099	941	1424	1396	1521	3135	3701	3539
gene:PBANKA_133080	13	1233874	1235409	+	1536	1772	2421	2018	1555	1649	1582	874	826	719
gene:PBANKA_133090	13	1236085	1238616	-	2532	123	616	127	10619	12578	13793	675	798	806
gene:PBANKA_133100	13	1240198	1240742	+	545	457	462	529	483	440	476	164	178	154
gene:PBANKA_133110	13	1241418	1242091	+	674	673	964	705	792	841	893	512	395	386
gene:PBANKA_133120	13	1244229	1249165	+	4937	1506	2328	866	5008	4909	5953	559	737	640
gene:PBANKA_133130	13	1250514	1257234	+	6721	354	1512	325	16818	16252	21626	1654	1701	1847
gene:PBANKA_133140	13	1258768	1266639	-	7872	17435	17868	17176	8411	7938	5574	4775	5272	4258
gene:PBANKA_133150	13	1271675	1272304	+	630	190	198	142	112	145	82	72	89	107
gene:PBANKA_133160	13	1273112	1274143	+	1032	108	576	111	2871	2239	4395	249	204	216
gene:PBANKA_133170	13	1277967	1280192	+	2226	36	77	10	876	908	871	261	293	247
gene:PBANKA_133180	13	1280902	1282266	-	1365	2048	3003	1918	2731	2408	3237	900	787	781
gene:PBANKA_133190	13	1288733	1290314	+	1582	15745	13282	15378	5641	5518	3651	2451	2082	1501
gene:PBANKA_133200	13	1291663	1293756	-	2094	6457	5942	6282	3315	3546	2745	1104	1062	906
gene:PBANKA_133210	13	1295193	1297532	-	2340	3412	3109	3175	1515	1617	1189	788	837	634
gene:PBANKA_133220	13	1299548	1300042	-	495	536	567	363	540	461	537	175	179	157
gene:PBANKA_133230	13	1301294	1302055	+	762	287	334	196	229	167	256	218	200	240
gene:PBANKA_133240	13	1302900	1303988	-	1089	1480	1853	1282	410	408	281	1278	1209	1271
gene:PBANKA_133250	13	1305373	1306137	-	765	1625	1363	1329	642	644	575	430	345	331
gene:PBANKA_133260	13	1307561	1309669	-	2109	1982	1901	2036	580	462	306	288	236	226
gene:PBANKA_133270	13	1311580	1314727	+	3148	481	338	234	462	769	186	140	173	62
gene:PBANKA_133280	13	1317227	1326642	+	9416	467	655	373	483	441	383	4583	4390	4665
gene:PBANKA_133290	13	1328167	1328823	+	657	838	737	652	298	255	241	75	63	60
gene:PBANKA_133300	13	1329034	1330024	-	991	765	1046	666	2961	2720	2739	450	414	376
gene:PBANKA_133310	13	1330109	1331639	+	1531	135	585	146	8713	9022	10090	173	166	233
gene:PBANKA_133320	13	1331926	1332805	-	880	381	701	551	1092	1154	1231	331	256	343
gene:PBANKA_133330	13	1333532	1340223	+	6692	1736	1941	1559	2054	1250	1664	673	603	637
gene:PBANKA_133340	13	1340202	1341038	-	837	331	357	244	237	220	184	123	113	105
gene:PBANKA_133350	13	1341988	1342329	+	342	723	705	529	330	347	276	158	132	142
gene:PBANKA_133360	13	1342832	1343584	-	753	725	873	723	816	765	930	591	471	622
gene:PBANKA_133370	13	1345557	1348608	+	3052	125	527	145	3750	3365	4671	30756	27061	34116
gene:PBANKA_133380	13	1349941	1351128	-	1188	2161	1948	2008	641	851	310	566	651	532
gene:PBANKA_133390	13	1352179	1353912	+	1734	1468	1289	1182	691	781	535	493	483	500
gene:PBANKA_133400	13	1354333	1357774	-	3442	1935	2139	1772	2384	1965	2371	201	237	150
gene:PBANKA_133410	13	1359924	1360749	+	826	4568	4670	4024	1957	2019	1474	667	592	541
gene:PBANKA_133420	13	1362353	1363837	+	1485	1784	1089	1175	450	450	189	469	321	293
gene:PBANKA_133430	13	1365233	1366261	-	1029	19061	13934	17393	5811	6212	3036	1450	1412	548
gene:PBANKA_133440	13	1369487	1371970	+	2484	2350	3484	2718	6348	4804	7406	915	788	811
gene:PBANKA_133450	13	1372284	1374388	-	2105	544	511	556	425	431	359	275	218	210
gene:PBANKA_133460	13	1375719	1377224	-	1506	2269	1833	1494	984	951	736	647	635	549
gene:PBANKA_133470	13	1378000	1380116	-	2117	104	195	74	1159	1030	1037	17122	15246	17745
gene:PBANKA_133480	13	1381829	1385374	+	3546	64	232	88	1410	970	1098	35664	32528	47791
gene:PBANKA_133490	13	1385515	1388025	+	2511	194	417	125	1453	1420	1346	35953	40770	42310
gene:PBANKA_133500	13	1388609	1389487	+	879	44	246	37	427	615	481	17328	17070	16584
gene:PBANKA_133510	13	1390125	1396195	-	6071	1013	1171	783	3343	2530	3587	284	304	302
gene:PBANKA_133520	13	1396825	1397954	+	1130	997	989	803	2318	2265	2351	256	246	222
gene:PBANKA_133530	13	1397951	1399635	-	1685	2042	2352	1938	2418	2453	2804	718	625	631
gene:PBANKA_133540	13	1400903	1406095	+	5193	2011	2089	1763	1859	1508	2031	954	837	780
gene:PBANKA_133550	13	1407040	1409684	+	2645	1656	1588	1753	681	625	386	444	327	364
gene:PBANKA_133560	13	1409923	1413584	+	3662	159	181	259	391	208	271	108	110	124
gene:PBANKA_133570	13	1413781	1414626	-	846	139	844	116	4423	5117	6155	1035	1143	1126
gene:PBANKA_133580	13	1415138	1417369	-	2232	369	715	391	911	732	853	577	470	560
gene:PBANKA_133590	13	1418671	1421088	+	2418	2321	2645	2119	874	892	725	345	380	337
gene:PBANKA_133600	13	1421429	1423255	-	1827	1300	1171	1553	334	327	157	281	264	165
gene:PBANKA_133610	13	1424124	1425209	+	1086	1030	750	985	282	242	135	141	110	80
gene:PBANKA_133620	13	1425504	1425953	-	450	17	104	12	498	533	578	3240	3528	3309
gene:PBANKA_133630	13	1426720	1428719	-	2000	1065	1342	1082	2203	1766	2398	514	558	644
gene:PBANKA_133640	13	1431240	1432148	+	909	1490	1496	1203	4403	4491	3943	375	346	298
gene:PBANKA_133650	13	1433028	1436406	+	3379	493	744	384	4323	3145	5636	65	76	56
gene:PBANKA_133660	13	1438223	1440211	+	1989	175	629	114	6645	4547	7761	1243	972	1365
gene:PBANKA_133670	13	1441582	1443405	-	1824	1306	1337	1312	1582	1307	1804	457	463	498
gene:PBANKA_133680	13	1444613	1444948	-	336	97	173	193	201	208	227	222	193	172
gene:PBANKA_133690	13	1446255	1447781	-	1527	252	878	147	8388	9476	10738	675	636	722
gene:PBANKA_133700	13	1449371	1451206	+	1836	809	663	560	1578	1609	1734	368	343	307
gene:PBANKA_133710	13	1453137	1455363	+	2227	8673	9778	9604	9556	9523	9598	1722	1566	1321
gene:PBANKA_133720	13	1458209	1459345	+	1137	2077	2874	1893	2611	2287	2977	880	758	830
gene:PBANKA_133730	13	1461287	1462276	-	990	1156	1246	766	1242	1144	1276	933	748	859
gene:PBANKA_133740	13	1463228	1465272	+	2045	1847	1812	1761	1982	1687	1545	689	752	786
gene:PBANKA_133750	13	1467563	1478702	+	11140	1243	2196	625	14710	13001	17673	687	825	848
gene:PBANKA_133760	13	1479573	1483783	-	4211	588	1059	306	6662	6412	8712	428	425	377
gene:PBANKA_133770	13	1485803	1487006	+	1204	50	85	43	454	470	384	300	360	390
gene:PBANKA_133780	13	1487469	1490250	+	2782	1771	1865	1282	1641	1409	1576	570	525	623
gene:PBANKA_133790	13	1490944	1492014	-	1071	103	177	173	182	144	140	686	597	712
gene:PBANKA_133800	13	1493281	1493764	+	484	617	732	587	665	617	543	663	598	544
gene:PBANKA_133810	13	1494298	1496588	+	2291	55	250	29	330	567	143	30542	27324	26646
gene:PBANKA_133820	13	1496735	1497520	-	786	78	116	74	33	47	15	903	816	776
gene:PBANKA_133830	13	1498408	1499540	-	1133	12875	9187	10551	3013	4130	1743	1958	1939	1300
gene:PBANKA_133840	13	1501465	1502130	-	666	1922	2242	1899	4188	3658	4124	911	774	778
gene:PBANKA_133850	13	1503704	1504714	+	1011	217	340	177	786	687	755	396	393	426
gene:PBANKA_133860	13	1505125	1506263	-	1139	16180	14258	14293	6412	8343	4348	3089	3097	2120
gene:PBANKA_133870	13	1508548	1510104	+	1557	1480	2170	1201	1062	992	1363	4828	4511	5030
gene:PBANKA_133880	13	1511408	1512724	+	1317	1241	1283	1155	378	322	135	388	338	288
gene:PBANKA_133890	13	1515078	1516265	+	1188	841	2278	336	3331	3172	3055	59511	50172	61612
gene:PBANKA_133900	13	1517292	1520351	-	3060	1026	1030	1090	299	283	139	266	239	234
gene:PBANKA_133910	13	1520948	1521901	+	954	545	376	452	119	138	62	54	71	42
gene:PBANKA_133920	13	1522074	1525418	-	3345	422	300	369	118	121	42	86	68	72
gene:PBANKA_133930	13	1528990	1530552	+	1563	643	1095	199	1738	1615	2407	501	426	580
gene:PBANKA_133940	13	1531006	1532572	-	1567	1936	2017	1813	1423	2469	1197	1114	1399	987
gene:PBANKA_133950	13	1533344	1546506	-	13163	378	391	329	833	478	682	189	184	194
gene:PBANKA_133960	13	1547670	1548952	+	1283	1332	1586	1270	813	710	552	2915	3061	3015
gene:PBANKA_133970	13	1549564	1553736	-	4173	721	705	731	342	296	236	166	180	138
gene:PBANKA_133980	13	1554272	1557916	+	3645	211	260	249	156	93	106	209	188	217
gene:PBANKA_133990	13	1558910	1559673	+	764	2304	1936	2156	1192	923	907	646	475	435
gene:PBANKA_134000	13	1560725	1562425	-	1701	2158	1754	2877	628	476	243	151	124	53
gene:PBANKA_134010	13	1564580	1565530	+	951	45328	41117	52227	19042	22466	18208	4447	3905	1900
gene:PBANKA_134020	13	1566198	1566431	-	234	659	699	715	175	195	75	976	936	886
gene:PBANKA_134030	13	1567956	1569248	-	1293	2946	2512	2890	1476	1235	1252	315	236	148
gene:PBANKA_134040	13	1571360	1572839	-	1480	1625	11769	1601	20718	23605	40970	136	48	70
gene:PBANKA_134050	13	1575774	1585721	+	9948	748	875	221	1195	1111	1465	78	81	41
gene:PBANKA_134060	13	1586340	1588620	+	2281	811	789	747	502	408	305	1955	1849	1944
gene:PBANKA_134070	13	1589371	1589972	+	602	180	197	74	238	217	254	485	506	485
gene:PBANKA_134080	13	1590195	1590850	-	656	389	440	318	499	531	581	332	367	345
gene:PBANKA_134090	13	1592739	1597247	+	4509	62	85	73	279	286	303	40	57	35
gene:PBANKA_134100	13	1597932	1605279	-	7348	711	1196	334	3934	3627	4528	641	768	815
gene:PBANKA_134110	13	1606975	1607931	-	957	2050	2623	1705	2072	2107	1784	2440	2419	2717
gene:PBANKA_134120	13	1608936	1610432	+	1497	1391	1379	1415	945	818	749	738	658	585
gene:PBANKA_134130	13	1610796	1612925	+	2130	304	390	327	560	399	503	224	204	268
gene:PBANKA_134140	13	1613125	1614147	-	1023	136	552	138	3179	2889	4065	80	86	87
gene:PBANKA_134150	13	1615084	1616903	-	1820	4453	4128	3806	2353	1957	1748	742	656	541
gene:PBANKA_134160	13	1617865	1620280	-	2416	1378	1449	1255	706	679	524	313	290	240
gene:PBANKA_134170	13	1621061	1627075	-	6015	122	278	88	2227	1782	2911	287	320	451
gene:PBANKA_134180	13	1629362	1641620	+	12259	2519	2879	2103	5648	5186	6528	464	452	403
gene:PBANKA_134190	13	1643855	1645372	+	1518	576	792	733	1556	1406	1557	229	266	260
gene:PBANKA_134200	13	1646081	1647331	-	1251	457	591	320	337	347	248	369	385	432
gene:PBANKA_134210	13	1647904	1651152	-	3249	120	105	66	54	49	36	43	45	43
gene:PBANKA_134220	13	1651840	1655002	-	3163	234	161	199	149	79	121	51	58	43
gene:PBANKA_134230.2	13	1655367	1658001	-	2635	14	72	25	152	211	97	4413	4272	4151
gene:PBANKA_134230.1	13	1655886	1658001	-	2116	0	0	0	0	0	0	0	0	0
gene:PBANKA_134240	13	1659134	1659853	+	720	827	711	631	214	223	101	417	434	407
gene:PBANKA_134250	13	1661276	1665841	+	4566	159	153	48	711	873	191	45493	39573	49960
gene:PBANKA_134260	13	1666872	1667753	-	882	396	378	409	406	320	380	109	112	90
gene:PBANKA_134270	13	1669036	1671870	+	2835	123	170	55	226	154	191	18	27	27
gene:PBANKA_134280	13	1672838	1673524	+	687	657	509	450	266	281	176	204	267	249
gene:PBANKA_134290	13	1674238	1675071	-	834	143	162	123	150	101	135	232	184	267
gene:PBANKA_134300	13	1677565	1679199	+	1635	4280	3678	3561	2926	2796	2757	1032	985	815
gene:PBANKA_134310	13	1680193	1681300	+	1108	69	361	44	1270	1361	1764	110	100	136
gene:PBANKA_134320	13	1685820	1692737	-	6918	1602	3815	1282	47126	42415	63565	1357	1346	1533
gene:PBANKA_134330	13	1696636	1697448	+	813	9271	11118	10274	3697	3259	2982	1732	1521	1229
gene:PBANKA_134340	13	1699062	1706792	+	7731	357	629	274	353	314	249	1175	1086	1337
gene:PBANKA_134350	13	1708205	1709521	-	1317	130	191	45	987	970	1078	629	606	687
gene:PBANKA_134360	13	1711959	1713221	-	1263	515	510	510	288	251	197	353	338	375
gene:PBANKA_134370	13	1714564	1716690	-	2127	335	932	257	1218	1074	1008	2725	2879	3009
gene:PBANKA_134380	13	1719116	1719952	+	837	355	509	346	210	165	106	586	522	604
gene:PBANKA_134390	13	1720074	1721252	-	1179	580	533	440	216	228	112	271	276	275
gene:PBANKA_134400	13	1722356	1728727	-	6372	2080	1659	1687	600	652	302	655	711	599
gene:PBANKA_134410	13	1730217	1736592	-	6376	1168	1356	704	1984	1405	2047	1539	1468	1691
gene:PBANKA_134420	13	1738618	1739608	-	991	81	457	76	6068	6483	7951	145	129	149
gene:PBANKA_134430	13	1740652	1742193	-	1542	1989	2800	1341	8559	7023	10398	748	560	605
gene:PBANKA_134440	13	1745164	1748115	+	2952	234	581	102	594	725	436	367	300	330
gene:PBANKA_134450	13	1751177	1757595	+	6419	4964	4289	4631	1321	1205	667	881	1041	791
gene:PBANKA_134460	13	1758552	1759493	-	942	1821	2256	1391	2097	2058	1874	610	586	639
gene:PBANKA_134470	13	1761789	1763081	-	1293	21	167	22	1531	1153	1664	222	203	254
gene:PBANKA_134480	13	1765473	1768625	+	3153	289	252	375	181	103	102	45	32	43
gene:PBANKA_134490	13	1769203	1770783	+	1581	481	422	338	261	185	155	91	119	126
gene:PBANKA_134500	13	1771665	1773173	+	1509	1442	1468	1528	436	382	196	508	422	422
gene:PBANKA_134510	13	1773782	1774360	+	579	353	404	324	153	97	57	147	149	150
gene:PBANKA_134520	13	1774619	1775498	+	880	266	319	371	168	158	124	57	66	38
gene:PBANKA_134530	13	1775743	1777675	-	1933	1559	1917	1569	1833	1653	1681	888	809	728
gene:PBANKA_134540	13	1779072	1780457	-	1386	3275	3415	2627	1661	1393	1202	1154	959	960
gene:PBANKA_134550	13	1782928	1784658	+	1731	964	1326	805	1286	1253	1187	3829	4066	4187
gene:PBANKA_134560	13	1784860	1786293	-	1434	2447	2547	2830	803	753	455	1333	1170	1092
gene:PBANKA_134570	13	1787459	1789869	+	2411	549	637	492	449	296	342	497	441	567
gene:PBANKA_134580	13	1791305	1793198	+	1894	3123	2179	2805	968	1073	461	828	831	676
gene:PBANKA_134590	13	1793829	1795472	-	1644	79	103	42	69	139	18	427	375	421
gene:PBANKA_134600	13	1795982	1800283	-	4302	475	499	574	350	190	218	274	244	312
gene:PBANKA_134610	13	1801367	1802233	+	867	1160	1121	1145	397	335	206	353	299	275
gene:PBANKA_134620	13	1803756	1804558	+	803	1630	1612	1349	490	606	302	1575	1442	1437
gene:PBANKA_134630	13	1805376	1806782	+	1407	157	249	230	268	453	105	14946	15697	18006
gene:PBANKA_134640	13	1807782	1809230	+	1449	299	392	188	220	280	97	1822	1943	1794
gene:PBANKA_134650	13	1809642	1810749	-	1108	975	941	750	585	579	527	504	452	355
gene:PBANKA_134660	13	1811761	1814319	-	2559	4108	4058	3510	1470	1513	740	1719	1577	1622
gene:PBANKA_134670	13	1815889	1816790	+	902	12358	12368	13288	5312	6726	4468	2765	2564	1919
gene:PBANKA_134680	13	1817760	1819118	-	1359	2347	2852	2741	1443	1492	1271	964	890	840
gene:PBANKA_134690	13	1820613	1822208	+	1596	20	24	21	70	64	79	683	601	669
gene:PBANKA_134700	13	1823314	1826584	+	3271	40	155	36	414	707	204	8000	7976	8180
gene:PBANKA_134710	13	1827292	1827753	+	462	719	614	797	206	226	106	87	102	66
gene:PBANKA_134720	13	1828092	1830122	-	2031	930	889	575	602	493	553	675	590	755
gene:PBANKA_134730	13	1830873	1831511	+	639	727	620	622	323	295	254	232	251	208
gene:PBANKA_134740	13	1831613	1833142	-	1530	872	941	765	482	344	396	231	178	202
gene:PBANKA_134750	13	1834193	1835647	-	1455	938	855	685	262	298	155	279	260	330
gene:PBANKA_134760	13	1837434	1838177	+	744	2065	1792	2116	562	407	262	268	195	196
gene:PBANKA_134770	13	1839409	1843236	-	3828	3939	3604	4491	1392	1003	867	1042	959	1138
gene:PBANKA_134780	13	1844129	1845687	+	1559	2270	2212	1984	869	890	492	1585	1520	1590
gene:PBANKA_134790	13	1846883	1851703	+	4821	1417	1392	1051	461	440	310	279	312	294
gene:PBANKA_134800	13	1852080	1852724	-	645	975	904	853	332	357	238	218	215	220
gene:PBANKA_134810	13	1853530	1854225	+	696	1431	1421	1129	751	794	593	429	453	341
gene:PBANKA_134820	13	1855046	1856143	+	1098	941	917	1087	597	491	362	429	433	535
gene:PBANKA_134830	13	1856533	1860003	-	3471	2055	1746	2202	747	678	539	450	464	459
gene:PBANKA_134840	13	1861332	1861832	-	501	893	1012	875	525	544	323	1124	981	1196
gene:PBANKA_134850	13	1863473	1864213	+	741	1293	1111	1415	396	484	219	466	431	390
gene:PBANKA_134860	13	1865349	1869067	+	3719	1137	1274	941	798	509	530	289	290	321
gene:PBANKA_134870	13	1869698	1871068	-	1371	388	584	170	939	868	1058	1122	1167	1301
gene:PBANKA_134880	13	1872602	1875259	-	2658	506	925	349	4687	4367	6119	347	406	519
gene:PBANKA_134890	13	1877554	1879083	+	1530	4460	3946	4229	2569	2997	2421	710	873	685
gene:PBANKA_134900	13	1879670	1880695	-	1026	2649	5921	716	1434	2168	645	375	396	91
gene:PBANKA_134910	13	1881543	1882550	-	1008	649	1467	308	1074	1967	387	214	309	65
gene:PBANKA_134920	13	1884393	1885247	-	855	13201	11894	9050	6624	7045	5499	3202	2766	2731
gene:PBANKA_134930	13	1887105	1887776	-	672	114	585	139	10483	10601	12419	419	318	375
gene:PBANKA_134940	13	1889536	1891255	+	1720	162	817	103	6105	4639	7661	16	7	15
gene:PBANKA_134950	13	1892215	1893403	+	1189	666	536	434	226	182	121	135	118	88
gene:PBANKA_134960	13	1893767	1897921	-	4155	1477	1498	1615	1008	569	801	245	223	261
gene:PBANKA_134970	13	1898421	1900463	+	2043	1434	1628	1449	1537	1298	1399	283	285	220
gene:PBANKA_134980	13	1901079	1902899	-	1821	369	500	317	188	217	76	312	186	177
gene:PBANKA_134990	13	1905908	1907506	+	1599	3319	3669	3135	1533	1370	962	492	464	427
gene:PBANKA_135000	13	1908242	1909070	+	829	516	572	568	188	184	117	501	400	473
gene:PBANKA_135010	13	1910024	1911335	+	1312	1030	1147	824	644	576	373	241	225	184
gene:PBANKA_135020	13	1911851	1912927	+	1077	246	526	234	2851	2272	3741	148	182	140
gene:PBANKA_135030	13	1913287	1915431	-	2145	1807	2243	1603	1978	2170	1991	1571	1499	1499
gene:PBANKA_135040	13	1916195	1916919	+	725	572	805	521	536	579	445	1039	983	796
gene:PBANKA_135050	13	1917468	1917833	-	366	1658	1839	1135	2153	2613	2137	615	635	607
gene:PBANKA_135060	13	1920323	1921390	+	1068	3130	3139	3393	1848	1945	1712	890	913	684
gene:PBANKA_135070	13	1921815	1924040	-	2226	2517	2471	2197	696	688	426	540	433	495
gene:PBANKA_135080	13	1924641	1927632	-	2992	1179	1053	1304	568	408	393	82	72	61
