Gene stable ID,Transcript stable ID
PF3D7_1417200,CZT99883
PF3D7_1431400,CZU00011
PF3D7_1413800,CZT99849
PF3D7_1459900,CZU00295
PF3D7_1454300,CZU00238
PF3D7_1435300,CZU00050
PF3D7_1404600.3,CZT99752
PF3D7_1438000,CZU00078
PF3D7_1475400,CZU00450
PF3D7_1421600,CZT99923
PF3D7_1432600,CZU00023
PF3D7_1453900,CZU00234
PF3D7_1471200,CZU00409
PF3D7_1405200,CZT99759
PF3D7_1448200,CZU00177
PF3D7_1459700,CZU00293
PF3D7_1440900,CZU00105
PF3D7_1419900,CZT99906
PF3D7_1435500,CZU00052
PF3D7_1451300,CZU00208
PF3D7_1414600,CZT99857
PF3D7_1463700,CZU00334
PF3D7_1426900,CZT99964
PF3D7_1445700,CZU00153
PF3D7_1477800,CZU00474
PF3D7_1446100,CZU00156
PF3D7_1447800,CZU00173
PF3D7_1419100,CZT99897
PF3D7_1470400,CZU00401
PF3D7_1404900,CZT99756
PF3D7_1452800,CZU00223
PF3D7_1475300,CZU00449
PF3D7_1404300,CZT99748
PF3D7_1457700,CZU00273
PF3D7_1443400,CZU00130
PF3D7_1420800,CZT99915
PF3D7_1444700,CZU00143
PF3D7_1414400,CZT99855
PF3D7_1425200,CZT99947
PF3D7_1430700,CZU00004
PF3D7_1472800,CZU00425
PF3D7_1431600,CZU00013
PF3D7_1440600,CZU00102
PF3D7_1416200,CZT99873
PF3D7_1447000,CZU00165
PF3D7_1465100,CZU00348
PF3D7_1460700,CZU00303
PF3D7_1421900,CZT99925
PF3D7_1472300,CZU00420
PF3D7_1418100,CZT99892
PF3D7_1464300,CZU00340
PF3D7_1409300,CZT99801
PF3D7_1408600,CZT99793
PF3D7_1447400,CZU00169
PF3D7_1409400,CZT99802
PF3D7_1449800,CZU00193
PF3D7_1436700,CZU00065
PF3D7_1446200,CZU00157
PF3D7_1424100,CZT99945
PF3D7_1420100,CZT99908
PF3D7_1416700,CZT99878
PF3D7_1426300,CZT99958
PF3D7_1430000,CZT99997
