Geneid	Chr	Start	End	Strand	Length	SRR935544	SRR935549	SRR935553	SRR935554	SRR935555	SRR935557	SRR935558	SRR935559	SRR935560
PBANKA_121990	12	738873	742407	-	3535	309	151	409	1139	420	1641	1747	1806	246
PBANKA_122000	12	743697	744274	+	578	77	8	189	303	77	170	428	135	95
PBANKA_122010	12	744825	748455	-	3631	1618	653	1183	3743	324	1003	1113	899	640
PBANKA_122020	12	750377	752476	-	2100	3711	3238	1150	6524	259	744	270	387	391
PBANKA_122030	12	754826	755959	-	1134	865	452	380	1168	254	1052	453	434	2345
PBANKA_122040	12	757026	757223	+	198	82	12	56	96	24	56	102	25	730
PBANKA_122050	12	758273	764338	-	6066	511	340	407	547	3870	10066	736	1575	284
PBANKA_122060	12	766417	776130	-	9714	315	299	225	223	2019	5732	907	2443	1562
PBANKA_122070	12	777629	779032	+	1404	113	54	236	523	324	926	371	221	303
PBANKA_122080	12	780778	786363	+	5586	597	693	510	1451	2336	11409	180	1111	555
PBANKA_122090	12	787065	788039	-	975	474	67	201	436	77	174	706	320	144
PBANKA_122100	12	788835	790028	+	1194	1194	436	520	1364	65	202	379	135	149
PBANKA_122110	12	790389	791649	-	1261	362	75	298	604	79	141	352	111	114
PBANKA_122120	12	792943	793748	-	806	16400	6260	4357	11709	1275	4552	2675	1589	12367
PBANKA_122130	12	795636	796319	-	684	1489	939	406	1599	445	1289	580	566	11318
PBANKA_122140	12	797083	798054	-	972	580	84	191	602	168	731	271	195	840
PBANKA_122150	12	798862	799962	+	1101	260	105	305	546	153	464	519	449	1662
PBANKA_122160	12	801022	804390	-	3369	1618	862	1664	5030	703	2391	1099	1732	1667
PBANKA_122170	12	805981	806499	-	519	462	147	117	304	40	104	101	36	494
PBANKA_122180	12	808274	811006	+	2733	523	228	377	903	102	279	579	367	841
PBANKA_122190	12	811954	812334	+	381	106	36	40	48	22	50	225	70	142
PBANKA_122200	12	812756	814939	-	2184	1609	1111	923	3479	235	941	549	789	274
PBANKA_122210	12	817604	819556	+	1953	455	100	248	532	488	829	879	589	324
PBANKA_122220	12	820970	821361	+	392	82	7	163	300	83	150	189	78	207
PBANKA_122230	12	821778	823176	-	1399	1220	350	427	1095	985	2013	897	429	4142
PBANKA_122240	12	824256	825380	-	1125	991	173	860	2168	392	1413	2340	1006	1436
PBANKA_122250	12	828222	829886	+	1665	294	141	44	80	599	547	1465	1597	9698
PBANKA_122260	12	831068	835417	-	4350	638	260	471	1114	223	589	1611	909	1257
PBANKA_122270	12	836437	840000	-	3564	234	407	235	662	135	214	494	422	1593
PBANKA_122280	12	840860	842230	-	1371	1431	545	793	1694	394	1195	671	495	7976
PBANKA_122290	12	843278	844631	+	1354	1161	369	889	2304	780	2430	1835	1121	6043
PBANKA_122300	12	846115	849767	+	3653	1114	1121	988	3708	754	4397	294	651	980
PBANKA_122310	12	850845	852058	-	1214	1217	189	1622	3203	420	1294	1194	366	456
PBANKA_122320	12	852925	854241	-	1317	154	36	141	235	51	66	630	265	475
PBANKA_122330	12	856030	857116	-	1087	2005	496	800	1839	309	819	1011	479	404
PBANKA_122340	12	859161	860560	-	1400	538	110	295	604	452	997	2050	911	1678
PBANKA_122350	12	862361	865834	+	3474	1465	909	931	3223	786	2511	750	887	2461
PBANKA_122360	12	865949	867441	-	1493	806	236	689	1274	329	683	271	157	608
PBANKA_122370	12	868235	869341	+	1107	129	53	148	361	57	161	220	83	168
PBANKA_122380	12	871606	874661	+	3056	1886	1023	1684	4480	1995	5550	1857	2405	5833
PBANKA_122390	12	875219	876310	-	1092	271	57	214	610	207	923	230	207	780
PBANKA_122400	12	877573	883339	-	5767	501	150	654	1582	270	617	820	542	1053
PBANKA_122410	12	884394	887186	+	2793	154	90	253	519	311	572	358	339	1638
PBANKA_122420	12	889813	892263	+	2451	6745	7184	1061	3280	832	1675	986	999	1899
PBANKA_122430	12	893188	893703	-	516	39	6	53	106	33	73	59	15	58
PBANKA_122440	12	895524	900695	+	5172	241	109	726	1652	386	1530	859	910	254
PBANKA_122450	12	900834	905198	-	4365	272	93	235	408	412	767	3061	1623	1080
PBANKA_122460	12	905647	907197	-	1551	421	161	370	920	218	697	507	238	4564
PBANKA_122470	12	907827	911286	+	3460	823	447	726	2284	280	981	1577	776	1254
PBANKA_122480	12	911934	913321	+	1388	310	65	231	672	140	490	1159	297	623
PBANKA_122490	12	914037	915785	+	1749	579	157	60	46	787	1807	2505	2259	467
PBANKA_122500	12	918565	922262	+	3698	1221	481	466	606	4442	13094	1255	1814	382
PBANKA_122510	12	924726	927878	+	3153	345	197	148	349	663	1686	1278	1279	357
PBANKA_122520	12	928302	929466	+	1165	37	12	294	392	30	57	25	12	53
PBANKA_122530	12	935479	938538	+	3060	145	166	47	40	162	209	2832	5774	233
PBANKA_122540	12	939824	940114	-	291	113	78	14	3	286	290	88	36	10654
PBANKA_122550	12	942287	943930	-	1644	608	317	57	22	330	258	14542	16021	799
PBANKA_122560	12	945943	947405	+	1463	233	34	201	291	97	120	1126	431	133
PBANKA_122570	12	948788	950092	+	1305	682	286	381	800	638	1934	875	576	1257
PBANKA_122580	12	950780	951412	-	633	755	278	379	790	355	1013	682	335	370
PBANKA_122590	12	952567	958740	+	6174	1148	2315	233	449	1658	3642	13324	75486	3582
PBANKA_122600	12	959523	961455	+	1933	1313	931	530	1563	315	698	368	497	2060
PBANKA_122610	12	961813	977918	-	16106	1992	3683	4606	12910	2357	8943	1108	6033	2008
PBANKA_122620	12	979579	981621	-	2043	288	73	579	1347	227	876	231	169	350
PBANKA_122630	12	982640	984760	-	2121	588	406	219	592	136	399	325	259	2143
PBANKA_122640	12	986047	988786	-	2740	6680	3403	1919	5972	843	3121	1386	1024	13337
PBANKA_122650	12	991860	992740	+	881	1027	179	1170	2050	407	1450	297	136	641
PBANKA_122660	12	993322	994680	-	1359	327	80	551	1077	197	537	757	331	132
PBANKA_122670	12	996461	999910	-	3450	1007	599	627	1900	523	576	2002	1633	1428
PBANKA_122680	12	1001700	1004846	-	3147	421	348	633	1971	686	3855	1097	2975	3992
PBANKA_122690	12	1006144	1008051	-	1908	281	63	246	402	809	1391	496	236	287
PBANKA_122700	12	1010457	1012679	+	2223	405	216	109	260	2299	4935	1268	2048	594
PBANKA_122710	12	1014398	1016977	+	2580	3581	3959	1084	4743	750	1972	911	2572	7505
PBANKA_122720	12	1017611	1019359	-	1749	955	611	452	1287	462	1345	1037	1196	5839
PBANKA_122730	12	1020104	1020631	+	528	111	77	118	179	83	130	340	93	1626
PBANKA_122740	12	1021108	1022809	-	1702	605	90	595	1523	634	1786	2281	1194	780
PBANKA_122750	12	1024612	1026154	-	1543	56	16	22	9	66	92	996	366	130
PBANKA_122760	12	1026641	1032263	-	5623	275	159	179	284	1254	2930	927	906	524
PBANKA_122770	12	1033869	1037696	+	3828	620	307	470	1294	577	1356	696	828	478
PBANKA_122780	12	1038076	1040682	-	2607	3440	3567	1813	6383	1067	2438	637	1675	9674
PBANKA_122790	12	1041460	1044756	+	3297	1017	1196	554	1723	105	383	212	362	3076
PBANKA_122800	12	1045172	1045834	-	663	495	215	351	637	86	165	389	200	527
PBANKA_122810	12	1050366	1056494	+	6129	1354	1407	1073	2657	6288	25932	2374	7425	708
PBANKA_122820	12	1057150	1060788	-	3639	782	189	1295	2661	612	1424	2073	1631	374
PBANKA_122830	12	1062927	1076054	-	13128	432	1247	941	2897	853	1396	1757	19417	3988
PBANKA_122840	12	1080805	1083249	+	2445	3010	1415	1449	5823	621	2685	714	746	558
PBANKA_122850	12	1084066	1088645	-	4580	674	278	1130	2974	663	2103	984	3325	449
PBANKA_122860	12	1091031	1091405	+	375	137	24	295	347	194	326	283	115	79
PBANKA_122870	12	1092572	1094275	+	1704	640	578	244	681	172	222	380	393	1919
PBANKA_122880	12	1096280	1098619	+	2340	173	103	51	75	844	1110	122	137	319
PBANKA_122890	12	1100216	1101127	+	912	193	67	18	22	74	36	4978	2834	52615
PBANKA_122900	12	1103822	1107252	+	3431	3872	4942	2371	5067	292	945	261	368	262
PBANKA_122910	12	1108826	1109629	+	804	839	356	377	939	174	516	506	283	2738
PBANKA_122920	12	1110410	1111456	-	1047	16663	6364	3516	9113	824	2747	2210	1147	5070
PBANKA_122930	12	1113198	1114901	-	1704	317	61	137	448	168	429	817	614	707
PBANKA_122940	12	1116399	1117988	+	1590	229	75	18	27	581	760	1368	633	315
PBANKA_122950	12	1118869	1119996	-	1128	414	287	195	584	152	343	682	620	470
PBANKA_122960	12	1121179	1124984	+	3806	981	533	417	1153	955	2477	1248	941	1755
PBANKA_122970	12	1125701	1126144	+	444	577	324	167	639	58	281	270	190	3491
PBANKA_122980	12	1126499	1127689	-	1191	94	50	36	61	77	182	958	588	492
PBANKA_122990	12	1128824	1131119	+	2296	376	187	76	83	265	215	11374	7035	928
PBANKA_123000	12	1131541	1133580	-	2040	130	48	219	307	109	298	502	234	162
PBANKA_123005	12	1134217	1139747	-	5531	1402	2512	1377	3873	2726	11966	1115	4653	414
PBANKA_123010	12	1140804	1144383	-	3580	1881	3626	1355	5640	3155	16991	987	6910	1116
PBANKA_123020	12	1147915	1150053	+	2139	461	106	74	59	498	2427	1306	995	148
PBANKA_123030	12	1150719	1158148	-	7430	677	531	1041	2719	284	974	832	963	485
PBANKA_123050	12	1158707	1160019	+	1313	1433	565	563	1044	161	335	1121	474	3085
PBANKA_123060	12	1160224	1163699	-	3476	413	176	217	560	88	332	724	340	443
PBANKA_123070	12	1164522	1168676	-	4155	203	124	540	1084	291	1205	96	307	196
PBANKA_123080	12	1170421	1171590	+	1170	237	60	210	359	30	112	178	71	147
PBANKA_123090	12	1172130	1174980	+	2851	798	239	348	891	47	76	134	98	277
PBANKA_123100	12	1175827	1176550	-	724	5193	1870	2280	4147	296	816	753	404	2461
PBANKA_123110	12	1178055	1179653	+	1599	2116	885	286	839	115	261	653	388	573
PBANKA_123120	12	1179892	1180827	-	936	619	179	412	1065	172	531	1192	439	541
PBANKA_123130	12	1182379	1184437	+	2059	1189	346	120	184	674	562	31400	14691	888
PBANKA_123140	12	1185092	1189069	-	3978	1552	1100	558	1715	1057	3054	1503	2030	448
PBANKA_123150	12	1190687	1194589	+	3903	1593	379	1440	3711	626	2064	2752	3432	316
PBANKA_123160	12	1196200	1202196	-	5997	3744	8328	2445	7475	2125	7662	1802	7408	639
PBANKA_123170	12	1206605	1207539	-	935	18793	6183	5890	12955	1005	3478	2814	1294	7771
PBANKA_123180	12	1209071	1209860	-	790	7486	2572	3396	4383	810	1799	1631	533	5785
PBANKA_123190	12	1211200	1212606	-	1407	90	28	82	201	13	41	255	80	52
PBANKA_123200	12	1213653	1215566	-	1914	14	21	29	33	28	83	86	179	168
PBANKA_123210	12	1217253	1218393	-	1141	3873	1899	2167	5057	558	2017	746	501	1060
PBANKA_123220	12	1222103	1225637	+	3535	1262	786	2904	9860	1770	8775	2334	4936	373
PBANKA_123230	12	1226372	1228660	-	2289	128	89	60	60	99	88	1364	1131	171
PBANKA_123240	12	1229583	1230503	-	921	90	37	33	62	59	67	572	231	185
PBANKA_123250	12	1233307	1235457	+	2151	3314	2844	3247	7483	504	1568	1093	1473	896
PBANKA_123260	12	1235895	1236659	-	765	115	60	27	24	68	65	3105	2182	304
PBANKA_123270	12	1237835	1239624	-	1790	198	54	43	99	399	1232	253	170	274
PBANKA_123280	12	1240598	1242282	+	1685	391	93	138	245	272	586	475	246	780
PBANKA_123290	12	1243229	1246802	+	3574	671	573	1019	2629	515	1655	952	1592	1159
PBANKA_123300	12	1247672	1248067	-	396	275	38	70	108	334	728	1060	364	234
PBANKA_123310	12	1249091	1250296	-	1206	948	174	1581	2546	530	1520	803	328	538
PBANKA_123320	12	1251250	1251906	-	657	107	33	19	26	74	86	2494	854	12069
PBANKA_123330	12	1253225	1256041	-	2817	2107	1885	1385	4865	705	3173	907	1139	1880
PBANKA_123340	12	1258876	1262175	+	3300	688	455	691	2072	352	633	1654	2484	667
PBANKA_123350	12	1264099	1268189	-	4091	203	150	80	90	146	183	1975	3743	431
PBANKA_123360	12	1270252	1271469	-	1218	802	226	34	39	220	185	23894	11977	726
PBANKA_123370	12	1272267	1273361	-	1095	53	8	23	12	48	21	552	356	2662
PBANKA_123380	12	1275484	1276383	+	900	145	18	339	807	42	124	320	223	216
PBANKA_123390	12	1277328	1277702	+	375	176	24	399	1090	123	322	630	455	559
PBANKA_123400	12	1278207	1279449	-	1243	1960	579	1490	2246	1874	3351	1899	829	14352
PBANKA_123410	12	1281834	1283495	+	1662	565	192	332	740	346	930	1292	740	5324
PBANKA_123420	12	1284279	1284782	-	504	13763	4180	3715	6596	1168	3176	2384	1050	9108
PBANKA_123430	12	1286897	1292291	-	5395	1693	1152	860	2512	1457	4733	1113	1295	540
PBANKA_123440	12	1295199	1297088	+	1890	509	113	456	1342	170	737	704	481	313
PBANKA_123450	12	1298845	1301155	+	2311	2800	933	886	2070	1096	2572	2531	1147	4477
PBANKA_123460	12	1302714	1305224	-	2511	2294	2009	1390	3890	313	1268	383	539	10789
PBANKA_123470	12	1308578	1309918	-	1341	270	150	70	340	71	256	301	143	800
PBANKA_123480	12	1311384	1312484	+	1101	10242	3260	3347	5869	779	1836	2790	991	7119
PBANKA_123490	12	1314155	1316791	+	2637	903	603	577	1889	237	790	1885	1201	1003
PBANKA_123500	12	1317575	1319401	-	1827	464	264	313	848	113	299	470	441	263
PBANKA_123510	12	1320274	1321070	+	797	768	179	470	1041	128	456	380	140	295
PBANKA_123520	12	1321522	1322451	-	930	245	57	300	454	191	512	493	175	511
PBANKA_123530	12	1323330	1324482	-	1153	750	192	476	1432	323	988	872	320	285
PBANKA_123540	12	1326222	1329071	-	2850	697	285	379	861	166	375	949	428	1046
PBANKA_123550	12	1329976	1335171	-	5196	501	318	666	1874	159	505	193	332	197
PBANKA_123560	12	1336220	1337659	+	1440	7609	2475	8053	23548	739	2778	591	602	2576
PBANKA_123570	12	1338460	1343816	-	5357	96	25	226	325	117	282	585	301	156
PBANKA_123580	12	1345083	1346093	+	1011	77	17	135	367	52	106	427	144	242
PBANKA_123590	12	1346361	1350659	-	4299	897	465	685	2041	522	1481	914	1012	1223
PBANKA_123600	12	1351769	1353310	-	1542	431	119	327	810	67	306	74	43	256
PBANKA_123610	12	1354041	1355754	+	1714	212	84	147	343	56	185	63	40	1104
PBANKA_123620	12	1356230	1356502	-	273	29	8	8	13	15	24	314	184	117
PBANKA_123630	12	1358571	1361000	+	2430	233	154	495	1262	164	399	286	338	327
PBANKA_123640	12	1361783	1364437	+	2655	299	76	612	1420	406	867	1504	581	407
PBANKA_123650	12	1365334	1367544	+	2211	202	260	116	378	264	1140	549	3574	215
PBANKA_123670	12	1371727	1372748	+	1022	249	51	153	279	132	217	664	224	2407
PBANKA_123680	12	1373231	1375303	-	2073	235	150	81	114	801	1214	1112	558	424
PBANKA_123690	12	1377048	1377748	+	701	886	261	318	585	649	726	1212	479	2482
PBANKA_123700	12	1378137	1380205	-	2069	990	421	261	613	381	389	1619	483	9727
PBANKA_123710	12	1382799	1410125	+	27327	1035	1974	1114	2221	9076	31658	697	11203	343
PBANKA_123720	12	1410949	1411711	+	763	159	41	221	404	114	288	823	444	130
PBANKA_123730	12	1413805	1415265	+	1461	243	55	34	70	917	1823	646	296	282
PBANKA_123740	12	1416396	1417450	+	1055	116	23	152	347	54	97	154	63	166
PBANKA_123750	12	1417759	1418496	-	738	279	113	192	464	30	73	139	78	471
PBANKA_123760	12	1421915	1426158	+	4244	372	258	219	552	325	611	3459	9819	336
PBANKA_123770	12	1427205	1427912	+	708	130	82	86	254	80	168	688	2499	103
PBANKA_123780	12	1430325	1434584	+	4260	5381	4478	6377	15693	1064	2589	7709	10694	448
PBANKA_123790	12	1435846	1437656	-	1811	844	154	947	1825	652	1660	790	463	194
PBANKA_123800	12	1438943	1442066	+	3124	179	35	372	717	182	458	535	212	183
PBANKA_123810	12	1442508	1443221	-	714	304	85	195	422	463	1118	2085	1000	496
PBANKA_123820	12	1445300	1447550	+	2251	1880	574	1038	2596	438	1014	5089	2396	4961
PBANKA_123830	12	1448087	1449154	-	1068	45	5	68	110	61	138	476	150	25
PBANKA_123840	12	1449782	1450958	+	1177	161	21	292	467	270	611	937	349	71
PBANKA_123850	12	1451724	1455970	-	4247	470	269	299	545	128	195	2754	1188	232
PBANKA_123860	12	1459838	1461958	+	2121	1546	697	605	1856	218	746	959	633	266
PBANKA_123870	12	1463067	1464074	-	1008	646	296	434	582	118	221	449	203	600
PBANKA_123880	12	1467775	1471155	+	3381	14787	7889	7003	16780	1342	5015	4101	3051	6315
PBANKA_123890	12	1472876	1476295	+	3420	1068	535	525	1424	1477	2509	997	1434	5822
PBANKA_123900	12	1476912	1477729	-	818	1275	306	61	48	769	625	40049	15273	1572
PBANKA_123910	12	1480435	1481628	-	1194	1092	486	388	1128	72	197	393	211	88
PBANKA_123920	12	1482909	1484006	-	1098	466	280	259	669	56	250	175	67	691
PBANKA_123930	12	1485639	1486013	+	375	131	29	41	107	21	41	180	29	369
PBANKA_123940	12	1487535	1488239	+	705	210	51	182	466	133	417	1558	840	291
PBANKA_123950	12	1489212	1489634	-	423	726	279	308	599	114	374	241	123	3134
PBANKA_123960	12	1491236	1493730	-	2495	671	191	299	653	254	544	699	291	229
PBANKA_123970	12	1495944	1498613	+	2670	607	443	437	1088	78	178	173	172	195
PBANKA_123980	12	1503736	1505679	+	1944	5460	3955	1185	4146	516	2212	912	1009	2702
PBANKA_123990	12	1508785	1510809	+	2025	2366	601	2156	5104	2132	6652	2422	1566	1213
PBANKA_124000	12	1512628	1517712	+	5085	1156	510	1524	3600	2964	10060	985	1541	1367
PBANKA_124010	12	1518684	1519991	-	1308	445	223	37	69	473	548	9557	6105	2493
PBANKA_124020	12	1522458	1523867	+	1410	454	140	439	1231	631	1684	861	461	511
PBANKA_124030	12	1524150	1528385	-	4236	477	287	405	895	82	201	191	93	331
PBANKA_124040	12	1529296	1530477	-	1182	117	48	133	342	50	101	241	175	225
PBANKA_124050	12	1531277	1532044	+	768	113	11	127	288	67	121	93	59	120
PBANKA_124060	12	1533422	1534315	+	894	611	243	50	45	2559	1502	4039	2362	5378
PBANKA_124070	12	1535545	1537237	+	1693	90	42	53	74	64	31	2142	1061	123
PBANKA_124080	12	1537393	1539489	-	2097	214	134	179	354	22	54	430	149	108
PBANKA_124090	12	1540303	1541367	+	1065	121	34	71	203	21	15	161	46	69
PBANKA_124100	12	1542460	1544647	-	2188	342	93	280	768	95	194	1485	653	1894
PBANKA_124110	12	1546287	1547255	-	969	190	47	128	156	253	664	1852	1099	140
PBANKA_124120	12	1548621	1549703	+	1083	57	19	101	229	148	501	178	156	51
PBANKA_124130	12	1551219	1554761	+	3543	1637	539	1173	3750	1543	5237	1787	2150	1891
PBANKA_124140	12	1556450	1556875	+	426	14	4	29	90	10	13	181	156	6371
PBANKA_124150	12	1557840	1559828	-	1989	446	313	636	2242	494	1849	157	272	4432
PBANKA_124160	12	1560941	1561684	-	744	220	53	124	266	84	224	134	51	117
PBANKA_124170	12	1562697	1563703	+	1007	359	119	268	411	119	216	741	224	245
PBANKA_124180	12	1564154	1567082	-	2929	1977	545	658	1236	3294	12275	4839	2651	591
PBANKA_124190	12	1568761	1569663	-	903	794	189	983	1743	306	773	539	257	472
PBANKA_124200	12	1571410	1573486	-	2077	605	114	753	1427	469	1244	785	643	170
PBANKA_124210	12	1574855	1576762	-	1908	338	139	250	507	119	172	2099	988	3237
PBANKA_124220	12	1578606	1579139	+	534	1021	401	374	862	124	266	337	126	206
PBANKA_124230	12	1580675	1582121	+	1447	10654	4218	5249	14652	802	3109	4161	2545	19465
PBANKA_124240	12	1582545	1585381	-	2837	436	121	277	413	421	1389	2053	1436	915
PBANKA_124250	12	1588275	1590173	+	1899	1309	747	966	3558	434	1983	910	1157	1093
PBANKA_124260	12	1590573	1590947	-	375	827	139	909	1283	296	717	806	308	3467
PBANKA_124270	12	1592053	1595589	-	3537	1841	645	1094	2134	733	2043	874	469	777
PBANKA_124280	12	1597486	1599241	-	1756	2512	1371	1218	2354	235	624	652	361	1276
PBANKA_124290	12	1600059	1601747	-	1689	178	68	62	116	255	370	223	108	1791
PBANKA_124300	12	1604549	1606724	+	2176	215	52	29	6	874	1394	1768	805	4820
PBANKA_124310	12	1607526	1609429	+	1904	224	78	87	96	153	225	2170	733	766
PBANKA_124320	12	1609625	1609933	-	309	590	211	215	486	166	358	236	100	2399
PBANKA_124330	12	1610697	1611305	-	609	166	141	215	354	32	68	97	77	252
PBANKA_124340	12	1612686	1614263	-	1578	996	800	330	889	133	291	590	398	1643
PBANKA_124350	12	1615601	1617349	-	1749	300	119	64	79	185	166	8060	4532	746
PBANKA_124360	12	1618357	1620468	-	2112	729	217	488	1167	251	743	386	292	1654
PBANKA_124370	12	1622161	1622914	-	754	156	26	236	358	44	97	111	31	2386
PBANKA_124380	12	1624123	1625165	+	1043	314	108	342	741	68	147	200	67	924
PBANKA_124390	12	1627239	1632774	+	5536	1395	632	858	2260	4271	15366	2928	3635	433
PBANKA_124400	12	1633714	1634841	+	1128	411	102	387	714	92	208	262	99	486
PBANKA_124410	12	1636367	1639258	-	2892	593	235	211	467	49	102	288	143	184
PBANKA_124420	12	1641320	1646541	+	5222	383	424	701	2072	1011	4164	1262	2404	419
PBANKA_124430	12	1648168	1649439	-	1272	298	111	354	431	408	569	952	353	1595
PBANKA_124440	12	1651783	1652043	-	261	650	232	687	1460	136	314	661	350	605
PBANKA_124450	12	1654165	1654982	+	818	849	228	267	1262	127	530	360	269	320
PBANKA_124460	12	1656446	1658002	-	1557	358	59	512	1285	287	1092	452	252	217
PBANKA_124470	12	1660625	1664697	+	4073	363	145	320	688	968	2479	774	967	137
PBANKA_124480	12	1664996	1669615	-	4620	372	124	360	828	117	281	445	241	288
PBANKA_124490	12	1670444	1673964	+	3521	122	42	69	167	42	35	864	593	152
PBANKA_124500	12	1674062	1675476	-	1415	427	298	232	761	94	229	225	159	1511
PBANKA_124510	12	1676407	1679364	+	2958	782	738	574	1745	168	438	1049	1161	565
PBANKA_124520	12	1680463	1682658	+	2196	458	172	423	421	275	221	14033	5121	341
PBANKA_124530	12	1683227	1690837	-	7611	569	480	511	1005	1629	3672	630	1471	700
PBANKA_124540	12	1692627	1694627	+	2001	433	198	531	1257	396	1272	496	456	1438
PBANKA_124550	12	1695783	1703342	-	7560	169	261	118	119	1239	3341	486	1780	109
PBANKA_124560	12	1704600	1705241	-	642	289	92	183	320	47	110	122	54	37
PBANKA_124570	12	1705720	1707075	+	1356	383	186	167	485	55	170	223	189	80
PBANKA_124580	12	1707386	1710604	-	3219	1594	1169	1469	4197	319	774	610	617	1340
PBANKA_124590	12	1720912	1722339	-	1428	1937	877	726	2082	226	406	994	392	153
PBANKA_124592	12	1725156	1725465	+	310	94	79	17	45	22	45	64	32	42
PBANKA_124600	12	1731555	1732417	+	863	446	308	109	234	38	116	189	126	147
PBANKA_124610.2	12	1733290	1734731	-	1442	120	85	40	35	152	105	35	12	107
PBANKA_124610.1	12	1733638	1734731	-	1094	0	0	0	0	0	0	0	0	0
PBANKA_124620	12	1738558	1739004	+	447	1336	584	121	379	128	333	458	197	521
PBANKA_124630	12	1742356	1743481	+	1126	364	120	57	267	12	61	396	185	54
PBANKA_124640	12	1746362	1747515	+	1154	169	99	106	165	18	35	501	180	61
PBANKA_124650	12	1749865	1751057	+	1193	76	13	23	42	3	22	37	25	50
PBANKA_124660	12	1753263	1754193	+	931	1713	5	56	31	6	7	149	26	173
PBANKA_124670	12	1757239	1758367	+	1129	184	61	51	117	5	16	275	105	46
