Geneid	Chr	Start	End	Strand	Length	SRR4302519	SRR4302520	SRR4302521	SRR4302522	SRR4302523	SRR4302524	SRR4302525	SRR4302526	SRR4302527	SRR4302528	SRR4302529	SRR4302530	SRR4343872	SRR4343873	SRR4343875	SRR4343876	SRR4343877	SRR4343878	SRR4343879	SRR4343880	SRR5146153	SRR5146154	SRR5146155	SRR5146214	SRR5146215	SRR5146216	SRR5146217	SRR5146218	SRR5146305	SRR5146306	SRR5146307	SRR5146308	SRR5146379	SRR5146380	SRR5150405	SRR5150407	SRR5150408	SRR5150409	SRR5150410
PF3D7_1036600.1	10	1444441	1445529	+	1089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1036700	10	1445916	1447495	-	1580	34	370	8	36	15	115	15	75	37	64	4	31	12	11	441	160	102	210	129	178	29	54	60	248	35	124	58	490	0	1	33	0	0	0	2	4	1	11	39
PF3D7_1036800	10	1448692	1451646	-	2955	92	1180	18	180	84	451	84	227	106	265	33	132	40	36	1083	427	236	586	250	427	125	261	345	829	171	442	271	1456	2	2	47	1	0	3	1	4	4	15	17
PF3D7_1036900	10	1452599	1458006	-	5408	245	2899	45	539	230	1153	230	457	292	521	90	244	122	67	2754	1104	664	1680	626	1116	368	742	898	2103	571	1190	910	4173	3	15	481	4	7	22	2	40	7	12	7
PF3D7_1037000	10	1462351	1469555	+	7205	330	3983	67	778	308	1589	308	445	333	579	91	302	160	90	3521	1577	961	2226	885	1492	451	833	1192	3036	874	1248	1098	5219	1	4	148	4	4	8	7	20	6	14	5
PF3D7_1037100	10	1469990	1472227	-	2238	95	1145	10	318	99	454	99	136	96	197	38	77	42	22	1207	478	250	759	292	530	124	310	402	842	302	429	355	1532	0	0	18	1	1	1	0	1	1	2	1
PF3D7_1037200	10	1473514	1476860	+	3347	107	1122	19	196	83	425	83	152	101	199	25	64	35	26	1029	497	320	584	212	446	101	217	321	829	266	435	293	1395	1	9	34	2	2	1	6	31	9	9	11
PF3D7_1037300	10	1477940	1478845	-	906	34	622	24	84	54	277	54	58	41	73	22	36	20	18	571	224	109	346	109	186	151	217	195	328	158	180	239	858	0	4	4	1	12	11	2	28	3	24	23
PF3D7_1037400	10	1481763	1485353	-	3591	173	1550	20	297	102	584	102	304	250	390	39	125	69	36	1793	707	354	1091	451	822	107	210	392	1478	342	752	419	2275	0	0	155	1	6	7	0	10	1	2	4
PF3D7_1037500	10	1487959	1490088	+	2130	90	1365	12	260	155	536	155	139	84	156	44	106	52	30	1197	405	333	732	262	413	198	393	454	846	375	310	481	1763	0	0	15	1	1	0	0	4	1	7	3
PF3D7_1037600	10	1491414	1494378	+	2965	114	1687	25	252	151	709	151	183	116	268	39	157	64	49	1447	554	420	853	335	533	267	537	548	1064	323	549	486	2292	0	0	42	1	2	13	4	15	6	13	7
PF3D7_1037700	10	1495973	1496658	+	686	12	109	4	21	4	40	4	30	15	10	0	14	1	1	195	71	55	116	59	82	9	17	21	109	15	49	6	163	0	0	0	0	0	2	0	0	1	3	2
PF3D7_1037800	10	1497096	1502155	-	5060	143	1530	19	212	107	518	107	186	137	253	39	153	50	41	1842	821	389	1085	450	701	143	208	373	1237	216	516	372	2085	0	3	132	1	0	9	8	39	18	6	6
PF3D7_1037900	10	1502955	1504322	-	1368	52	435	2	88	16	181	16	56	63	103	15	41	17	4	514	237	116	299	146	261	40	38	96	400	95	198	102	591	0	0	14	0	1	1	1	6	2	7	4
PF3D7_1038000.2	10	1505835	1506896	+	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1038000.1	10	1505835	1506896	+	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1038100	10	1507582	1510524	-	2943	126	1717	21	407	133	762	133	231	160	325	48	152	79	55	1589	543	360	957	416	568	185	330	489	1226	460	634	508	2240	3	1	93	2	4	7	0	9	2	2	3
PF3D7_1038200	10	1511342	1511835	+	494	4	145	3	30	8	72	8	17	35	62	2	11	6	0	148	71	29	84	32	60	14	26	35	120	3	93	46	199	0	3	9	1	1	2	0	1	0	12	16
PF3D7_1038300	10	1512190	1514416	-	2227	59	638	4	88	43	223	43	107	89	160	14	58	13	7	564	218	173	324	136	237	40	73	122	490	88	280	121	663	2	1	71	1	1	2	2	7	2	4	10
PF3D7_1038400	10	1519021	1547825	+	28805	1144	18628	265	3615	1943	8487	1943	1523	628	1254	531	1539	596	614	12324	5653	3879	8039	3951	4405	3991	7264	5874	9476	4375	3800	5378	22336	10	21	1239	6	0	1	11	98	25	77	43
PF3D7_1038500	10	1548455	1549731	-	1277	36	474	13	82	42	191	42	98	55	106	18	42	12	5	534	208	110	287	150	192	30	59	114	366	59	217	113	643	0	0	23	1	0	0	0	1	0	58	56
PF3D7_1038600	10	1551497	1553172	-	1676	73	835	12	136	109	445	109	102	36	83	30	85	32	27	744	337	210	436	186	290	84	169	223	621	94	206	184	1251	0	0	57	0	0	0	1	3	2	1	2
PF3D7_1038700	10	1554529	1555702	-	1174	44	505	5	123	53	215	53	25	16	46	12	31	17	10	460	135	129	248	115	190	65	108	148	370	71	107	151	751	0	2	18	1	0	1	5	18	1	2	2
PF3D7_1038800	10	1557816	1560696	+	2881	127	1776	22	334	244	870	244	154	53	138	57	125	64	93	1524	654	334	915	387	606	258	468	514	1177	530	346	495	2652	1	1	26	0	0	8	1	10	0	2	2
PF3D7_1038900	10	1562809	1563888	+	1080	47	674	12	157	111	355	111	87	32	62	21	50	18	39	588	235	131	387	163	238	100	208	211	402	85	157	216	977	0	0	1	0	0	0	0	3	0	1	0
PF3D7_1039000	10	1568709	1571815	+	3107	125	1675	25	302	294	885	294	192	42	144	60	134	55	55	1421	1399	484	898	1402	626	241	437	522	1117	349	389	541	2597	4	1	70	4	4	8	3	21	4	2	0
PF3D7_1039700	10	1591578	1592367	-	790	14	236	3	16	41	144	41	11	6	16	9	14	2	11	161	887	176	96	1028	218	27	53	52	133	45	28	63	353	0	2	10	0	1	0	0	1	1	0	0
PF3D7_1039800	10	1594503	1595277	-	775	0	0	0	0	2	0	2	0	0	1	0	0	0	0	1	3	0	0	0	1	1	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1
PF3D7_1039900	10	1596487	1597605	+	1119	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	2	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
PF3D7_1040000	10	1599900	1601077	+	1178	23	359	2	48	95	208	95	32	7	29	7	39	12	29	286	1463	233	182	2417	350	70	153	110	184	76	56	90	590	1	1	4	0	0	0	0	1	1	0	0
PF3D7_1040100	10	1602935	1603989	+	1055	33	518	10	103	159	349	159	36	18	27	25	48	20	84	529	2323	478	322	3475	594	139	258	173	342	252	87	207	926	1	0	5	0	0	1	3	5	3	0	1
PF3D7_1040200	10	1605930	1606953	+	1024	49	591	16	122	147	421	147	50	18	28	25	41	29	77	526	2702	561	310	3764	628	131	216	182	385	210	102	211	1118	1	0	96	1	0	1	2	7	0	0	0
PF3D7_1040300	10	1609063	1610422	+	1360	59	710	15	98	218	422	218	54	13	36	31	53	19	94	585	2662	475	332	3901	583	189	298	230	388	183	106	241	1294	0	1	18	0	0	0	1	4	2	0	0
PF3D7_1040400	10	1612530	1613735	+	1206	67	1056	13	178	289	747	289	117	23	59	38	68	37	130	862	4217	833	610	6979	1043	310	510	324	601	365	164	331	1891	0	0	24	0	0	0	1	7	2	3	0
PF3D7_1040500	10	1615804	1617070	+	1267	72	1165	21	193	321	755	321	65	22	54	36	86	32	147	821	4499	925	592	6932	1118	282	562	310	615	327	197	384	1906	0	0	12	1	0	0	1	6	0	0	0
PF3D7_1040600	10	1619086	1620244	+	1159	77	1111	14	178	296	714	296	74	25	60	47	78	45	153	878	4186	858	571	6394	936	310	514	351	601	442	173	335	1764	2	1	54	0	0	0	1	3	2	1	1
PF3D7_1040700	10	1622368	1623684	+	1317	87	1395	25	246	397	970	397	81	27	76	53	102	52	173	1129	6344	1269	712	8918	1473	372	590	434	802	577	190	381	2509	1	0	2	0	0	1	1	2	1	1	1
PF3D7_1040800	10	1625772	1626824	+	1053	43	612	8	108	183	409	183	54	16	34	26	37	15	72	497	2998	623	345	4257	726	157	336	189	350	203	94	189	1185	0	0	20	0	0	0	1	4	0	1	0
PF3D7_1040900	10	1628914	1630023	+	1110	37	526	10	115	152	373	152	49	16	23	17	35	20	64	450	2037	367	248	3115	453	125	278	148	283	278	79	169	854	0	0	0	0	0	0	0	3	1	3	0
PF3D7_1041000	10	1632398	1633665	+	1268	40	687	6	104	190	474	190	54	11	35	36	54	44	73	550	2645	642	358	4202	713	150	320	212	388	223	82	186	1185	1	0	4	0	0	0	1	1	1	0	0
PF3D7_1041100	10	1635596	1636779	+	1184	48	564	6	120	155	349	155	45	17	38	22	36	18	62	487	2026	422	328	3077	533	147	294	222	366	224	90	208	1020	1	1	1	0	0	1	0	2	2	0	0
PF3D7_1041200	10	1639171	1640518	+	1348	38	628	13	150	194	344	194	83	20	56	26	53	27	70	531	1241	312	365	1945	319	167	285	217	356	198	148	239	1125	2	0	1	0	5	14	0	4	2	2	1
PF3D7_1041300	10	1642401	1649948	-	7548	275	4320	56	860	1035	2541	1035	362	144	323	179	354	109	378	5781	17027	3868	3898	27389	5461	1668	3029	1998	2484	1412	820	1422	6969	6	4	81	4	3	5	7	38	10	12	4
PF3D7_1100100	11	24160	31598	+	7439	288	4074	61	816	761	2285	761	515	204	244	168	399	148	293	186	556	136	113	909	198	278	450	329	2050	1377	898	1140	5829	92	32	70	18	11	17	7	59	16	57	16
PF3D7_1100200	11	32666	42386	-	9721	374	5950	87	1014	1151	3160	1151	738	251	533	225	530	230	494	259	1024	368	167	1383	281	389	579	503	3247	1804	1153	1677	8876	8	9	77	3	5	21	29	118	46	15	8
PF3D7_1100300	11	45056	46233	+	1178	43	526	12	82	176	357	176	50	13	29	17	35	18	56	21	159	31	12	218	24	32	64	36	286	197	80	206	856	0	2	2	0	0	3	0	4	1	0	0
PF3D7_1100400	11	48112	49307	+	1196	46	517	7	104	151	357	151	23	19	49	22	48	18	60	28	123	28	27	242	32	43	56	49	294	177	96	188	921	0	0	2	0	0	0	1	4	3	0	1
PF3D7_1100500	11	51623	52751	-	1129	27	321	0	32	79	190	79	26	10	14	13	15	18	44	16	91	14	12	115	25	8	28	17	214	117	53	89	577	0	0	5	0	0	0	1	3	0	0	0
PF3D7_1100800	11	59550	60328	+	779	22	304	5	47	68	165	68	23	17	18	13	29	4	26	17	87	41	14	126	10	14	22	22	186	55	59	63	466	11	81	45	35	2	0	1	3	0	14	34
PF3D7_1101100	11	66686	67965	-	1280	39	624	8	124	172	345	172	46	16	46	22	57	21	90	474	572	204	384	869	225	147	270	212	331	219	120	218	1042	2	0	5	0	9	21	0	0	1	2	2
PF3D7_1101200	11	70081	71289	-	1209	14	312	4	72	87	184	87	22	12	17	13	35	11	26	285	1092	272	178	1941	352	71	131	83	162	90	49	126	575	2	1	6	0	0	3	2	25	1	2	2
PF3D7_1101300	11	73244	74442	-	1199	36	580	4	96	174	438	174	36	19	43	44	52	18	80	512	2883	612	333	3994	712	154	250	188	380	144	123	153	1022	3	2	14	1	0	0	0	6	4	1	1
PF3D7_1101500	11	80306	81424	-	1119	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	2	0	1	4	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PF3D7_1101600	11	82633	83415	+	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16	5	1	46	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
PF3D7_1101700	11	85629	86418	+	790	10	90	1	24	17	45	17	2	2	5	2	3	2	8	69	463	82	53	533	102	13	27	19	62	20	9	28	194	0	0	2	0	0	0	0	1	2	0	0
PF3D7_1101800	11	87041	87889	-	849	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1102200	11	105357	107235	-	1879	18	302	6	68	40	153	40	40	21	30	7	33	7	8	283	1276	235	209	1869	403	62	125	103	208	65	66	140	607	0	0	2	0	0	0	2	1	0	0	3
PF3D7_1102300	11	110027	111429	-	1403	39	880	12	149	92	370	92	105	51	99	20	55	20	21	787	464	211	510	512	309	100	236	260	549	211	233	261	1099	12	20	901	3	27	33	4	40	2	280	61
PF3D7_1102400	11	114591	116573	-	1983	63	944	11	205	78	452	78	121	83	179	25	65	39	41	955	334	210	540	262	395	86	187	311	718	165	363	286	1523	0	3	2	2	0	1	0	5	3	4	6
PF3D7_1102500	11	119412	121506	-	2095	98	1281	13	232	144	637	144	157	65	107	39	108	43	29	1152	426	357	653	304	437	158	341	400	806	339	308	343	1741	1	0	47	0	13	66	2	6	6	4	1
PF3D7_1102600	11	123818	124736	-	919	36	538	4	164	57	237	57	79	19	49	25	48	22	32	492	175	91	288	135	183	66	121	155	381	101	123	156	764	1	0	3	0	2	1	0	2	0	0	1
PF3D7_1102700	11	128789	129064	+	276	7	180	4	53	35	138	35	30	13	40	7	18	5	18	208	122	65	125	52	68	45	65	62	138	26	54	47	346	2	0	27	1	37	74	1	2	1	6	11
PF3D7_1102800	11	131703	131987	-	285	9	160	3	45	44	108	44	7	7	4	15	25	3	18	196	92	61	108	43	58	43	72	59	102	71	38	73	342	0	1	39	0	161	459	2	2	0	2	1
PF3D7_1102900	11	136661	137442	+	782	32	431	6	99	55	208	55	17	17	33	11	42	11	21	410	394	139	235	257	192	62	88	95	309	65	91	102	596	2	0	6	0	0	3	1	1	3	0	0
PF3D7_1103000	11	138646	139034	+	389	9	129	4	15	13	42	13	15	2	24	3	16	3	6	234	108	67	91	108	91	37	38	23	87	3	49	31	196	2	0	4	2	14	34	1	10	1	30	31
PF3D7_1103100	11	140048	140801	-	754	22	302	4	84	24	126	24	80	53	62	9	23	9	10	332	121	68	199	78	125	32	44	80	229	33	148	84	476	0	0	9	1	24	79	4	14	2	22	37
PF3D7_1103400	11	146427	150815	+	4389	198	2428	32	436	231	1185	231	354	166	288	67	227	82	61	2201	849	594	1383	526	940	274	575	734	1722	445	815	788	3365	1	4	146	5	0	2	3	28	6	16	4
PF3D7_1103500	11	151196	154519	-	3324	99	1180	25	251	132	528	132	114	100	169	38	113	50	28	1099	494	382	608	243	435	190	356	356	799	251	377	332	1785	17	13	56	2	0	1	4	13	4	40	25
PF3D7_1103600	11	156614	158113	+	1500	63	812	10	167	55	328	55	140	50	88	23	59	33	29	751	239	166	430	158	280	101	276	218	599	199	239	212	1043	0	0	8	1	2	3	0	9	4	14	18
PF3D7_1103700	11	160115	160852	+	738	38	466	9	89	36	226	36	105	51	87	13	39	26	5	478	181	114	266	116	137	80	144	136	290	68	266	151	601	4	13	8	2	6	5	0	7	4	32	57
PF3D7_1103800	11	163985	174100	+	10116	488	5412	83	1066	415	2406	415	448	330	685	165	422	187	141	5040	1861	1225	3099	1183	2135	611	1202	1526	3929	1109	1461	1624	7792	24	131	870	45	6	10	11	172	10	136	38
PF3D7_1103900	11	175248	175433	+	186	5	73	1	14	4	14	4	3	37	46	0	4	0	2	81	47	47	32	21	45	4	23	14	39	0	67	12	53	0	1	2	1	25	94	0	12	1	8	5
PF3D7_1104000	11	175608	177778	-	2171	72	1122	16	217	100	507	100	122	70	181	26	125	34	35	992	389	229	636	193	396	156	333	349	710	186	362	310	1532	6	8	17	2	3	3	2	10	1	114	142
PF3D7_1104100	11	179461	181128	-	1668	50	492	11	83	25	192	25	66	70	69	5	46	15	14	608	220	163	316	133	195	40	108	112	433	98	156	118	746	0	3	21	0	6	7	3	6	1	6	8
PF3D7_1104200	11	182383	187223	-	4841	176	2742	28	530	236	1226	236	255	154	330	95	239	92	69	2400	800	672	1445	527	944	392	747	824	1777	611	708	775	3796	7	51	106	9	12	27	4	30	5	17	4
PF3D7_1104300	11	190800	194358	-	3559	151	1842	31	362	132	726	132	205	141	306	56	140	59	48	1738	649	376	1118	392	699	200	362	564	1412	420	625	586	2815	5	4	46	4	2	3	1	17	3	28	8
PF3D7_1104400	11	196767	198355	+	1589	56	840	27	194	68	352	68	130	86	113	28	51	28	20	745	234	189	361	128	232	140	200	252	503	190	297	225	1113	2	13	59	4	9	17	3	5	4	25	30
PF3D7_1104500	11	199103	201037	-	1935	79	1047	26	249	79	433	79	132	56	143	36	82	33	21	923	415	256	596	229	436	97	203	290	845	259	355	374	1628	4	1	80	1	7	7	2	2	4	9	9
PF3D7_1104600	11	202330	204261	+	1932	87	1152	12	219	105	494	105	178	94	162	22	93	45	24	1057	407	213	631	243	430	134	237	337	790	264	421	312	1546	0	2	88	1	0	8	0	9	1	32	28
PF3D7_1104700.2	11	204593	205794	-	1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1104700.1	11	204593	205794	-	1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1104800	11	207440	209732	+	2293	59	714	11	128	58	342	58	85	75	130	24	55	22	11	768	232	333	404	170	318	72	149	165	471	118	273	207	911	16	75	48	20	8	0	1	10	3	38	33
PF3D7_1104900	11	214825	219687	+	4863	226	2624	34	512	237	1174	237	502	431	802	69	197	103	60	2482	901	668	1477	593	1014	279	521	722	2029	517	1361	747	3584	12	96	412	15	1	6	2	20	4	8	5
PF3D7_1105000	11	221818	222129	-	312	20	174	3	29	21	19	21	47	39	47	3	10	10	1	176	88	25	87	29	39	29	72	56	101	24	86	57	243	1	13	2	3	12	33	0	54	5	270	683
PF3D7_1105100	11	226065	226418	+	354	14	220	4	23	23	91	23	38	53	59	4	14	4	13	226	86	53	135	64	67	36	81	86	127	59	124	81	254	2	14	12	2	12	22	1	30	2	169	508
PF3D7_1105200	11	228159	231014	-	2856	85	809	11	141	62	327	62	153	105	145	23	86	34	20	1023	356	280	561	220	392	84	112	182	656	145	366	179	1198	10	13	22	5	1	3	0	10	1	15	29
PF3D7_1105300	11	231847	234238	-	2392	96	998	17	224	57	443	57	152	116	155	29	74	26	21	1092	412	194	641	243	453	74	147	289	800	216	412	273	1449	23	25	14	15	1	4	1	7	4	34	69
PF3D7_1105400	11	235597	237097	-	1501	40	596	8	101	56	244	56	104	78	157	13	46	25	19	656	241	98	354	143	161	103	212	194	380	179	256	199	897	2	2	5	0	18	83	1	26	8	11	12
PF3D7_1105500	11	239687	240613	+	927	35	433	1	53	31	164	31	79	79	131	7	38	16	6	450	176	106	245	113	183	60	78	104	349	33	255	96	570	6	6	9	1	1	7	2	2	0	4	1
PF3D7_1105600	11	241184	243517	-	2334	111	1579	22	357	142	661	142	267	111	251	49	144	65	46	1319	521	341	742	285	458	228	475	506	961	255	549	497	2012	13	43	18	9	5	15	0	15	1	5	7
PF3D7_1105700	11	247451	248971	+	1521	68	1068	16	192	106	516	106	146	89	121	43	80	31	25	923	346	242	527	162	302	257	482	311	575	187	335	352	1479	148	233	67	47	24	40	4	40	11	43	42
PF3D7_1105800	11	250918	252872	+	1955	35	458	7	85	40	133	40	110	82	165	8	39	15	17	580	151	162	349	125	246	61	84	125	357	75	280	109	638	0	1	8	1	2	5	3	19	4	2	6
PF3D7_1105900	11	254523	254921	+	399	18	230	4	53	21	62	21	63	34	56	10	21	8	1	179	79	45	126	32	50	44	92	89	139	108	96	66	291	22	38	17	19	20	70	3	25	8	89	141
PF3D7_1106000	11	255714	257141	-	1428	73	997	8	188	97	505	97	96	79	123	39	75	33	33	839	265	234	548	167	320	179	332	356	629	106	300	320	1330	0	2	12	0	3	9	1	7	1	4	2
PF3D7_1106100	11	258779	259981	+	1203	40	417	5	83	34	170	34	102	86	115	14	19	20	8	343	142	77	170	70	132	41	79	107	280	80	168	51	486	2	4	49	0	1	1	0	9	1	28	42
PF3D7_1106200	11	260867	263331	+	2465	116	1100	10	218	84	390	84	168	158	317	30	94	37	21	1077	325	291	618	263	458	81	140	258	898	227	555	256	1467	28	22	98	8	4	4	8	60	9	77	115
PF3D7_1106300	11	263604	266570	-	2967	116	1324	23	185	108	486	108	163	200	392	38	113	48	28	1314	534	228	744	295	515	142	291	381	913	212	595	351	1694	11	6	43	5	0	1	5	22	6	44	85
PF3D7_1106400	11	267547	267897	+	351	18	200	2	43	16	72	16	40	20	27	5	31	7	4	206	88	57	104	47	96	21	23	31	156	37	97	45	310	0	0	8	0	0	1	0	1	0	0	1
PF3D7_1106500	11	268244	274552	-	6309	259	2869	39	591	231	1126	231	260	241	420	92	230	105	71	2861	970	552	1764	540	1146	260	554	809	2248	523	984	801	4085	1	4	63	0	2	1	3	20	4	6	7
PF3D7_1106600	11	275726	279667	+	3942	190	2064	17	431	159	862	159	215	138	267	67	176	77	60	1792	741	523	1134	448	841	178	393	556	1584	492	672	626	2994	1	1	69	3	4	8	3	13	3	5	1
PF3D7_1106700	11	279920	282994	-	3075	160	1670	28	320	131	619	131	224	149	282	40	131	48	30	1601	611	342	966	336	629	184	379	536	1218	426	602	457	2257	2	2	73	3	2	8	2	21	2	6	6
PF3D7_1106800	11	283869	289224	+	5356	203	2367	36	408	159	963	159	289	264	483	79	204	100	42	2190	779	574	1403	517	1006	219	423	610	1871	425	967	671	3049	2	4	416	4	5	2	7	22	8	66	144
PF3D7_1106900	11	289667	290286	+	620	20	294	1	77	28	95	28	67	23	33	11	28	14	8	269	102	107	156	44	103	25	45	76	222	21	87	89	348	0	2	33	0	0	0	0	1	0	3	3
PF3D7_1107000	11	291680	292502	+	823	8	231	6	27	10	100	10	31	30	42	12	8	6	4	244	87	49	134	60	110	19	46	38	135	35	89	63	294	5	22	13	4	2	10	0	2	1	4	10
PF3D7_1107100	11	294151	296979	+	2829	76	882	6	154	59	310	59	107	110	172	19	95	28	29	918	406	206	459	166	265	90	145	230	549	136	306	212	1087	10	28	143	6	0	6	3	24	7	20	37
PF3D7_1107200	11	297823	300734	+	2912	86	1059	9	228	90	432	90	148	145	230	21	79	56	28	1138	437	288	619	245	515	133	179	301	887	140	442	325	1669	4	1	74	6	0	4	0	10	1	4	4
PF3D7_1107300	11	301283	311287	-	10005	419	5450	54	1163	472	2436	472	640	314	651	177	391	209	138	4958	1858	1332	2854	1110	2072	835	1164	1584	3826	1197	1447	1554	7545	48	538	430	118	21	72	10	86	27	48	13
PF3D7_1107400	11	317819	318871	-	1053	35	681	12	126	67	272	67	83	30	69	12	49	28	17	532	176	103	329	102	138	157	299	197	354	122	200	187	978	9	14	7	7	139	233	2	23	5	34	38
PF3D7_1107500	11	320128	321205	-	1078	20	213	2	56	13	80	13	48	40	59	11	25	6	2	178	83	64	78	32	39	34	52	55	152	17	106	48	280	0	1	3	0	1	0	1	6	0	7	5
PF3D7_1107600	11	321886	325323	-	3438	115	1649	22	423	142	673	142	171	93	152	42	144	62	39	1618	678	451	973	370	788	109	197	367	1421	349	403	385	2294	1	0	201	0	1	3	1	5	2	5	2
PF3D7_1107700	11	326881	328812	+	1932	85	1121	14	173	98	443	98	188	72	177	28	83	34	28	1043	299	167	662	200	375	157	288	342	787	283	410	339	1591	18	4	286	5	3	10	1	9	6	4	3
PF3D7_1107800	11	329867	335601	-	5735	257	2977	49	630	228	1264	228	323	157	374	87	222	93	80	2802	1112	707	1602	639	979	447	821	900	2045	653	770	873	4505	24	254	183	40	4	11	11	64	25	42	10
PF3D7_1107900	11	343913	349351	-	5439	237	3287	56	669	265	1312	265	315	172	342	83	257	113	95	2849	1098	836	1699	616	1170	357	674	827	2135	643	861	1031	4491	8	21	265	6	3	1	3	19	3	38	4
PF3D7_1108000	11	352556	354262	+	1707	59	965	14	203	105	376	105	173	112	163	32	70	41	11	942	317	232	548	179	375	163	311	259	675	203	326	310	1401	1	5	150	7	5	17	2	13	4	10	6
PF3D7_1108100	11	356083	360434	+	4352	186	2217	34	379	145	1004	145	257	197	352	62	210	69	54	1802	765	384	1118	446	812	240	483	552	1501	355	819	609	3163	0	6	179	0	5	9	2	14	5	10	5
PF3D7_1108200	11	361408	361902	+	495	22	331	3	78	24	114	24	79	48	88	6	27	9	9	331	127	121	186	56	118	36	49	101	205	70	166	111	360	1	0	13	1	0	0	0	0	0	0	0
PF3D7_1108300	11	362421	362887	+	467	19	215	5	28	15	63	15	20	28	81	2	14	5	3	201	77	86	97	50	80	11	33	55	172	31	96	77	241	0	1	18	0	0	0	0	8	2	0	2
PF3D7_1108400	11	365093	366100	+	1008	45	577	7	105	43	265	43	92	48	91	7	34	16	11	551	213	152	343	114	188	100	211	217	434	77	204	170	782	3	0	30	1	9	44	1	16	6	16	13
PF3D7_1108500	11	367316	368823	+	1508	52	708	8	118	58	311	58	88	82	164	23	41	29	27	636	281	99	402	182	262	192	264	215	449	189	328	268	930	8	7	18	4	8	14	2	22	1	11	27
PF3D7_1108600	11	369675	370706	-	1032	43	702	10	126	56	310	56	116	56	93	16	54	20	15	577	158	139	308	103	186	108	219	207	408	171	274	203	887	3	1	4	2	7	20	2	31	2	8	10
PF3D7_1108700	11	373238	374860	-	1623	64	1022	5	176	111	458	111	183	101	178	21	72	36	29	825	324	208	498	187	299	137	264	322	605	196	367	222	1282	4	7	27	2	4	19	1	19	6	11	10
PF3D7_1108800	11	377740	378396	+	657	28	270	9	28	25	95	25	74	79	88	9	18	5	5	274	89	62	127	62	86	17	47	68	180	31	179	48	269	0	0	13	1	0	2	0	4	0	1	9
PF3D7_1108900	11	379247	380638	+	1392	83	845	16	118	60	331	60	192	96	176	25	57	33	24	764	249	184	455	171	285	80	151	249	641	195	423	277	1231	0	0	47	0	2	4	0	5	3	0	1
PF3D7_1109100	11	382569	387150	-	4582	167	1994	29	322	158	863	158	181	123	202	78	123	74	40	2095	929	569	1268	500	972	178	333	532	1712	321	552	644	3074	0	2	166	0	0	2	4	9	3	42	5
PF3D7_1109200	11	387748	389620	-	1873	70	780	10	111	49	286	49	121	73	157	25	64	25	15	744	360	343	390	154	328	87	168	211	543	180	328	175	945	2	0	61	0	1	1	0	7	1	3	2
PF3D7_1109400	11	390644	393331	-	2688	67	808	13	144	58	333	58	118	95	157	20	50	37	29	815	331	177	405	147	249	101	205	224	483	126	328	211	984	5	4	94	0	3	18	2	7	3	47	151
PF3D7_1109900	11	397124	397775	+	652	20	219	2	32	27	143	27	58	37	62	7	17	14	2	300	135	104	153	74	83	33	51	66	169	30	133	66	309	2	3	20	0	7	35	2	11	6	6	6
PF3D7_1110000	11	398659	399226	+	568	15	167	3	11	9	51	9	28	24	49	5	4	3	2	190	57	54	107	48	69	11	20	51	115	13	86	54	203	2	4	19	0	6	10	0	15	3	30	54
PF3D7_1110100	11	400686	403238	+	2553	111	1336	16	282	91	600	91	159	77	159	31	88	44	30	1311	530	318	754	266	539	137	215	403	1057	185	341	363	1885	3	7	36	1	2	5	0	13	3	3	1
PF3D7_1110200	11	405495	409717	+	4223	205	2643	42	544	233	1172	233	218	151	267	89	214	91	58	2171	741	536	1302	440	798	414	807	852	1573	543	677	884	3528	1	6	119	3	11	28	6	27	2	8	10
PF3D7_1110300	11	410202	411355	-	1154	35	376	14	37	18	131	18	50	44	95	16	30	8	5	436	168	103	243	83	120	62	71	74	306	50	137	66	498	1	1	113	0	2	15	1	4	2	3	3
