Geneid	Chr	Start	End	Strand	Length	SRR5298122	SRR5298123	SRR5298124	SRR5298125	SRR5298126	SRR5298127	SRR5298128	SRR5298129	SRR5298130	SRR5298131	SRR5298132	SRR5298133	SRR5298134	SRR5298135
PVX_082800	12	685613	688070	-	2458	803	873	2220	2588	620	626	1609	1837	691	717	557	604	38	404
PVX_082795	12	688515	692678	-	4164	1664	1703	3500	3970	1247	1326	2345	2704	1236	1332	977	1155	37	111
PVX_082790	12	693715	697050	-	3336	1319	1501	2141	2457	1049	1113	1508	1670	1115	1113	859	908	49	70
PVX_082785	12	698517	699601	-	1085	437	433	1079	1158	273	296	675	752	285	319	232	274	14	20
PVX_082780	12	700563	703688	+	3126	1221	1359	2765	3200	897	1021	1944	2213	929	1094	797	847	78	88
PVX_082775	12	704803	707758	+	2956	1092	1217	2331	2554	805	855	1477	1752	859	922	745	749	50	90
PVX_082770	12	707978	709442	-	1465	697	778	1999	2235	542	599	1355	1486	566	555	492	549	21	123
PVX_082765	12	712187	714136	+	1950	839	997	2240	2549	595	741	1457	1748	664	709	510	600	28	32
PVX_082760	12	714190	715447	-	1258	538	596	1382	1625	401	408	945	1107	422	479	317	340	13	26
PVX_082755	12	715613	718630	+	3018	1056	1236	3056	3656	723	883	2084	2484	788	924	679	802	30	49
PVX_082750	12	718791	719927	-	1137	594	739	1461	1743	471	525	956	1108	455	526	375	423	17	45
PVX_082745	12	721831	723278	-	1448	550	645	1610	1769	408	418	1156	1224	436	461	397	433	14	22
PVX_082740	12	725005	728373	-	3369	1395	1591	3977	4646	1141	1361	2691	2939	1162	1257	969	1111	31	84
PVX_082735	12	731600	733270	+	1671	741	805	1915	2115	583	554	1386	1552	554	640	488	526	14	31
PVX_082730	12	734094	736106	-	2013	761	845	1699	1925	584	625	1162	1361	641	751	542	647	26	39
PVX_082725	12	736865	741610	+	4746	1699	1842	2851	3213	1380	1376	1776	1927	1465	1467	1144	1348	84	98
PVX_082720	12	741802	743239	-	1438	632	637	1707	1878	508	516	1095	1206	477	506	393	431	24	36
PVX_082715	12	744226	746094	-	1869	711	760	1463	1575	554	549	834	1020	574	595	418	506	13	35
PVX_082710	12	751041	752666	+	1626	681	800	1432	1581	574	599	1050	1132	572	575	469	510	36	54
PVX_082700	12	755053	756315	+	1263	549	653	1275	1489	370	490	894	1078	488	523	395	406	16	29
PVX_082695	12	758403	759338	+	936	415	439	1345	1404	309	337	854	974	335	383	317	298	18	31
PVX_082690	12	761061	761345	+	285	117	190	383	499	124	134	243	298	106	125	101	104	3	4
PVX_082685	12	762152	763318	+	1167	165	251	504	767	115	171	577	700	221	311	174	261	7	8
PVX_082680	12	764405	765559	+	1155	271	347	830	1079	176	270	543	598	197	233	166	210	7	13
PVX_082675	12	766598	767959	+	1362	262	266	676	809	183	223	537	622	209	272	202	246	27	23
PVX_082670	12	768998	770233	+	1236	489	527	1423	1595	374	403	1010	1098	401	442	310	326	16	28
PVX_082665	12	771164	772282	+	1119	274	314	741	908	201	242	690	764	290	325	226	278	10	19
PVX_082660	12	773194	773724	+	531	203	232	540	638	126	170	411	490	163	171	119	161	9	8
PVX_082655	12	775179	776342	+	1164	395	479	1226	1383	304	358	714	778	273	292	237	263	5	21
PVX_082650	12	777353	778714	+	1362	423	497	1225	1462	312	369	616	743	246	282	251	267	7	20
PVX_082645	12	780142	781275	+	1134	512	529	1225	1408	346	386	850	899	394	417	306	340	14	29
PVX_082640	12	782215	784305	-	2091	813	901	2007	2049	672	621	1304	1405	681	690	567	592	20	50
PVX_082635	12	786715	789744	+	3030	1191	1315	2336	2360	810	975	1475	1666	911	1057	851	911	119	55
PVX_082630	12	791579	792949	+	1371	686	772	1762	2062	585	678	1224	1368	557	624	449	495	41	50
PVX_082625	12	793837	797804	-	3968	1567	1669	3054	3369	1206	1290	1892	2019	1202	1325	1042	1114	49	96
PVX_082620	12	799707	800615	-	909	297	328	818	1038	204	240	484	585	194	267	167	227	5	14
PVX_082615	12	802437	802931	+	495	201	247	529	730	134	156	389	506	147	158	112	152	4	7
PVX_082610	12	804238	807765	+	3528	1406	1472	2561	2658	1060	1058	1799	2018	1162	1213	927	1062	40	85
PVX_082605	12	808267	809286	-	1020	395	440	1228	1399	286	319	865	949	323	344	261	299	17	21
PVX_082600	12	810254	810964	-	711	280	336	770	925	200	268	482	552	233	278	209	235	6	18
PVX_082595	12	812821	813731	+	911	131	151	328	489	105	130	206	331	80	155	88	131	15	9
PVX_082590	12	813840	818789	-	4950	1823	1876	4290	4409	1341	1397	2958	3205	1419	1554	1215	1234	36	114
PVX_082585	12	820929	823108	+	2180	758	840	1826	2020	593	606	1342	1538	629	714	482	520	16	38
PVX_082580	12	824137	826459	-	2323	793	812	1986	2289	546	721	1178	1396	639	760	487	561	22	39
PVX_082575	12	827063	830683	+	3621	1440	1563	2560	2829	1130	1265	1889	2089	1217	1288	1025	1125	358	78
PVX_082570	12	831322	832065	-	744	293	347	792	890	192	200	482	588	211	251	213	225	7	14
PVX_082565	12	833924	835393	+	1470	606	574	1384	1543	445	481	939	1008	491	482	413	452	18	27
PVX_082560	12	836499	837683	+	1185	500	473	971	1010	325	378	585	620	416	404	338	327	8	29
PVX_082555	12	837761	838447	-	687	228	274	442	510	198	252	293	330	199	225	161	217	8	8
PVX_082550	12	839219	841645	+	2427	943	1020	1375	1528	722	770	866	1038	717	841	689	713	40	66
PVX_082545	12	841759	842277	-	519	268	241	616	608	167	192	365	401	196	165	178	176	5	10
PVX_082540	12	842967	846180	-	3214	1109	1303	2410	2657	780	906	1588	1718	887	969	701	807	42	63
PVX_082535	12	847581	849689	-	2109	858	1007	2620	2958	689	746	1676	1972	675	773	627	619	28	45
PVX_082530	12	851219	852795	+	1577	534	650	1644	2060	362	444	1125	1328	490	470	362	416	17	33
PVX_082525	12	853453	855050	-	1598	629	727	1875	2030	502	557	1436	1532	560	552	494	520	16	30
PVX_082520	12	856799	859387	+	2589	956	1068	2374	2473	746	802	1707	1850	839	863	744	698	29	63
PVX_082515	12	860483	861869	+	1387	375	531	1260	1395	337	349	797	1011	360	417	284	355	13	19
PVX_082510	12	862452	864404	-	1953	624	669	1540	1814	410	485	1069	1168	531	520	381	454	21	58
PVX_082505	12	865694	867388	-	1695	686	757	2040	2255	512	594	1209	1472	526	573	454	482	15	27
PVX_082500	12	868157	868948	-	792	341	374	1029	1239	245	307	718	857	254	285	192	274	85	25
PVX_082495	12	870275	871432	-	1158	517	499	1454	1642	370	366	968	1066	338	369	301	358	54	35
PVX_082490	12	872755	877261	+	4507	1573	1828	3571	4123	1159	1261	2741	3054	1322	1403	1119	1217	71	180
PVX_082485	12	878717	880285	+	1569	591	679	1906	2091	368	513	1220	1351	480	522	421	428	16	39
PVX_082480	12	881439	883851	-	2413	701	804	2216	2414	559	557	1428	1658	605	657	542	596	54	84
PVX_082475	12	885238	888779	-	3542	1047	1407	2753	3475	722	1047	1750	2070	902	1075	740	971	35	61
PVX_082470	12	890022	891392	+	1371	585	600	637	660	438	462	434	449	432	488	370	429	24	40
PVX_082465	12	891380	893798	-	2419	841	844	1218	1272	636	671	824	974	674	687	529	556	22	93
PVX_082460	12	897569	898969	+	1401	440	530	1300	1510	294	385	893	1035	387	427	308	360	12	56
PVX_082455	12	901027	902604	+	1578	431	485	1316	1617	321	376	1018	1189	407	446	322	323	10	34
PVX_082450	12	902904	904182	-	1279	460	549	766	1000	301	394	584	671	348	418	349	394	15	16
PVX_082445	12	904306	904665	-	360	111	180	394	445	94	113	271	315	126	132	118	140	3	3
PVX_082440	12	905750	907614	-	1865	518	547	1533	1699	346	402	1093	1195	431	493	310	345	18	43
PVX_082435	12	910428	913765	-	3338	1349	1412	2407	2688	980	1028	1636	1743	1097	1154	973	1088	31	77
PVX_082430	12	915937	917364	+	1428	462	515	1273	1447	306	362	959	1253	340	445	272	349	15	46
PVX_082425	12	919107	920543	+	1437	490	514	1641	1806	353	372	1103	1270	355	400	338	332	15	23
PVX_082420	12	922056	930045	-	7990	2582	2709	3581	3920	1823	1933	2450	2741	2093	2151	1781	1853	149	225
PVX_082415	12	937313	940570	-	3258	1290	1270	3310	3676	914	1010	2212	2427	917	1059	800	866	42	110
PVX_082410	12	943725	945326	+	1602	611	715	1791	2030	518	566	1181	1346	535	582	451	456	21	28
PVX_082405	12	946236	947189	+	954	393	410	915	961	279	283	639	749	289	334	261	257	8	9
PVX_082400	12	949287	955759	+	6473	2296	2412	3300	3914	1810	1870	2268	2540	1909	2042	1613	1702	171	130
PVX_082395	12	956997	963414	+	6418	2374	2497	3170	3392	1807	2012	2381	2518	1898	2104	1659	1773	114	132
PVX_082390	12	964274	965455	+	1182	452	482	1114	1187	343	386	801	836	375	410	312	320	12	45
PVX_082385	12	965571	966491	-	921	345	342	987	1244	272	256	737	825	256	327	232	267	9	16
PVX_082380	12	968815	971943	+	3129	1092	1290	3424	4104	806	1032	2319	2791	854	1025	746	788	35	69
PVX_082375	12	973792	976800	+	3009	1051	1180	2082	2255	872	886	1357	1491	924	897	641	749	26	80
PVX_082370	12	978751	980126	+	1376	558	582	1208	1367	387	471	779	874	434	436	387	421	16	30
PVX_082365	12	982577	984504	+	1928	681	748	1989	2238	457	491	1418	1648	562	630	453	498	22	23
PVX_082360	12	986392	995073	-	8682	3233	3557	6259	6770	2418	2606	4427	4664	2621	2924	2231	2369	112	218
PVX_082355	12	996555	997994	-	1440	564	642	1640	1747	399	424	1017	1064	437	498	320	356	13	41
PVX_082350	12	1000645	1007487	+	6843	3048	3331	3695	4010	2380	2503	2523	2799	2467	2721	2055	2204	75	144
PVX_116490	12	1022937	1025507	-	2571	1484	1609	2216	2442	1296	1254	1459	1605	1122	1204	871	911	41	90
PVX_116495	12	1027532	1028824	+	1293	690	705	1438	1650	497	564	981	1100	507	534	412	429	19	40
PVX_116500	12	1029629	1031186	-	1558	689	833	1356	1657	493	554	971	1086	550	612	461	520	17	32
PVX_116505	12	1031977	1035003	-	3027	1250	1505	3153	3324	1006	1083	2134	2285	1090	1173	874	896	32	98
PVX_116510	12	1035900	1037543	+	1644	699	759	1717	1888	481	574	1102	1205	576	562	418	473	20	50
PVX_116515	12	1038407	1043220	-	4814	1721	1943	3630	3857	1250	1484	2443	2748	1385	1523	1164	1304	38	120
PVX_116520	12	1045409	1047505	-	2097	873	1003	2599	2850	659	779	1753	1843	646	739	608	626	816	56
PVX_116525	12	1047511	1051283	+	3773	1121	1295	3405	3701	880	1012	2245	2493	988	1017	736	873	38	125
PVX_116530	12	1051267	1054739	+	3473	1219	1339	3405	3985	945	1084	2274	2525	985	1113	786	916	30	78
PVX_116535	12	1054743	1058850	+	4108	1271	1438	3483	3935	1002	1154	2324	2596	1050	1226	903	1056	95	71
PVX_116540	12	1059344	1060977	+	1634	696	793	2139	2403	465	621	1378	1541	541	608	442	487	13	50
PVX_116545	12	1061582	1063228	-	1647	606	720	2000	2275	509	567	1431	1548	499	560	438	497	11	40
PVX_116550	12	1066032	1079022	-	12991	4059	4334	6767	7525	3171	3236	4210	4417	3274	3673	2760	3015	220	223
PVX_116555	12	1081898	1087498	+	5601	1677	1749	2439	2651	1207	1247	1724	1932	1451	1510	1081	1204	66	79
PVX_116560	12	1093416	1094558	+	1143	395	399	731	747	284	300	563	572	331	333	263	286	9	26
PVX_116565	12	1095482	1096713	+	1232	347	395	837	906	250	325	532	655	294	358	308	284	13	25
PVX_116570	12	1096772	1098415	-	1644	614	720	1592	1845	505	601	1194	1213	595	605	435	530	20	45
PVX_116575	12	1098966	1100816	-	1851	670	719	1995	2153	445	483	1522	1565	554	629	444	463	16	33
PVX_116580	12	1101111	1102557	+	1447	528	586	1563	1757	404	405	1070	1118	428	446	352	384	12	30
PVX_116585	12	1111610	1118611	+	7002	2163	2280	3593	4001	1528	1745	2450	2563	1770	1899	1429	1571	92	139
PVX_116590	12	1119126	1124348	-	5223	1606	1647	3342	3514	1213	1302	1915	1988	1371	1416	1070	1198	646	80
PVX_116595	12	1127252	1128722	+	1471	532	639	1837	2268	399	500	1320	1516	480	490	390	480	17	31
PVX_116600	12	1128631	1129877	-	1247	242	271	757	862	155	202	572	675	194	234	157	183	7	32
PVX_116605	12	1130456	1142444	-	11989	3695	4110	6254	7044	2605	3052	4198	4635	2941	3209	2329	2694	200	183
PVX_116610	12	1143482	1144552	-	1071	341	395	939	1002	277	295	633	809	303	310	247	278	6	13
PVX_116615	12	1146375	1147750	+	1376	413	531	797	989	327	388	494	623	296	392	219	323	13	31
PVX_116620	12	1149986	1151427	+	1442	535	662	1255	1472	476	459	837	1002	479	511	456	402	12	26
PVX_116625	12	1152320	1153515	+	1196	428	451	899	1014	313	350	632	685	295	321	227	241	17	22
PVX_116630	12	1153739	1155045	-	1307	559	548	1009	1134	394	403	749	824	470	457	355	398	31	38
PVX_116635	12	1156258	1158729	+	2472	758	894	1958	2170	599	644	1178	1389	678	687	515	543	19	38
PVX_116640	12	1159650	1160309	-	660	242	281	749	844	206	191	538	590	181	263	180	194	14	22
PVX_116645	12	1161382	1164657	-	3276	1114	1177	1887	2113	770	823	1312	1537	846	919	667	767	66	112
PVX_116650	12	1165243	1170084	+	4842	1485	1634	2103	2240	1128	1209	1450	1550	1213	1410	1059	1134	61	112
PVX_116655	12	1173110	1186754	+	13645	4615	5219	5778	6187	3497	3764	4044	4480	3780	4058	3134	3511	166	277
PVX_116660	12	1187551	1189327	+	1777	695	700	1846	2011	446	477	1215	1326	495	478	412	472	19	46
PVX_116665	12	1189819	1191312	-	1494	682	781	1834	2137	535	611	1072	1352	502	578	448	518	18	73
PVX_116670	12	1195707	1199879	+	4173	1490	1556	2268	2548	1108	1115	1543	1700	1252	1264	987	974	52	68
PVX_116675	12	1199646	1200842	-	1197	424	521	837	904	341	408	535	581	346	442	291	312	14	29
PVX_116680	12	1201585	1204872	+	3288	1131	1202	1713	1907	851	925	1218	1227	969	946	740	844	80	64
PVX_116685	12	1205438	1207142	-	1705	496	593	1507	1819	374	418	1069	1211	437	482	345	420	25	30
PVX_116690	12	1210098	1211696	-	1599	647	684	1410	1468	491	590	865	950	533	592	421	501	9	37
PVX_116695	12	1212479	1214089	-	1611	604	666	993	1154	413	469	618	692	452	516	400	414	14	28
PVX_116700	12	1217573	1218951	+	1379	473	506	1501	1557	362	376	1048	1169	384	366	275	327	7	25
PVX_116705	12	1219119	1220305	-	1187	413	481	866	1043	277	334	607	699	346	368	296	313	17	13
PVX_116710	12	1221366	1222678	+	1313	352	426	986	1111	258	247	748	863	316	327	246	271	19	14
PVX_116715	12	1224839	1226177	+	1339	504	616	1414	1700	318	386	1067	1163	402	424	337	386	14	22
PVX_116720	12	1226608	1227201	+	594	307	291	856	895	250	236	578	613	240	227	179	225	10	18
PVX_116725	12	1227102	1230563	-	3462	1300	1484	3517	4152	961	1175	2560	2791	1048	1206	847	939	18	49
PVX_116730	12	1231428	1231840	-	413	102	167	394	515	94	121	266	346	86	133	72	119	1	6
PVX_116735	12	1233446	1234537	+	1092	366	430	1138	1406	276	322	756	942	345	394	270	330	6	21
PVX_116740	12	1235280	1236716	+	1437	476	490	982	1185	349	354	655	729	437	403	301	371	51	21
PVX_116745	12	1236744	1239509	-	2766	938	1025	1734	2158	649	741	1252	1450	765	856	611	757	19	61
PVX_116750	12	1240224	1241575	-	1352	381	466	1153	1326	262	348	817	949	301	395	298	366	13	21
PVX_116755	12	1244077	1249039	+	4963	1929	2063	4601	4912	1442	1573	3021	3518	1520	1726	1362	1375	144	226
PVX_116760	12	1250156	1262201	-	12046	4112	4874	5521	6125	3220	3581	3892	4431	3505	3754	2961	3295	143	253
PVX_116765	12	1264937	1274600	-	9664	3360	3549	4622	4768	2522	2637	3197	3513	2830	2931	2375	2310	128	156
PVX_116770	12	1278560	1280959	-	2400	920	1132	2634	3038	685	812	1773	1989	725	832	554	698	25	48
PVX_116775	12	1284221	1285900	+	1680	647	765	2000	2187	518	562	1303	1501	489	580	453	501	20	34
PVX_116780	12	1287962	1288731	-	770	321	376	1045	1245	243	302	792	890	274	288	227	254	7	16
PVX_116785	12	1293026	1296985	-	3960	1387	1492	3088	3331	1116	1138	2283	2374	1190	1278	981	1008	55	69
PVX_116790	12	1298424	1300193	-	1770	643	776	1821	2031	553	575	1173	1315	558	582	527	521	52	44
PVX_116795	12	1302364	1304293	+	1930	933	935	2007	2241	693	737	1424	1534	700	732	608	637	72	53
PVX_116800	12	1304754	1305714	+	961	359	425	1086	1090	287	288	705	770	287	326	213	282	16	6
PVX_116805	12	1307254	1309209	+	1956	764	865	2273	2485	583	649	1428	1593	591	615	487	580	15	44
PVX_116810	12	1310589	1313234	-	2646	941	1044	1898	2102	684	769	1205	1348	740	830	631	648	27	41
PVX_116815	12	1314814	1318258	-	3445	1216	1296	3624	3995	934	1010	2586	2822	1065	1164	883	926	27	51
PVX_116820	12	1318690	1320053	-	1364	577	540	1665	1623	431	467	1107	1285	472	492	383	384	20	46
PVX_116825	12	1322559	1325003	+	2445	983	1104	2573	2823	715	782	1808	1916	717	840	617	689	29	42
PVX_116830	12	1326105	1328626	-	2522	991	1047	1812	1924	679	782	1421	1522	801	891	668	742	26	42
PVX_116835	12	1326316	1326813	+	498	205	264	379	486	147	171	340	404	186	195	104	172	7	9
PVX_116840	12	1328899	1331420	+	2522	889	1117	2454	2901	680	799	1679	2002	649	850	603	696	27	59
PVX_116845	12	1331990	1335172	-	3183	1219	1268	2755	2910	892	975	1920	2093	993	1023	859	897	41	68
PVX_116850	12	1336041	1338216	+	2176	806	971	1852	2126	674	745	1281	1380	670	771	522	572	70	41
PVX_116855	12	1338773	1340028	+	1256	444	588	1326	1687	292	383	960	1106	380	439	277	288	14	24
PVX_116860	12	1340105	1342293	-	2189	990	1054	2240	2374	709	805	1565	1722	840	828	662	739	37	51
PVX_116865	12	1344058	1347002	-	2945	1067	1262	3024	3479	869	984	2054	2357	877	1017	736	820	32	74
PVX_116870	12	1348405	1353131	-	4727	2034	2036	3665	3964	1549	1691	2474	2742	1687	1782	1455	1435	56	1264
PVX_116875	12	1354673	1355721	+	1049	315	495	947	1209	245	332	739	939	267	369	231	313	13	27
PVX_116880	12	1356497	1357814	-	1318	545	638	1581	1868	407	486	1031	1228	451	477	319	409	11	22
PVX_116882	12	1358328	1360181	+	1854	620	702	1529	1680	483	490	1141	1255	593	570	404	480	62	79
PVX_116885	12	1360412	1364614	+	4203	1537	1730	3017	3307	1146	1317	2069	2274	1279	1441	1051	1163	50	59
PVX_116890	12	1365248	1366609	-	1362	491	503	1269	1371	337	458	878	995	409	466	341	387	18	12
PVX_116895	12	1374854	1377709	+	2856	1235	1382	3415	3820	855	1055	2328	2627	1008	1108	801	882	26	67
PVX_116900	12	1379155	1380790	+	1636	709	726	1597	1711	475	506	1124	1122	553	605	439	461	20	48
PVX_116905	12	1382047	1384111	+	2065	807	959	1494	1632	595	665	1085	1340	616	711	528	563	36	43
PVX_116910	12	1384975	1387754	-	2780	1003	1133	2771	2951	744	750	1807	2031	757	871	624	751	30	47
PVX_116915	12	1394229	1396672	+	2444	1030	1132	2822	3225	713	875	1860	2146	797	931	691	750	409	199
PVX_116920	12	1397629	1399616	-	1988	808	926	2369	2592	663	660	1601	1768	625	737	451	566	31	38
PVX_116925	12	1401585	1403065	-	1481	554	607	1713	1784	453	437	1164	1266	452	478	342	369	15	20
PVX_116930	12	1403249	1407206	+	3958	1727	1800	4349	4828	1301	1361	2872	3136	1319	1358	1121	1254	116	81
PVX_116935	12	1407394	1409538	-	2145	914	1055	2574	2746	754	800	1656	1896	729	794	598	623	34	50
PVX_116940	12	1409765	1411635	+	1871	643	667	1653	1958	469	510	1117	1280	472	598	387	467	19	24
PVX_116945	12	1413241	1417330	-	4090	1543	1710	3823	4302	1212	1381	2588	2975	1197	1463	1066	1198	135	82
PVX_116950	12	1418926	1420474	+	1549	660	719	1650	1972	447	484	1165	1332	449	544	409	490	17	23
PVX_116955	12	1420769	1421915	-	1147	449	567	1269	1502	322	407	841	969	380	446	295	339	6	26
PVX_116960	12	1422474	1423424	+	951	301	370	901	1002	200	289	583	717	265	274	183	214	8	16
PVX_116965	12	1423496	1430259	-	6764	2706	2820	4213	4545	2025	2266	2975	3205	2109	2420	1745	2016	78	221
PVX_116970	12	1432132	1434003	-	1872	792	894	2245	2432	613	702	1482	1594	663	690	556	617	27	46
PVX_116975	12	1434189	1434673	+	485	183	230	563	724	137	157	409	499	146	173	102	167	6	15
PVX_116980	12	1434860	1436128	-	1269	586	668	1683	1754	386	459	1118	1338	432	540	378	435	16	22
PVX_116985	12	1437325	1446862	-	9538	3519	3788	4007	4393	2571	2821	2709	2986	2827	2978	2319	2537	132	189
PVX_116990	12	1449812	1451791	+	1980	809	904	2028	2214	649	660	1301	1489	682	729	565	661	27	44
PVX_116995	12	1452530	1453843	-	1314	576	589	1009	1106	422	465	755	861	441	504	407	414	16	25
PVX_117000	12	1454898	1457504	+	2607	1073	1242	3084	3574	823	934	2093	2354	903	1015	731	785	28	73
PVX_117005	12	1458772	1459982	+	1211	526	548	1610	1672	390	410	1052	1098	418	449	359	362	16	35
PVX_117010	12	1460286	1461457	-	1172	608	579	1811	1982	474	500	1117	1252	442	536	357	429	21	19
PVX_117015	12	1462297	1462912	+	616	146	217	427	612	91	146	321	387	145	179	97	108	5	7
PVX_117020	12	1464543	1467065	+	2523	987	1099	1883	2067	733	812	1217	1397	731	874	704	710	24	45
PVX_117025	12	1468666	1471857	+	3192	1353	1444	3355	3467	1058	1104	2326	2443	1067	1081	940	1046	108	98
PVX_117030	12	1473013	1476729	-	3717	1651	1814	4294	5110	1240	1408	2931	3434	1262	1459	1041	1104	34	111
PVX_117035	12	1478732	1484834	-	6103	2436	2661	5789	6281	1711	1953	3851	4164	1855	2107	1575	1714	71	150
PVX_117040	12	1487182	1488536	+	1355	516	575	1393	1599	400	374	1046	1166	408	453	340	343	16	15
PVX_117045	12	1489514	1492120	-	2607	1050	1146	2805	2926	770	828	1786	1932	818	876	630	714	94	57
PVX_117050	12	1498228	1499514	-	1287	466	561	1329	1467	305	347	975	1016	369	374	266	340	9	25
PVX_117055	12	1500101	1500982	-	882	397	484	1129	1319	323	379	792	847	330	351	245	318	6	20
PVX_117060	12	1509434	1518631	+	9198	3405	3517	3998	4391	2489	2589	2760	2949	2717	2866	2221	2431	131	198
PVX_117065	12	1528154	1533936	-	5783	1960	2115	2616	2866	1549	1615	1617	1779	1604	1701	1251	1382	106	98
PVX_117070	12	1535975	1537104	+	1130	329	362	1091	1169	207	255	742	807	278	323	208	240	7	27
PVX_117075	12	1538286	1539655	-	1370	601	631	1720	1792	488	442	1148	1249	438	495	382	373	17	30
PVX_117080	12	1540271	1541512	-	1242	486	581	1523	1758	409	434	1047	1191	397	485	340	372	14	20
PVX_117085	12	1542774	1545935	+	3162	1235	1330	3665	4061	1054	1054	2431	2638	957	1085	818	901	40	89
PVX_117090	12	1546921	1548304	-	1384	599	625	1598	1740	448	475	1186	1180	470	523	354	409	9	38
PVX_117095	12	1549497	1550432	+	936	401	443	1035	1149	358	347	754	786	331	388	296	316	19	14
PVX_117100	12	1550772	1552358	-	1587	660	705	1430	1578	579	561	1004	1048	543	559	427	532	27	23
PVX_117105	12	1553197	1555157	-	1961	785	842	1609	1806	579	623	1100	1112	641	690	515	596	18	46
PVX_117110	12	1556313	1557888	+	1576	522	619	1347	1708	434	468	933	1102	413	518	343	382	8	41
PVX_117115	12	1558391	1560958	-	2568	846	904	1479	1711	610	628	968	1085	718	716	552	544	29	28
PVX_117120	12	1562126	1565762	-	3637	1596	1721	3941	4163	1325	1353	2301	2482	1205	1282	1141	1318	57	101
PVX_117125	12	1567238	1570198	-	2961	1014	1161	2641	2935	823	862	2003	2152	937	962	794	889	52	69
