Geneid	Chr	Start	End	Strand	Length	SRR3134662	SRR3134663	SRR3134664	SRR3134665	SRR3134666	SRR3134667
PF3D7_1334000	13	1390016	1391353	-	1338	17	5	9	7	7	5
PF3D7_1334100	13	1392614	1395565	-	2952	991	397	351	389	424	486
PF3D7_1334200	13	1398271	1399845	+	1575	12	5	2	5	3	3
PF3D7_1334300	13	1400897	1402276	-	1380	188	88	72	115	92	86
PF3D7_1334400	13	1403522	1404451	-	930	2	7	4	3	4	7
PF3D7_1334500	13	1405731	1407512	-	1782	2	2	0	0	0	1
PF3D7_1334600	13	1409049	1409945	-	897	0	0	0	0	0	3
PF3D7_1334700	13	1411100	1411708	-	609	664	350	220	252	268	289
PF3D7_1334800	13	1413102	1413947	-	846	5	2	1	4	1	3
PF3D7_1335000	13	1416316	1417458	-	1143	17	7	2	18	5	12
PF3D7_1335100	13	1419086	1420141	-	1056	1	5	1	3	1	2
PF3D7_1335300	13	1428874	1438852	-	9979	62	41	19	32	24	20
PF3D7_1335400	13	1440779	1450385	+	9607	69	31	27	28	35	40
PF3D7_1335500	13	1451489	1453443	+	1955	255	98	102	96	113	126
PF3D7_1335600	13	1454507	1455875	+	1369	202	103	52	48	57	61
PF3D7_1335700	13	1456110	1461326	-	5217	35	22	7	21	18	12
PF3D7_1335800	13	1462180	1463991	+	1812	9	1	0	3	2	2
PF3D7_1335900	13	1464895	1466619	-	1725	1161	647	317	643	411	691
PF3D7_1336000	13	1469844	1471453	+	1610	96	59	30	48	30	48
PF3D7_1336100	13	1472183	1473114	+	932	10	5	6	10	11	6
PF3D7_1336200	13	1474274	1475661	+	1388	59	40	14	21	19	20
PF3D7_1336300	13	1476333	1477307	+	975	228	139	99	97	105	84
PF3D7_1336400	13	1477961	1480024	-	2064	35	14	8	20	11	9
PF3D7_1336600	13	1480954	1481702	+	749	141	57	62	65	33	55
PF3D7_1336700	13	1482361	1482837	-	477	105	52	34	55	37	39
PF3D7_1336800	13	1486456	1487616	+	1161	26	14	9	24	11	15
PF3D7_1336900	13	1488061	1490262	-	2202	439	204	148	177	147	238
PF3D7_1337000	13	1491265	1494308	-	3044	453	276	166	207	172	245
PF3D7_1337100	13	1495259	1497240	+	1982	494	184	173	161	182	145
PF3D7_1337200	13	1497877	1501494	+	3618	510	203	150	236	192	275
PF3D7_1337300	13	1503015	1506022	+	3008	243	120	88	127	96	118
PF3D7_1337400	13	1506965	1508977	+	2013	19	2	5	7	7	4
PF3D7_1337500	13	1509589	1519593	-	10005	114	31	33	45	46	44
PF3D7_1337700	13	1525562	1527814	+	2253	21	20	9	12	12	12
PF3D7_1337800	13	1528502	1530208	-	1707	83	32	22	39	24	49
PF3D7_1337900	13	1534507	1535166	+	660	104	39	28	28	25	35
PF3D7_1338000	13	1536463	1540353	+	3891	2270	760	870	666	992	723
PF3D7_1338100	13	1542080	1543981	+	1902	205	84	92	114	83	146
PF3D7_1338200	13	1545070	1545735	-	666	63	47	34	37	23	54
PF3D7_1338300	13	1548692	1550396	+	1705	7406	2657	2352	3241	2564	3569
PF3D7_1338400	13	1550949	1553103	-	2155	636	283	200	218	216	233
PF3D7_1338500	13	1554199	1556364	+	2166	144	67	42	52	52	76
PF3D7_1338600	13	1556659	1559734	-	3076	225	90	65	113	83	132
PF3D7_1338700	13	1561255	1563123	-	1869	426	220	149	235	197	290
PF3D7_1338800	13	1564932	1567660	-	2729	1937	727	661	762	701	729
PF3D7_1338900	13	1568374	1571169	-	2796	2978	749	913	854	911	907
PF3D7_1339000	13	1572631	1573723	-	1093	93	43	25	54	40	54
PF3D7_1339300	13	1583226	1584053	+	828	87	50	40	66	45	64
PF3D7_1339400	13	1585806	1586399	-	594	363	100	98	93	124	105
PF3D7_1339500	13	1587028	1587874	-	847	86	57	48	44	59	51
PF3D7_1339600	13	1588404	1590290	+	1887	262	132	100	111	124	103
PF3D7_1339700	13	1590510	1596320	-	5811	207	93	63	66	92	81
PF3D7_1339800	13	1597400	1597618	-	219	19	11	7	7	9	4
PF3D7_1339900	13	1598401	1601178	+	2778	839	361	260	336	239	358
PF3D7_1340000	13	1601698	1603554	-	1857	222	113	79	93	86	57
PF3D7_1340100	13	1604376	1605212	-	837	455	192	143	161	193	160
PF3D7_1340200	13	1605800	1605976	-	177	3	0	0	1	0	0
PF3D7_1340300	13	1607323	1610190	+	2868	301	153	89	138	123	141
PF3D7_1340400	13	1610715	1611989	-	1275	70	36	33	31	39	40
PF3D7_1340500	13	1613197	1616805	-	3609	61	50	27	42	27	37
PF3D7_1340600	13	1618001	1619728	-	1728	1226	392	499	528	552	618
PF3D7_1340700	13	1621292	1622718	-	1427	477	162	169	168	201	157
PF3D7_1340800	13	1624054	1624490	+	437	344	116	138	149	199	180
PF3D7_1340900	13	1627311	1629480	+	2170	29028	11106	9271	10935	9981	10222
PF3D7_1341200	13	1633860	1634530	-	671	1383	506	414	513	539	502
PF3D7_1341300	13	1636556	1637833	+	1278	1553	605	576	634	634	602
PF3D7_1341500	13	1639617	1641143	+	1527	401	130	151	164	174	192
PF3D7_1341600	13	1642119	1644479	+	2361	1801	670	713	724	904	895
PF3D7_1341700	13	1645066	1645666	+	601	65	32	33	14	41	20
PF3D7_1341800	13	1646330	1647718	-	1389	236	118	86	102	89	149
PF3D7_1341900	13	1649113	1650649	-	1537	309	169	115	146	149	152
PF3D7_1342000	13	1653211	1654131	-	921	1504	571	460	547	483	505
PF3D7_1342100	13	1657442	1660171	+	2730	299	152	114	194	119	220
PF3D7_1342200	13	1660812	1663730	-	2919	14	12	5	9	2	11
PF3D7_1342300	13	1664854	1665645	+	792	140	50	69	62	67	59
PF3D7_1342400	13	1666832	1668153	-	1322	58	19	14	28	34	52
PF3D7_1342500	13	1669694	1670956	-	1263	182	86	58	80	94	101
PF3D7_1342600	13	1673699	1676539	+	2841	139	69	30	100	50	103
PF3D7_1342700	13	1677540	1677917	-	378	9	5	3	8	4	5
PF3D7_1342800	13	1679693	1681444	+	1752	667	233	226	278	251	348
PF3D7_1342900	13	1682393	1693969	-	11577	258	87	74	66	73	84
PF3D7_1343000	13	1696894	1698113	+	1220	261	79	92	94	128	84
PF3D7_1343100	13	1699683	1700630	-	948	423	230	179	148	207	155
PF3D7_1343200	13	1704570	1706123	+	1554	428	184	171	160	196	178
PF3D7_1343300	13	1707731	1710679	-	2949	197	70	76	70	45	85
PF3D7_1343400	13	1714443	1719255	+	4813	146	103	72	123	65	121
PF3D7_1343500	13	1720319	1721672	+	1354	28	7	6	13	10	21
PF3D7_1343600	13	1721904	1723685	-	1782	289	128	100	108	93	87
PF3D7_1343700	13	1724817	1726997	-	2181	217	99	78	115	85	154
PF3D7_1343800	13	1730702	1753486	-	22785	436	197	135	153	142	156
PF3D7_1343900	13	1756212	1758158	+	1947	295	145	129	124	131	152
PF3D7_1344000	13	1759466	1761991	+	2526	921	383	317	409	346	398
PF3D7_1344100	13	1764190	1766607	+	2418	84	25	27	30	18	27
PF3D7_1344200	13	1769129	1771927	+	2799	271	85	54	82	58	73
PF3D7_1344300	13	1774275	1779042	-	4768	569	215	186	230	185	280
PF3D7_1344400	13	1785333	1786805	-	1473	11	8	4	6	8	8
PF3D7_1344500	13	1787820	1788869	-	1050	30	18	15	12	26	18
PF3D7_1344600	13	1789425	1790672	+	1248	113	70	44	60	44	49
PF3D7_1344700	13	1791032	1794766	-	3735	21	8	2	11	10	13
PF3D7_1344800	13	1796274	1797709	+	1436	4800	2483	1644	2171	1914	1805
PF3D7_1344900	13	1801271	1805737	+	4467	543	113	235	236	268	394
PF3D7_1345000	13	1807159	1809617	+	2459	107	71	49	48	51	58
PF3D7_1345100	13	1809736	1810521	-	786	1219	581	498	323	492	371
PF3D7_1345200	13	1812220	1813929	-	1710	349	138	119	124	125	121
PF3D7_1345300	13	1815075	1815548	-	474	113	69	62	66	63	51
PF3D7_1345400	13	1816344	1821300	-	4957	1087	479	323	472	461	459
PF3D7_1345500	13	1823190	1824026	+	837	796	345	317	347	360	371
PF3D7_1345600	13	1826411	1827649	+	1239	245	70	76	76	55	89
PF3D7_1345700	13	1828283	1829689	-	1407	492	164	159	192	193	229
PF3D7_1345800	13	1831842	1834991	+	3150	40	31	13	24	21	25
PF3D7_1345900	13	1835511	1836799	-	1289	76	30	22	23	23	29
PF3D7_1346000	13	1837752	1840105	-	2354	136	70	39	65	66	43
PF3D7_1346100	13	1843376	1844897	+	1522	4434	1316	1355	1350	1465	1271
PF3D7_1346200	13	1845878	1846384	-	507	5	7	2	4	2	5
PF3D7_1346300	13	1849528	1850517	+	990	166	61	54	83	74	69
PF3D7_1346400	13	1852898	1870864	+	17967	313	118	93	128	123	125
PF3D7_1346500	13	1871922	1873709	+	1788	50	14	11	13	6	13
PF3D7_1346600	13	1874060	1874725	-	666	11	5	17	7	11	9
PF3D7_1346700	13	1876016	1877362	-	1347	1312	480	496	452	543	528
PF3D7_1346800	13	1878875	1880194	-	1320	80	43	30	33	38	56
PF3D7_1346900	13	1881902	1882657	+	756	45	30	16	12	14	19
PF3D7_1347000	13	1882964	1884946	-	1983	594	233	167	228	200	212
PF3D7_1347100	13	1886344	1888476	+	2133	929	358	371	305	386	290
PF3D7_1347200	13	1889853	1891121	-	1269	6341	1910	2386	2206	2803	2226
PF3D7_1347300	13	1893613	1895023	-	1411	1671	538	669	461	651	430
PF3D7_1347400	13	1895983	1896402	+	420	9	5	2	2	4	2
PF3D7_1347500	13	1897983	1899362	-	1380	85	51	18	38	22	45
PF3D7_1347600	13	1902723	1905355	+	2633	223	83	72	82	90	83
PF3D7_1347700	13	1908960	1910885	+	1926	290	133	89	107	110	131
PF3D7_1347800	13	1911507	1912832	+	1326	423	172	125	170	156	146
PF3D7_1347900	13	1912948	1918904	-	5957	119	49	50	46	57	45
PF3D7_1348000	13	1919834	1923999	-	4166	197	87	65	81	75	56
PF3D7_1348100	13	1925049	1926780	+	1732	584	215	195	213	199	202
PF3D7_1348200	13	1927449	1928260	+	812	39	27	21	22	12	15
PF3D7_1348300	13	1929091	1933721	-	4631	109	30	24	55	25	60
PF3D7_1348400	13	1935596	1947380	-	11785	794	330	246	373	409	384
PF3D7_1348500	13	1950400	1951847	+	1448	1238	738	535	743	682	705
PF3D7_1348600	13	1953304	1954852	+	1549	65	33	14	39	16	24
PF3D7_1348700	13	1955254	1958358	-	3105	284	142	103	92	94	82
PF3D7_1348800	13	1959657	1965677	+	6021	540	189	218	184	194	197
PF3D7_1348900	13	1965963	1966322	-	360	3	6	2	1	0	1
PF3D7_1349000	13	1966890	1969427	-	2538	1317	678	570	695	665	683
PF3D7_1349100	13	1969769	1970752	-	984	3554	1783	1309	1532	1419	1541
PF3D7_1349200	13	1971890	1974481	-	2592	708	317	248	313	228	382
PF3D7_1349300	13	1977269	1982692	+	5424	483	197	162	234	188	200
PF3D7_1349400	13	1983823	1985011	+	1189	101	43	30	39	33	33
PF3D7_1349500	13	1985337	1995614	-	10278	368	139	102	109	102	126
PF3D7_1349600	13	1997023	1998282	+	1260	92	41	22	24	25	34
PF3D7_1349700	13	1998815	1999771	+	957	2092	689	756	571	766	570
PF3D7_1349800	13	2000681	2002000	+	1320	34	5	9	7	6	11
PF3D7_1349900	13	2002429	2002989	-	561	30	22	7	10	11	12
PF3D7_1350000	13	2003332	2005134	-	1803	39	23	8	12	24	9
PF3D7_1350100	13	2005962	2007950	-	1989	2735	713	696	762	661	936
PF3D7_1350200	13	2009477	2010281	-	805	30	24	11	7	15	19
PF3D7_1350300	13	2011168	2012085	+	918	8	16	6	12	7	16
PF3D7_1350400	13	2012799	2014919	+	2121	58	30	27	20	20	23
PF3D7_1350500	13	2015367	2018801	-	3435	845	373	269	409	296	475
PF3D7_1350600	13	2021350	2022307	+	958	336	108	111	71	113	97
PF3D7_1350700	13	2023259	2024944	+	1686	109	69	56	35	59	47
PF3D7_1350800	13	2025366	2026106	-	741	56	41	25	20	22	33
PF3D7_1350900	13	2027073	2028638	-	1566	1072	326	334	295	377	297
PF3D7_1351000	13	2033838	2039882	+	6045	231	94	59	91	88	75
PF3D7_1351100	13	2040405	2041555	-	1151	256	95	63	92	88	93
PF3D7_1351200	13	2043106	2047758	+	4653	121	70	62	63	62	75
PF3D7_1351300	13	2048381	2049656	-	1276	81	26	17	27	20	25
PF3D7_1351400	13	2052108	2053384	+	1277	1173	414	430	479	500	460
PF3D7_1351600	13	2055216	2056721	+	1506	299	216	86	211	151	219
PF3D7_1351700	13	2059616	2063924	+	4309	25	15	11	20	12	16
PF3D7_1351800.1	13	2065373	2066409	+	1037	0	0	0	0	0	0
PF3D7_1351800.2	13	2065373	2066409	+	1037	0	0	0	0	0	0
PF3D7_1351900	13	2067529	2068767	-	1239	29	12	14	10	11	9
PF3D7_1352000	13	2069317	2075337	+	6021	352	142	113	126	156	106
PF3D7_1352100	13	2076078	2079227	-	3150	900	340	316	202	358	313
PF3D7_1352200	13	2080764	2083152	+	2389	892	336	344	274	331	317
PF3D7_1352300	13	2083689	2085530	-	1842	38	18	21	19	26	19
PF3D7_1352400	13	2087393	2092177	+	4785	21	17	17	19	18	21
PF3D7_1352500	13	2093365	2094337	-	973	366	164	117	171	160	138
PF3D7_1352600	13	2096326	2099369	-	3044	40	17	14	19	21	5
PF3D7_1352700	13	2101485	2109086	+	7602	155	74	75	68	74	81
PF3D7_1352800	13	2110352	2113356	+	3005	139	98	59	56	55	86
PF3D7_1352900	13	2114157	2116211	-	2055	47	19	16	30	12	31
PF3D7_1353100	13	2124272	2125270	-	999	668	373	215	397	279	358
PF3D7_1353200	13	2130531	2131065	+	535	773	381	278	364	261	304
PF3D7_1353300	13	2132068	2138583	-	6516	244	104	71	61	77	71
PF3D7_1353400	13	2139728	2143222	+	3495	103	47	52	36	44	82
PF3D7_1353500	13	2144125	2145105	+	981	296	104	106	93	112	80
PF3D7_1353600	13	2146181	2147147	-	967	557	205	179	158	217	136
PF3D7_1353700	13	2150068	2150574	+	507	66	17	24	28	19	26
PF3D7_1353800	13	2151402	2152373	-	972	84	48	38	44	31	38
PF3D7_1353900	13	2154162	2155217	+	1056	53	26	15	23	22	19
PF3D7_1354000	13	2155755	2157542	-	1788	24	7	7	7	9	7
PF3D7_1354100	13	2158129	2159199	-	1071	2	1	1	2	2	2
PF3D7_1354200	13	2160318	2162729	-	2412	255	124	106	110	122	141
PF3D7_1354300	13	2164239	2167416	-	3178	76	29	16	37	34	30
PF3D7_1354400	13	2169314	2170416	-	1103	481	351	238	339	302	348
PF3D7_1354500	13	2174346	2175797	+	1452	80	58	22	58	19	55
PF3D7_1354600	13	2176308	2177272	-	965	3	2	4	2	1	7
PF3D7_1354700	13	2178639	2179862	-	1224	271	110	67	70	104	100
PF3D7_1354800	13	2180958	2182799	-	1842	73	35	31	41	37	48
PF3D7_1354900	13	2184037	2185950	+	1914	464	216	164	124	181	141
PF3D7_1355100	13	2187435	2190224	+	2790	1824	694	532	814	633	886
PF3D7_1355200	13	2191058	2194111	-	3054	15	8	3	5	2	5
PF3D7_1355300	13	2195449	2196978	+	1530	173	55	76	70	72	106
PF3D7_1355500	13	2199594	2201570	+	1977	197	75	77	67	73	85
PF3D7_1355600	13	2202611	2204481	-	1871	247	86	92	70	100	65
PF3D7_1355700	13	2206592	2210458	-	3867	218	90	83	126	105	163
PF3D7_1355800	13	2214445	2215085	+	641	511	252	226	244	234	254
PF3D7_1355900	13	2216346	2217563	+	1218	611	174	209	253	277	323
PF3D7_1356000	13	2218743	2222939	+	4197	145	45	32	46	41	60
PF3D7_1356100	13	2224146	2227040	-	2895	918	406	324	450	389	436
PF3D7_1356200	13	2228520	2229291	-	772	2839	972	967	937	1144	958
PF3D7_1356300	13	2231883	2233248	+	1366	1154	456	457	456	488	403
PF3D7_1356400	13	2235089	2238109	+	3021	210	97	96	120	111	155
PF3D7_1356500	13	2239261	2240004	+	744	731	351	263	298	299	255
PF3D7_1356600	13	2240970	2242412	-	1443	356	172	111	197	153	217
PF3D7_1356700	13	2245189	2246512	+	1324	85	44	34	35	46	50
PF3D7_1356800	13	2249587	2261721	+	12135	76	34	30	25	24	21
PF3D7_1356900	13	2263199	2264755	-	1557	1470	451	492	486	605	497
PF3D7_1357000	13	2265817	2267148	-	1332	72	51	34	51	33	31
PF3D7_1357100	13	2268901	2270232	+	1332	239	84	82	80	58	80
PF3D7_1357200	13	2271537	2274083	+	2547	203	54	66	81	48	95
PF3D7_1357300	13	2274713	2275078	+	366	277	141	114	86	118	70
PF3D7_1357400	13	2276521	2280060	+	3540	30	8	8	17	17	12
PF3D7_1357500	13	2281492	2284212	+	2721	226	87	70	127	92	167
PF3D7_1357600	13	2284813	2285703	+	891	98	53	33	33	42	40
PF3D7_1357700	13	2286220	2290210	-	3991	191	71	54	70	74	55
PF3D7_1357800	13	2291897	2294134	+	2238	187	63	80	68	84	103
PF3D7_1357900	13	2295637	2297156	+	1520	2749	951	1000	1076	1163	1121
PF3D7_1358000	13	2297900	2304194	-	6295	145	66	57	69	54	68
PF3D7_1358100	13	2305436	2307640	-	2205	138	62	33	60	42	45
PF3D7_1358200	13	2309035	2314125	+	5091	74	32	20	29	23	36
PF3D7_1358300	13	2314457	2315479	-	1023	249	82	102	93	109	102
PF3D7_1358400	13	2317002	2317844	+	843	65	15	25	14	19	20
PF3D7_1358500	13	2318686	2320527	+	1842	1608	465	559	532	626	642
PF3D7_1358600	13	2322060	2325077	+	3018	492	298	212	276	270	289
PF3D7_1358700	13	2326394	2326855	-	462	70	29	21	24	44	37
PF3D7_1358800	13	2331074	2331529	+	456	926	324	306	330	260	252
PF3D7_1358900	13	2332196	2334915	-	2720	440	149	136	139	171	167
PF3D7_1359000	13	2336005	2345850	-	9846	58	21	15	13	17	24
PF3D7_1359100	13	2347863	2349986	-	2124	93	40	58	46	41	45
PF3D7_1359200	13	2350437	2352820	-	2384	34	30	11	22	8	11
PF3D7_1359300	13	2353681	2356902	+	3222	478	200	184	166	193	246
PF3D7_1359400	13	2359251	2361198	-	1948	203	59	60	74	60	108
PF3D7_1359500	13	2364426	2365235	+	810	24	6	6	2	4	15
PF3D7_1359600	13	2371882	2377959	+	6078	15472	3928	4862	3900	5389	3755
PF3D7_1359700	13	2381165	2392261	+	11097	19	10	3	12	1	7
PF3D7_1359800	13	2393370	2394355	+	986	348	172	140	102	168	112
PF3D7_1359900	13	2395974	2402354	+	6381	126	71	36	63	30	90
PF3D7_1360000	13	2403511	2404044	-	534	1648	619	616	721	654	782
PF3D7_1360100	13	2405249	2406217	-	969	1597	558	520	591	590	630
PF3D7_1360200	13	2406838	2408385	-	1548	826	347	381	275	355	275
PF3D7_1360300	13	2409348	2410466	-	1119	76	30	24	15	31	20
PF3D7_1360400	13	2411357	2412298	+	942	116	38	45	35	45	37
PF3D7_1360500	13	2413324	2425261	+	11938	550	161	165	148	151	143
PF3D7_1360700	13	2426133	2431183	-	5051	37	27	10	15	23	29
PF3D7_1360800	13	2435343	2438924	+	3582	251	97	112	150	131	144
PF3D7_1360900.1	13	2440438	2442909	-	2472	451	132	166	159	187	148
PF3D7_1361000	13	2445090	2447264	-	2175	337	174	142	197	173	236
PF3D7_1361100	13	2450461	2453760	+	3300	3392	1395	1350	1491	1517	1501
PF3D7_1361200	13	2455261	2461424	+	6164	869	319	301	295	306	326
PF3D7_1361300	13	2462069	2463784	+	1716	119	61	30	55	49	54
PF3D7_1361400	13	2464135	2464718	-	584	953	386	264	309	333	356
PF3D7_1361500.1	13	2465491	2467982	-	2492	172	49	28	51	43	43
PF3D7_1361500.2	13	2467128	2467982	-	855	0	0	0	0	0	0
PF3D7_1361600	13	2469127	2469540	-	414	7	4	0	4	7	5
PF3D7_1361700	13	2470972	2471793	+	822	90	33	46	49	43	70
PF3D7_1361800	13	2473530	2481626	+	8097	970	436	294	443	314	484
PF3D7_1361900	13	2482472	2483296	-	825	226	75	55	39	48	69
PF3D7_1362000	13	2486754	2487353	+	600	1984	569	475	632	462	630
PF3D7_1362100	13	2487857	2489475	-	1619	127	64	38	43	50	48
PF3D7_1362200	13	2490386	2491837	-	1452	727	290	226	301	232	320
PF3D7_1362300	13	2493143	2493712	+	570	2352	851	817	820	991	740
PF3D7_1362400	13	2495924	2502070	+	6147	1845	734	724	682	836	616
PF3D7_1362500	13	2503185	2505458	+	2274	81	47	32	33	44	49
PF3D7_1362600	13	2506148	2507214	+	1067	381	202	137	181	190	203
PF3D7_1362700	13	2510355	2516474	+	6120	745	295	229	336	302	330
PF3D7_1362800	13	2518487	2525493	+	7007	206	98	82	113	76	105
PF3D7_1362900	13	2526360	2531483	+	5124	447	202	175	199	190	224
PF3D7_1363000	13	2532201	2535722	+	3522	95	61	45	55	54	46
PF3D7_1363100	13	2536315	2539642	+	3328	96	52	29	42	30	51
PF3D7_1363200	13	2539948	2541540	-	1593	49	13	7	9	9	14
PF3D7_1363300	13	2542284	2543150	+	867	58	16	16	25	10	21
PF3D7_1363400	13	2543644	2546483	-	2840	59	19	11	21	14	26
PF3D7_1363500	13	2547764	2550477	+	2714	888	284	290	273	397	271
PF3D7_1363600	13	2551243	2551926	-	684	345	150	136	162	152	161
PF3D7_1363700	13	2552554	2554926	+	2373	347	119	137	110	120	106
PF3D7_1363800	13	2556025	2559547	+	3523	31	20	14	13	10	22
PF3D7_1364000	13	2564625	2567108	+	2484	427	240	207	199	223	215
PF3D7_1364100	13	2568556	2570946	+	2391	199	78	74	72	81	95
PF3D7_1364200	13	2571845	2577286	-	5442	103	30	47	40	57	66
PF3D7_1364300	13	2579159	2582614	-	3456	5514	1969	2024	1795	2370	1786
PF3D7_1364400	13	2585032	2594829	+	9798	320	129	140	85	152	104
PF3D7_1364500	13	2596389	2597822	+	1434	1724	698	565	519	613	578
PF3D7_1364600	13	2598757	2601399	+	2643	539	229	194	229	235	264
PF3D7_1364800	13	2603463	2604972	-	1510	399	181	128	138	131	161
PF3D7_1364900	13	2606397	2608050	-	1654	997	382	368	345	405	410
PF3D7_1365000	13	2608698	2609744	+	1047	96	33	30	32	25	35
PF3D7_1365100	13	2609933	2610581	-	649	1613	554	473	638	589	654
PF3D7_1365200	13	2611483	2611638	+	156	293	143	117	102	130	119
PF3D7_1365300	13	2612422	2614644	-	2223	63	35	26	38	27	32
PF3D7_1365400	13	2616148	2617902	-	1755	516	259	170	160	207	172
PF3D7_1365500	13	2619028	2620567	+	1540	142	77	61	58	59	74
PF3D7_1365600	13	2621261	2624000	+	2740	1557	590	580	422	566	411
PF3D7_1365700	13	2624553	2626098	-	1546	2555	673	845	666	769	699
PF3D7_1365800	13	2629861	2631442	+	1582	1193	433	383	397	481	397
PF3D7_1365900	13	2632534	2633260	-	727	255	99	92	137	99	109
PF3D7_1366000	13	2635213	2635488	+	276	126	93	61	83	79	90
PF3D7_1366100	13	2636732	2637240	+	509	19	7	8	6	9	4
PF3D7_1366200	13	2638091	2638543	+	453	94	18	14	10	25	22
PF3D7_1366300	13	2638955	2652697	-	13743	790	424	245	338	339	302
PF3D7_1366400	13	2655277	2659065	-	3789	213	128	109	128	105	117
PF3D7_1366500	13	2661573	2662022	+	450	2790	785	973	1039	1019	1026
PF3D7_1366600	13	2663422	2665152	-	1731	23016	5786	6613	5854	6565	5475
PF3D7_1366700	13	2666666	2667781	+	1116	6	8	3	8	8	5
PF3D7_1366800	13	2668398	2670524	-	2127	3766	1533	1302	1355	1423	1230
PF3D7_1366900	13	2675590	2677966	+	2377	93	48	29	36	52	48
PF3D7_1367000	13	2679415	2680425	-	1011	1741	448	565	516	612	488
PF3D7_1367100	13	2681321	2682592	+	1272	1107	483	385	543	462	493
PF3D7_1367200	13	2683581	2684967	+	1387	275	107	80	85	81	95
PF3D7_1367300	13	2685059	2686331	-	1273	658	281	240	214	234	206
PF3D7_1367400	13	2687561	2690701	+	3141	27	21	9	25	19	24
PF3D7_1367500	13	2692076	2693282	+	1207	316	143	106	122	119	154
PF3D7_1367600	13	2693921	2694859	-	939	12	7	3	9	4	7
PF3D7_1367700	13	2695655	2699881	+	4227	21	9	11	8	10	26
PF3D7_1367800	13	2701228	2704776	+	3549	47	34	14	28	14	24
PF3D7_1367900	13	2706499	2708442	+	1944	37	14	4	8	7	8
PF3D7_1368000	13	2708813	2709566	-	754	120	52	53	23	63	40
PF3D7_1368100	13	2710406	2711718	-	1313	637	281	217	298	267	290
PF3D7_1368200	13	2713463	2715436	-	1974	1027	372	399	462	421	481
PF3D7_1368300	13	2717853	2719377	+	1525	4095	1389	1323	1523	1372	1175
PF3D7_1368400	13	2719490	2721420	-	1931	988	428	394	356	450	308
PF3D7_1368500	13	2722690	2725182	+	2493	463	185	173	148	220	161
PF3D7_1368600	13	2725669	2725947	-	279	33	16	12	8	11	12
PF3D7_1368700	13	2727425	2729155	-	1731	2029	690	680	565	650	531
PF3D7_1368800	13	2731041	2736143	-	5103	86	35	30	36	48	70
PF3D7_1368900	13	2739350	2740998	+	1649	78	39	25	61	37	72
PF3D7_1369000	13	2742585	2745862	+	3278	1525	468	534	358	538	398
PF3D7_1369100	13	2746659	2748224	-	1566	12	3	7	5	5	6
PF3D7_1369200	13	2749595	2756107	+	6513	7190	2244	2394	2290	2760	2257
PF3D7_1369300	13	2756529	2757997	-	1469	20	5	8	10	7	7
PF3D7_1369400	13	2759756	2768478	+	8723	24	4	16	10	13	19
PF3D7_1369500	13	2769916	2773480	+	3565	267	104	100	97	116	96
PF3D7_1369600	13	2774191	2776884	-	2694	74	44	23	23	26	29
PF3D7_1369700	13	2778005	2779071	-	1067	25	13	7	7	7	11
PF3D7_1370300	13	2787972	2788913	+	942	22	11	7	13	10	9
PF3D7_1371500	13	2808563	2809222	-	660	134	68	37	62	50	60
PF3D7_1371700	13	2821078	2823292	+	2215	422	163	159	124	187	164
PF3D7_1371800	13	2824302	2825852	-	1551	1731	645	594	598	689	566
PF3D7_1371900	13	2829856	2830669	+	814	888	325	352	345	357	293
PF3D7_1372000	13	2832952	2834322	+	1371	179	45	41	55	72	68
PF3D7_1372100	13	2837053	2839058	+	2006	34	17	5	10	17	8
PF3D7_1372200	13	2840727	2841703	-	977	1177	298	425	330	420	314
PF3D7_1372300	13	2845767	2846538	+	772	6	2	5	13	7	13
PF3D7_1372400	13	2850891	2853482	+	2592	11	7	0	9	1	0
PF3D7_1372600	13	2856586	2858026	+	1441	3	0	0	0	0	1
PF3D7_1372700	13	2860163	2861441	+	1279	0	0	1	2	2	1
PF3D7_1372800	13	2863866	2864869	+	1004	2	1	2	2	1	8
PF3D7_1373000	13	2868923	2870165	+	1243	0	0	0	0	0	1
PF3D7_1373100	13	2871860	2873088	-	1229	2	2	3	1	0	0
PF3D7_1373200	13	2875991	2876203	+	213	0	0	0	0	0	0
PF3D7_1373300	13	2877908	2879141	+	1234	8	2	2	13	4	9
PF3D7_1373400	13	2881591	2882956	+	1366	82	99	31	106	21	91
PF3D7_1373500	13	2884786	2892340	-	7555	7	32	0	45	1	48
PF3D7_1400200	14	7208	8538	-	1331	76	24	23	37	37	37
PF3D7_1400300	14	10974	12117	-	1144	7	4	1	4	3	4
PF3D7_1400400	14	14126	15363	-	1238	2	0	0	0	2	2
PF3D7_1400500	14	17469	18808	-	1340	3	0	0	1	3	0
PF3D7_1400600	14	20897	22232	-	1336	3	1	2	0	0	0
PF3D7_1400700	14	24337	25320	-	984	0	0	0	0	0	0
PF3D7_1400800	14	27321	28428	-	1108	0	0	0	0	1	2
PF3D7_1401000	14	34693	35773	-	1081	1	1	0	1	0	3
